Wang of fashion.   		4 letters,"VERA.    	Vera Wang's first choice for a career was figure skating, but she failed to make the 1968 US Olympics team. She switched to the world of fashion, and is famous for her designs of wedding dresses ... but also costumes for figure skaters."
Steinway or Baldwin.   		5 letters,"PIANO.    	Steinway & Sons is supplier of handmade pianos based in New York City and in Hamburg, Germany. The company was founded in Manhattan in 1853 by German immigrant Henry E. Steinway. One element of Steinway's business model is to offer a 'piano bank' service. Performing artists can 'borrow' a particular piano from the bank for a particular concert or tour. About 400 pianos are in the bank, and are located over the world. The value of the bank's collection of pianos is estimated at over $25 million."
Fedora or fez.   		3 letters,"HAT.    	A fedora is a lovely hat, I think. It is made of felt, and is similar to a trilby, but has a broader brim. ""Fedora"" was a play written for Sarah Bernhardt and first performed in 1889. Bernhardt had the title role of Princess Fedora, and on stage she wore a hat similar to a modern-day fedora. The play led to the women's fashion accessory, the fedora hat, commonly worn by women into the beginning of the twentieth century. Men then started wearing fedoras, but only when women gave up the fashion ..."
Half of Mork's sign-off.   		4 letters,"NANU.    	""Mork & Mindy"" was broadcast from 1978 to 1982. We were first introduced to Mork (played by Robin Williams, of course) in a special episode of ""Happy Days"". The particular episode in question has a bizarre storyline culminating in Fonzie and Mork having a thumb-to-finger duel. Eventually Richie wakes up in bed, and alien Mork was just part of a dream! Oh, and ""Nanu Nanu"" means hello back on the planet Ork. ""I am Mork from Ork, Nanu Nanu"". Great stuff ..."
"Where there are ""many ways to have a good time,"" in a 1978 hit.   		4 letters","YMCA.    	Seeing as ""YMCA"" was released by the Village People, it has been adopted as an anthem by the gay community. The song was written by Victor Willis, a straight member of the band, and he clarifies that the lyrics are extolling the virtues of the ""YMCA"" as a source of recreation for black, urban youth. I think he might have been winking when he said that."
Genre film director Sergio.   		5 letters,"LEONE.    	Sergio Leone was an Italian film director, very much associated with the genre known as 'Spaghetti Westerns'. Perhaps most famous of his westerns was the so-called 'Man with No Name' trilogy that starred Clint Eastwood. The three films are:"
Some Pontiacs.   		4 letters,"GTOS.    	The Pontiac GTO was was produced by GM from 1964 to 1974, and again by a GM subsidiary in Australia from 2004 to 2006. The original GTO's design is credited to Pontiac chief engineer at the time John DeLorean, who later was found the DeLorean Motor Company."
Quaker ___.   		4 letters,"OATS.    	The Quaker Oats Company was founded in 1901 when four oat mills merged, including the Quaker Mill Company of Ravenna, Ohio. Quaker Mill's owner Henry Parsons Crowell played the key role in the new company and remained at the helm until 1943."
"Adolph who coined the motto ""All the News That's Fit to Print"".   		4 letters","OCHS.    	Adolph Ochs was a former owner of 'The New York Times'. Ochs had purchased a controlling interest in 'The Chattanooga Times' when he was only 19 years of age, and took control of 'The New York Times' in 1896 when he was 38 years old. Soon after taking charge, Ochs coined the paper's slogan 'All the News That's Fit to Print'. It was also Ochs who moved the paper's headquarters to a new building on Longacre Square in Manhattan, which the city later renamed to the famous 'Times Square' after the newspaper. The Ochs-Sulzberger family has owned the paper ever since."
"Angle symbol, in trigonometry.   		5 letters",THETA.    	The Greek letter theta is commonly used in geometry to represent the angle between two lines (say at the corner of a triangle).
Root of diplomacy.   		5 letters,"ELIHU.    	Elihu Root was an American statesman, winner of the Nobel Peace Prize in 1912 for his diplomatic work that brought ""nations together through arbitration and cooperation""."
Spike TV's former name.   		3 letters,"TNN.    	Spike TV was a 2003 relaunch of The Nashville Network (TNN) and was marketed as the first television channel for men. The station owners ran into trouble though as the director Spike Lee sued, claiming that viewers would assume he was associated with the channel because of the use of ""Spike"". The suit was settled when Lee concluded that there was no intention to trade on his name."
The New Yorker cartoonist Chast.   		3 letters,"ROZ.    	Roz Chast had her first cartoon publlished in ""The New Yorker"" in 1978, and has had more than 800 published since then."
Puffed-grain cereal.   		3 letters,"KIX.    	Kix cereal has been around since 1937, would you believe? Kix used to be just puffed grains, processed to give the characteristic shape. Then the decision was made to add sugar to get better penetration into the young kid marketplace. Sad really ..."
"""GoodFellas"" Oscar winner.   		5 letters","PESCI.    	Joe Pesci got his big break in movies with a supporting role in ""Raging Bull"" starring Robert De Niro, earning Pesci an Oscar nomination early in his career. There followed a string of gangster roles played alongside De Niro, namely ""Once Upon a Time in America"", ""Goodfellas"" and ""Casino"". But I like Pesci's comedic acting best of all. He was marvelous in the ""Home Alone"" films, the ""Lethal Weapon"" series, and my personal favorite, ""My Cousin Vinny"". Pesci gets a mention in the stage musical ""Jersey Boys"", which isn't too surprising as he is one of the show's producers."
Outermost Aleutian island.   		4 letters,"ATTU.    	Attu is the westernmost island in the Aleutian chain, and so is the westernmost part of Alaska. Japanese forces took the island in October 1942, eventually landing as many as 2,900 soldiers there. In May 1943, the US Army retook the island in twenty days of fighting that is now called the Battle of Attu, the only land battle to take place on US soil during WWII. I am very proud of my father-in-law, who served in the Aleutians in WWII ..."
Capital that was the scene of 2009 mass demonstrations.   		6 letters,"TEHRAN.    	After the 2009 presidential election in Iran, there were many allegations of fraud against the incumbent president and winner of the election, Mahmoud Ahmadinejad. Initial protests in the street were peaceful, but soon the demonstrations became very heated, rivaling the famous 1999 student protests. Ahmadinejad's main rival, Mir-Hossein Mousavi held rallies with reportedly millions of people turning out to support him. After many deaths and hundreds of arrests a partial recount was held, and the result was deemed to stand, with external overseers agreeing."
"Long-armed simian, for short.   		5 letters","ORANG.    	Orangutans are arboreal creatures, in fact the largest arboreal animals known to man. They are native to Indonesia and Malaysia, living in the rain forests. Like most species in rain forests these days, orangutans are endangered, with only two species surviving. The word ""orangutan"" is Malay, meaning ""man of the forest""."
Gay Nineties and Roaring Twenties.   		4 letters,"ERAS.    	When looking back at the 1890s, here in America we sometimes refer to the era as the Gay Nineties. The term is associated with a time of emerging wealth in the days before income taxes were permanently levied on citizens. Back in the British Isles, the same decade is known as the Naughty Nineties, days of society scandals and the outrageous antics of the likes of Oscar Wilde."
___ Na Na.   		3 letters,"SHA.    	Do you remember the band ""Johnny Casino & The Gamblers"" in the movie ""Grease""? That was actually the real-world group Sha Na Na. Johnny Casino & the Gamblers sang ""Those Magic Changes"" at the high school dance, in between ""Rock'N Roll Is Here to Stay"" and ""Hound Dog"". Sha Na Na got together in the sixties, and are still performing today."
Oktoberfest beverage holder.   		5 letters,"STEIN.    	A stein is a type of beer glass. The term is German in origin, and is short for 'Steinkrug' meaning 'stone jug'. 'Stein' is the German for 'stone'."
"Common crystals, chemically.   		4 letters","NACL.    	Sodium chloride (NaCl) is an ionic compound, a crystal lattice made up of large chloride (Cl) ions in a cubic structure, with smaller sodium (Na) ions in between the chlorides."
Mammal with webbed paws.   		5 letters,OTTER.    	The fur of the sea otter is exceptionally thick. It is in fact the densest fur in the whole animal kingdom.
"""Love the Way You Lie"" rapper.   		6 letters","EMINEM.    	Eminem's real name is Marshall Mathers, a native of Saint Joseph, Missouri. Mathers grew up poor, raised by a single-mom as the family was abandoned by his father when he was 18 months old. Marshall and his mother moved around the country before settling in a suburb of Detroit. He didn't do well at school, and dropped out at the age of 17. But in the end he made it pretty big ..."
The Iguazu Riv.   		3 letters,"ARG.    	The Iguazu River runs through both Brazil and Argentina. It empties into the larger Parana River at the point where the borders of Brazil, Argentina and Paraguay join, a location known as the Triple Frontier. The Upper and Lower Iguazu is separated by the Iguazu Falls, a magnificent waterfall often featured in movies. You might remember the waterfall scenes in ""The Mission"", ""Moonraker"" and ""Indiana Jones and the Kingdom of the Crystal Skull""."
See 57-Across.   		4 letters,TREE.    	
"""Benevolent"" order.   		4 letters","ELKS.    	The Benevolent and Protective Order of Elks (BPOE) was founded in 1868, and is a social club that has about a million members today. It started out as a group of men getting together in a ""club"" in order to get around the legal opening hours of taverns in New York City. The club took on a new role as it started to look out for poor families of members who passed away. The club now accepts African Americans as members (since the seventies) and women (since the nineties), but atheists still aren't welcome."
___ Bell.   		4 letters,"TACO.    	Taco Bell was founded by a former US Marine, 25-year-old Glen Bell. His first restaurant was Bell's Drive-In, located in Southern California. After opening that first establishment, Bell bought up some more restaurants including four named El Taco. He sold off the El Taco restaurants but used the name in part when he opened his first Taco Bell in 1962. Bell sold then sold franchises, with the 100th Taco Bell opening in 1967. The ex-Marine sold off the whole chain to PepsiCo in 1978, and I am guessing he made a pretty penny."
Genesis brother.   		4 letters,"CAIN.    	The story of Cain and Abel not only appears in the Bible. It also features in the Qur'an, where the brothers are named Kabil and Habil."
"Tannhäuser, for one.   		5 letters",TENOR.    	'Tannhäuser' is an opera by Richard Wagner. The title role is a tenor.
"Letter before cue, ar, ess ...   		3 letters","PEE.    	P, Q, R, S (pee, cue, ar, ess)"
"Animal in ""The Lion King"".   		5 letters","HYENA.    	The highly successful stage musical ""The Lion King"" started out life as a 1994 animated feature film of the same name from the Disney studio. The film is the highest earning traditionally-animated feature of all time. The animated film ""Finding Nemo"" has made more money, but it was created using computer animation."
"Where ""it's fun to stay"" in a 1978 hit.   		4 letters","YMCA.    	""YMCA"" was released by the Village People and has been adopted as an anthem by the gay community. The song was written by Victor Willis, a straight member of the mostly gay band, and he clarifies that the lyrics are extolling the virtues of the ""YMCA"" as a source of recreation for black, urban youth. I think he might have been winking when he said that ..."
Homer Simpson outburst.   		4 letters,"D'OH.    	""The Simpsons"" is one of the most successful programs produced by the Fox Broadcasting Company. Homer Simpson's catchphrase is ""D'oh"", now such a famous exclamation that it has been included in the Oxford English Dictionary (OED) since 2001."
Clearasil target.   		4 letters,ACNE.    	Clearasil acne medication was developed in 1940 by Ivan Combe and Kedzie Teller. Combe promoted the product by sponsoring the television show 'American Bandstand' for many years.
Muslim pilgrim's destination.   		5 letters,"MECCA.    	Mecca is in the Makkah province of Saudi Arabia and is the holiest city in Islam. Every year several million Muslims perform the Hajj, a holy pilgrimage to Mecca."
Café alternative.   		3 letters,THE.    	'Thé' is the French word for 'tea'.
"Catch, as flies.   		4 letters","SHAG.    	To shag (I am reliably informed, never having played a baseball game in my life) is to chase and catch a fly ball."
___ Hawkins dance.   		5 letters,"SADIE.    	Sadie Hawkins is a character in Al Capp's comic strip ""Li'l Abner"". Sadie was still a spinster at the age of 35 so declared a ""Sadie Hawkins Day"" in which she chased the local men in a foot race, with marriage as the prize when one was caught. Starting in 1938, Sadie Hawkins Dances were introduced in schools across the US, to which the woman invites the man of her choosing."
"Cable TV's Heartland, formerly.   		3 letters",TNN.    	Heartland is a country-music oriented television channel that is a revival of the Nashville Network (TNN) that operated from 1983 to 2000. Heartland has been on the air since 2012.
Footnote abbr..   		3 letters,"LOC.    	Loc. cit. is short for ""loco citato"" meaning ""in the place cited""."
