PEP_I,"PEPSI.    	The Jackson Five agreed in 1983 to promote Pepsi products in a deal worth $5 million, which at the time was a record for a celebrity endorsement. While the brothers were filming a Pepsi Cola commercial in 1984, pyrotechnics accidentally set Michael Jackson's hair on fire causing second-degree burns."
IN_IA,"INDIA.    	The Kingdom of Bhutan is located between India and China, at the eastern end of the Himalayas. One interpretation of the name ""Bhutan"" is that it comes from the Sanskrit words meaning ""at the end of Tibet"". This makes sense, as Bhutan lies immediately south of Tibet (now part of China)."
SH_G,SHAG.    	A shag cut is a layered hairstyle. Meg Ryan was famous for wearing a shag cut for many years.
RDA_,"RDAS.    	The Recommended Daily Allowances were introduced during WWII, and were replaced by the Recommended Daily Intakes in 1997."
A_IA,ALIA.    	'Alia' is Latin for 'others'.
ALI_,"ALIA.    	Inter alia means ""among other things"" in Latin."
T_RSI,"TARSI.    	The tarsals are the ankle bones, equivalent to the carpals in the wrist."
Y_GI,"YOGI.    	The cartoon character Yogi Bear made his debut for Hanna-Barbera in 1958 on ""The Huckleberry Hound Show"" before he was given his own series. Do you remember that collar that Yogi wore around his neck? That was a little trick from the animators. By using the collar, for many frames all they had to do was redraw everything from the collar up, saving them lots and lots of time."
_RISH,"IRISH.    	There is a fair amount known about St. Patrick, some of which comes from two letters written in his own hand. St. Patrick lived in the fifth century, but was not born in Ireland. He was first brought to Ireland at about 16 years of age from his native Britain, by Irish raiders who made him a slave for six years. Patrick managed to escape and returned to his homeland where he studied and entered the Church. He went back to Ireland as a bishop and a missionary and there lived out the rest of his life. There seems to be good evidence that he died on March 17th (now celebrated annually as St. Patrick's Day), although the year is less clear. The stories about shamrock and snakes, I am afraid they are the stuff of legend."
AN_S,"ANIS.    	The tropical bird called the ani is related to the cuckoo, although anis don't go around robbing other birds nest as do the cuckoos."
TO_O,"TORO.    	In a sushi restaurant, the dish called 'toro' is the fatty tissue from belly of the bluefin tuna."
A_II,"ALII.    	Et alii is the equivalent of et cetera, with et cetera being used in place of a list of objects, and et alii used for a list of names."
K_S,"KTS.    	It is believed that the game of chess originated in northwest India, evolving from a 6th-century game called ""caturanga"", a Sanskrit word meaning ""four divisions"". These four (military) divisions were represented in the game:"
IT_,IT'S.    	It's a bird. It's a plane. it's Superman!
_OET,"MOET.    	Moët & Chandon is a French winery, one of the world's largest producers of champagne. The company was founded by wine trader Claude Moët in 1743. The name was changed to Moët & Chandon in the 1830s when Pierre-Gabriel Chandon, an in-law to the Moët family, was given co-ownership. Moët & Chandon owns the famous Dom Pérignon brand name, honoring the Benedictine monk who did so much to improve the quality of champagne."
OR_N,"ORAN.    	Oran lies on the Algerian coast, and is famous for being the port where the French Navy was largely destroyed by the British during WWII in order to avoid the French vessels falling into the hands of Nazi Germany after France surrendered. This decisive and unexpected unilateral action by the British sent a very strong message around the world that Britain was willing to fight alone against the axis powers if necessary."
_ER,PER.    	Revolutions per minute (rpm)
NOT_,"NOTA.    	Nota bene is the Latin for ""note well"""
DE_O,"DEVO.    	Devo is a band from Akron, Ohio formed back in 1973. The band's biggest hit is ""Whip It"" released in 1980. Devo have a gimmick: the wearing of red, terraced plastic hats that are referred to as 'energy domes'. Why? I have no idea ..."
O_RIN,"ORRIN.    	Orrin Hatch is a Republican Senator from Utah. He's also quite the musician, and plays the piano, violin and organ. He has composed various compositions, including a song called ""Heal Our Land"" that was played at the 2005 inauguration of President George W. Bush."
RAD_N,"RADON.    	Radon is a radioactive gas, a byproduct produced when uranium decays naturally in the earth. Radon gas can collect and accumulate in buildings and rooms that are particularly well insulated with very little air exchange. The danger is very real, as radon is listed as the second most frequent cause of lung cancer after cigarette smoke."
_IU,"LIU.    	Long Island University is a private school, that was chartered in 1926. Its focus has always been on providing moderately priced, effective education to people from all walks in life. To that end, it opened a second campus in 1951 in Brookville, in the suburbs of New York City, recognizing the need to serve families that were living outside of the metropolis."
_FLAC,"AFLAC.    	In 1999 Aflac was huge in the world of insurance but it wasn't a household name, so a New York advertising agency was given the task of making the Aflac brand more memorable. One of the agency's art directors, while walking around Central Park one lunchtime, heard a duck quacking and in his mind linked it with ""Aflac"", and that duck has been ""Aflacking"" ever since ..."
_MCA,"YMCA.    	""YMCA"" was released by Village People and has been adopted as an anthem by the gay community. The song was written by Victor Willis, a straight member of the mostly gay band, and he clarifies that the lyrics are extolling the virtues of the ""YMCA"" as a source of recreation for black urban youth. I think he might have been winking when he said that ..."
ME_E,"MEME.    	A ""meme"" (short for ""mineme"") is a cultural practice or idea that is passed on verbally or by repetition from one person to another. The term lends itself very well to the online world where links, emails, files etc. are so easily propagated."
PL_E,"PLIE.    	The French word for 'bent' is 'plié'. In the ballet move known as a plié, the knees are bent."
C_U,"CRU.    	""Cru"" is a term used in the French wine industry that means ""growth place"". So, ""cru"" is the name of the location where the grapes are grown, as opposed to the name of a specific vineyard. The terms ""premier cru"" and ""grand cru"" are also used, but the usage depends on the specific wine region. Generally it is a classification awarded to specific vineyards denoting their potential for producing great wines. 'Grand cru' is reserved for the very best vineyards, with 'premier cru' the level just below."
S_AR,"SCAR.    	The word ""tattoo"" was first used in English in the writings of the famous English explorer Captain Cook. In his descriptions of the indelible marks adorning the skin of Polynesian natives, he anglicized the Tahitian word ""tatau"" into our ""tattoo""."
SE_,SER.    	A pastor might deliver a sermon to his or her flock.
A_ES,ABES.    	A sawbuck is slang for a ten dollar bill. Two Abes (five dollar bills) make up a ten.
_OTTO,"LOTTO.    	Originally ""Lotto"" was a type of card game, with ""lotto"" being the Italian for ""a lot"". We've used ""lotto"" to mean a gambling game since the late 1700s."
JA_,"JAI.    	Even though jai alai is often said to be the fastest sport in the world because of the speed of the ball, in fact golf balls usually get going at a greater clip."
