"Street one block over from Second, maybe.   		4 letters","MAIN.    	The most common street name in the US is 'Second Street'. 'First Street' comes in only at number three, and this is because many cities and towns forego the use of 'First' and instead go with 'Main' or something more historical in nature. 'Elm Street' appears on the list at number fifteen."
Sweater material.   		6 letters,"ANGORA.    	Angora wool comes from the Angora rabbit. On the other hand, the Angora goat produces the wool known as mohair."
Missouri mountains.   		6 letters,"OZARKS.    	The Ozark Mountains aren't really mountains geographically speaking, and the Ozarks are better described by the alternate name, the Ozark Plateau. It's not really certain how the Ozarks got their name, but my favorite theory is that ""Ozarks"" is the phonetic spelling of ""aux Arks"", short for ""of Arkansas"" in French."
Schleps.   		5 letters,"TOTES.    	Our word 'schlep' means 'to carry, drag'. 'Schlep' comes from Yiddish, with 'shlepen' having the same meaning in that language."
What notorious 1999 computer virus was named after an exotic dancer?.   		7 letters,"MELISSA.    	The Melissa computer virus was inflicted on the world by David L. Smith of Aberdeen Township in New Jersey in 1999. Smith apparently named the virus after an exotic dancer from Florida. Melissa is sent as an email attachment, disguising itself as a document. Once the email recipient opens the document, the virus replicates and sends itself to the first 50 people listed in the recipient's email contact list. Smith was caught by the FBI and pleaded guilty to charges, resulting in him serving 20 months of a 10-year prison sentence."
Utopias lack them.   		5 letters,"EVILS.    	The word 'Utopia' was coined by Sir Thomas More for his book ""Utopia"" published in 1516 describing an idyllic fictional island in the Atlantic Ocean. More's use of the name Utopia comes from the Greek ""ou"" meaning ""not"" and ""topos"" meaning ""place"". By calling his perfect island ""Not Place"", More was apparently making the point that he didn't think that the ideal could actually exist."
Radio activity?.   		6 letters,"PAYOLA.    	Payola is the illegal practice of paying radio stations or disk jockeys to repeatedly play a particular piece of music. The impetus behind the crime is that the more often a song is played, the more likely it is to sell. The term ""payola"" comes from the words ""pay"" and ""Victrola"", an RCA brand name for an early phonograph."
"Rod Stewart's ""Maggie May,"" for one.   		6 letters","SIDE B.    	The English singer Rod Stewart first achieved success with the Jeff Beck Group in the late sixties before launching a solo career while recording with a new lineup called Faces. Stewart is an ardent soccer fan, and actually supports the Scottish national team (Rod's father was Scottish). Stewart plays the game himself, playing for a team called the LA Exiles along with a few other celebrities. He even kicks autographed soccer balls into the audience at his concerts."
Big name in 1980s jeans.   		6 letters,GITANO.    	Gitano is a brand of jeans sold by Kmart.
Martial arts instructor.   		6 letters,"SENSEI.    	'Sensei' is a Japanese form of address used for figures of authority, from lawyers to martial arts instructors."
