Manhattan choice.   		3 letters,"RYE.    	The cocktail called a Manhattan is made from whiskey, sweet vermouth and Angostura bitters. I make a version of a what's called a Brandy Manhattan, using brandy, sweet vermouth and orange bitters."
Island with a Hindu majority.   		4 letters,"BALI.    	Bali is the most important tourist destination in Indonesia, and is an island lying east of Java. In recent years that tourist industry has been badly hit, due to two terrorist bombings. The first one, in 2002, killed 202 people, mainly foreign tourists in a nightclub."
Protein acid.   		5 letters,"AMINO.    	Amino acids are essential to life in many ways, not least of which is their use as the building blocks of proteins."
Circular dance.   		4 letters,"HORA.    	The hora is a circle dance that originated in the Balkans. It was brought to Israel by Romanian settlers, and is often performed to traditional, Israeli folk songs. The hora (also horah) is a regular sight at Jewish weddings."
FiveThirtyEight datum.   		4 letters,STAT.    	FiveThirtyEight is a website that publishes compiled polling date during election cycles. The site takes its name from from the total number of electors in the US electoral college. FiveThirtyEight has been owned by ESPN since 2013. One has to wonder how that fits with the rest of the ESPN portfolio ...
Tierra surrounded by agua.   		4 letters,"ISLA.    	In Spanish, land (tierra) surrounded by water (agua) is an island (isla)."
Pastrami go-with.   		3 letters,"RYE.    	In the US, pastrami was originally called ""pastrama"", a dish brought to America by Jewish immigrants from Romania in the second half of the the nineteenth century. The original name may have evolved from the Turkish word ""pastirma"" meaning ""pressed"". ""Pastrama"" likely morphed into ""pastrami"", influenced by the name of the Italian sausage that we call salami."
Exiled leader of Iran.   		4 letters,"SHAH.    	The last Shah of Iran was Mohammed-Reza Shah Pahlavi, as he was overthrown in the revolution led by the Ayatollah Khomeini in 1979. The post-revolution government sought the extradition of the Shah back to Iran while he was in the United States seeking medical care (he had cancer). His prolonged stay in the United States, recovering from surgery, caused some unrest back in Iran and resentment towards the United States. Some say that this resentment precipitated the storming of the US Embassy in Tehran and the resulting hostage crisis."
"Language that gave us ""khaki"".   		4 letters","URDU.    	'Khaki' is an Urdu word, translating literally as 'dusty'. The word was adopted for its current use as the name of a fabric by the British cavalry in India in the mid-1800s."
Old spy org.   		3 letters,"OSS.    	The Office of Strategic Services (OSS) was formed during WWII in order to carry out espionage behind enemy lines. A few years after the end of the war the OSS functions were taken up by a new group, the Central Intelligence Agency that was chartered by the National Security Act of 1947."
Bond part.   		4 letters,"ATOM.    	In the world of chemistry, an ionic bond is formed between two oppositely-charged ions, like that between positively-charged sodium atoms and negatively-charged chlorine atoms to form table salt (NaCl). A covalent bond, on the other hand, is formed when two atoms share electrons, making each of the sharing atoms more stable, so they prefer to stay together rather than apart."
Deuce follower.   		5 letters,"AD IN.    	In tennis, ""ad in"" is an informal way of saying ""advantage"" when announcing the score."
Call letters?.   		3 letters,ATT.    	The original AT&T Corporation was first known as the American Telephone and Telegraph Company.
Fr.   		3 letters,MME.    	Madame.
"___ Pollos Hermanos (""Breaking Bad"" restaurant).   		3 letters","LOS.    	On the hit AMC television show 'Breaking Bad', the character Gus Fring is a Machiavellian drug lord who fronts his illegal activities with a successful chain of fast food restaurants called Los Pollos Hermanos. Fring is played by actor Giancarlo Esposito."
Orbit site.   		4 letters,"ATOM.    	In an atom, electrons orbit the nucleus."
Dec.   		3 letters,NYE.    	New Year's Eve (NYE)
Yards are part of them: Abbr..   		3 letters,RRS.    	Yards are part of railroads.
"German ""a"".   		3 letters","EIN.    	The definite article in German is der, die or das, for masculine, feminine and neuter nouns. The indefinite article is ein, eine or ein, again depending on the gender of the noun. A further complication, relative to English, is that the masculine form (and only the masculine form) of the article changes when used in the accusative case, when used with the object of a sentence. The accusative forms are 'den' and 'einen'."
"""American Dad!"" airer.   		3 letters","TBS.    	""American Dad!"" is an adult-oriented animated sitcom. Famously, one of the show's creators is Seth MacFarlane, who also created 'Family Guy'. Personally, I cannot stand either show ..."
"Pepper, for one.   		3 letters",SGT.    	Sgt. Pepper's Lonely Heart Club Band was the alter-ego of the Beatles and was the title of a famous studio album released in 1967.
"""I'd like 'The New York Times Crossword' for $200, ___"".   		4 letters","ALEX.    	The word is that Alex Trebek will step down as host of the game show 'Jeopardy' in 2016, when his current contract expires. The list of names mentioned to replace Trebek includes Brian Williams, Dan Patrick, Matt Lauer and Anderson Cooper. I vote for Cooper, but I can't see him taking the job ..."
"Motocross racer, for short.   		3 letters",ATV.    	A motocross racer might use an all terrain vehicle. Not my cup of tea ...
Region of ancient Asia Minor.   		5 letters,"IONIA.    	Ionia, now in present day Turkey, in the days of Ancient Greece was more a collection of tribes, and was never a unified state."
Rights grp.   		4 letters,ACLU.    	The American Civil Liberties Union (The American Civil Liberties Union (ACLU) has its roots in the First World War when it was founded to provide legal advice and support to conscientious objectors. The ACLU's motto is 'Because Freedom Can't Protect Itself'. The ACLU also hosts a blog on the ACLU.org website called 'Speak Freely'.
"""My Dinner With ___"" (1981 film).   		5 letters","ANDRE.    	'My Dinner With Andre' is a rather unusual 1981 film, written by and starring Andre Gregory and Wallace Shawn. The whole film is a conversation between the two actors, although they do play different parts as the film progresses."
___ Maar (Picasso's muse).   		4 letters,"DORA.    	Dora Maar was a famous French photographer. She became Pablo Picasso's lover and muse when she was 29, and Picasso 54. The pair had a complicated relationship that lasted nine years. Picasso painted a portrait of her called ""Dora Maar with Cat"" that was sold at auction in 2006 for almost $100 million, the second highest price ever paid for a painting."
Pronto.   		4 letters,ASAP.    	As soon as possible (ASAP)
Ballpark figure.   		4 letters,STAT.    	There are lots of statistics recorded at baseball parks.
Footnote abbr.   		4 letters,"IBID.    	Ibid. is short for the Latin word ""ibidem"" and is typically found in footnotes and bibliographies. Ibid. is used to refer the reader to the prior citation, instead of giving the same information all over again (title, author etc.)."
Resistor unit.   		3 letters,"OHM.    	The unit of electrical resistance is the ohm (with the symbol omega) named after German physicist Georg Simon Ohm. Ohm was the guy who established experimentally that the amount of current flowing through a circuit is directly proportional to the voltage applied, (V=IR) a relationship that every school kid knows as Ohm's Law."
