"Sonata finale, often.   		5 letters","RONDO.    	A rondo was often chosen by composers in the classical period for the last movement of a sonata (or symphony or concerto, for that matter). In rondo form there is a principal theme that alternates with a contrasting theme(s). So, the original theme anchors the whole piece in between secondary digressions."
Cab locale.   		4 letters,"SEMI.    	A 'semi' is a 'semi-trailer truck'. The vehicle is so called because it consists of a tractor and a half-trailer. The half-trailer is so called because it only has wheels on the back end, with the front supported by the tractor."
Dweeb.   		4 letters,"TWIT.    	""Twit"" is a word not used very often here in America. It's a slang term that used to be quite common in England, meaning someone foolish and idiotic."
Retina feature.   		4 letters,"CONE.    	The retina is the tissue that lines the inside of the eye, the tissue that is light-sensitive. There are (mainly) two types of cell in the retina that are sensitive to light, called rods and cones. Rods are cells that best function in very dim light and only provide black-and-white vision. Cones on the other hand function in brighter light and can perceive color."
Brand once pitched by Josephine the Plumber.   		5 letters,"COMET.    	The Comet brand of household cleanser produced a famous series of ads in the sixties through the eighties that featured a character known as 'Josephine the Plumber'. Played by actress Jane Withers, she was noted for uttering the line 'Nothing can hold a can to Comet!'"
"Seymour's ""Somewhere in Time"" co-star.   		5 letters","REEVE.    	""Somewhere in Time"" is a fascinating 1980 film directed by Jeannot Szwarc, starring Christopher Reeve and Jane Seymour. The movie is a screen adaptation of a 1975 novel ""Bid Time Return"" by Richard Matheson. The movie has a real cult following, with a fan club called INSITE (International Network of Somewhere in Time Enthusiasts). Many members of INSITE meet every year, in period costume, at the Grand Hotel on Mackinac Island, Michigan that was the setting of the movie (and where it was largely filmed)."
Basra native.   		5 letters,"IRAQI.    	It's quite a coincidence that the Iraqi city of Basra has a name that is an anagram of ""Arabs"", isn't it? Basra also features in the H. G. Wells science-fiction tale ""The Shape of Things to Come"". Written in 1933, the storyline predicts a global conflict (WWII) that breaks out in 1940 lasting for ten years, after which chaos reigns as no victor emerges. Following worldwide plague, a benevolent dictatorship emerges, and the world moves towards a serene utopia. In time, the dictators are overthrown and peacefully retired, and the people of the Earth live happily ever after, all citizens of one, global state, with its capital in Basra in the Middle East."
Dickens's ___ Heep.   		5 letters,"URIAH.    	Uriah Heep is a sniveling, insincere character in the novel ""David Copperfield"" by Charles Dickens. The character is such a ""yes man"", that even today we might call someone we believe to behave the same way ""a Uriah Heep""."
Big shot.   		5 letters,NABOB.    	A 'nawab' (also 'nabob') was a deputy governor in the Mogul empire in India. The term is also used as an Muslim honorary title in India and Pakistan. We use 'nabob' in English for a person of wealth and prominence.
Golfer Sam.   		5 letters,"SNEAD.    	Sam Snead was probably the most successful golfer never to win a US Open title, as he won a record 82 PGA Tour events. Snead did win seven majors, but never the US Open. He was also quite the showman. He once hit the scoreboard at Wrigley Field stadium with a golf ball by teeing off from home plate."
Training group.   		5 letters,"CADRE.    	A ""cadre"" is most commonly a group of experienced personnel at the core of a larger organization that the small group trains or heavily influences. ""Cadre"" is a French word meaning a ""frame"". We use it in the sense that a cadre is a group that provides a ""framework"" for the larger organization."
O.R.   		3 letters,IVS.    	One might need an intravenous drip (IV) in an Operating Room (OR).
"Susan of ""L.A.   		3 letters","DEY.    	The actress Susan Dey first appeared on 'The Partridge Family' when she was 17-years-old when she had no acting experience. Years later, Dey won a Golden Globe for playing the leading role of Grace Van Owen in 'L. A. Law'."
Speakeasy owner's fear.   		4 letters,"RAID.    	A speakeasy is an establishment that sells alcoholic drinks illegally. Speakeasies were very big in the US in the days of Prohibition. The obvious etymology, of a speakeasy owner asking his or her customers to 'speak easy' so as not to draw attention to the authorities, is thought to have originated in 1888 in McKeesport just outside Pittsburgh."
Bridges of note.   		4 letters,"BEAU.    	The actor Beau Bridges is the son of actor Lloyd Bridges, and brother of actor Jeff Bridges. Beau's best-known role is perhaps for playing one of 'The Fabulous Bakker Boys' alongside brother Jeff."
Head of London?.   		3 letters,ELL.    	The 'head' (first letter) in the word 'London' is L ('ell').
Iron deficiency problem.   		6 letters,"ANEMIA.    	Anemia is from a Greek word meaning ""lack of blood"". It is actually a lack of iron in the blood, or a low red blood cell count. Tiredness is a symptom of the condition."
"___ al-Awlaki, terrorist targeted in a 2011 American drone strike.   		5 letters","ANWAR.    	Anwar al-Awlaki was an American-raised and -educated member of al-Qaeda. He graduated with an engineering degree from Colorado State University, and then became an imam. al-Awlaki even conducted a sanctioned prayer service in the US Capitol building. He left the US for the UK in 20002, and eventually settled in Yemen. He was arrested in Yemen and imprisoned from 2006 to 2007. He ended up in hiding in Yemen and in 2011 was killed by a US drone strike."
Lariat material.   		4 letters,ROPE.    	Our word 'lariat' comes from the Spanish 'la reater' meaning 'the rope'.
Tax-exempt educ.   		4 letters,PTAS.    	The Parent Teacher Association supports schools and education.
Sri Lanka export.   		5 letters,"PEKOE.    	A pekoe (or more commonly, orange pekoe) is a medium-grade black tea. There is no orange flavor in an orange pekoe tea. The 'orange' name most likely derived from the name of the trading company that brought the tea to Europe from Asia."
"""The Divorcee"" actress Shearer.   		5 letters","NORMA.    	Norma Shearer was a very popular actress, especially in the thirties. She was noted for playing liberated women, so called ""free souls"", and won the Best Actress Oscar for her role in ""The Divorcee"". The more liberal roles disappeared for women after the introduction of the Hollywood Production Code adopted in the mid-thirties, and Shearer found herself taking on more roles in historical dramas."
Currency replaced by the euro.   		6 letters,"PESETA.    	The peseta is the former currency of Spain, replaced by the euro in 2002."
Bank to rely on.   		5 letters,"LEVEE.    	A levee is an artificial bank usually made of earth, running along the length of a river. A levee is designed to hold back river water at a time of potential flooding. ""Levée"" is the French word for ""raised"" and is an American term that originated in French-speaking New Orleans around 1720."
Baghdad native.   		5 letters,"IRAQI.    	It seems to be widely accepted that the name ""Baghdad"" is derived from the Persian words ""bag"" (God) and ""dad"" (given)."
Women's room in a Turkish palace.   		5 letters,"HAREM.    	""Harem"" is a Turkish word, derived from the Arabic for ""forbidden place"". Traditionally a harem was the female quarters in a household in which a man had more than one wife. Not only wives (and concubines) would use the harem, but also young children and other female relatives. The main point was that no men were allowed in the area."
"""Sarah Palin's ___"" of 2010-11 TV.   		6 letters",ALASKA.    	Sarah Palin's Alaska' is a travelogue/documentary produced by the cable channel TLC in 2010-2011. The show ran for a full season of eight episodes before being cancelled.
Cry to a plow horse.   		3 letters,"HAW.    	""Haw!"" is a command given to a trained animal that is hauling something (like a horse or an ox). ""Haw!"" is used to instruct the animal to turn to the left. The equivalent command for a right turn is ""Gee!"" Just to confuse things, the same commands are used in the British Isles but with the opposite meanings in terms of left and right. That must be pretty unsettling for jet-setting plow horses ..."
