Feudal lord.   		5 letters,"LIEGE.    	A liege was a feudal lord, one to whom service or allegiance was owed under feudal law. ""Liege"" was also the term used for one who owed allegiance or service to a lord. Very confusing ..."
Jordan's Queen ___ International Airport.   		4 letters,"ALIA.    	I find it a little odd that Queen Alia's name is used for an airport (the international airport in Amman, Jordan). Queen Alia was killed in a helicopter crash in 1977. Having said that, before she married King Hussein Alia did work for Royal Jordanian Airlines."
"To whom Prospero says ""Thou liest, malignant thing!"".   		5 letters","ARIEL.    	Ariel is a spirit, a character who appears in William Shakespeare's 'The Tempest' and who becomes a servant of the magician Prospero. Ariel was actually viewed as a male character when the play was first staged, and the text of the play supports this assumption. Many believe that the part was originally played by a boy actor, and over time the tendency has been to use female actors, but not exclusively."
"Seat of Marion County, Fla.   		5 letters","OCALA.    	Thoroughbred horse farming in Florida started in Ocala, back in 1943. Some folks today call Ocala the ""Horse Capital of the World"", but I bet that's disputed by others ..."
"Super Bowl highlights, to some.   		3 letters","ADS.    	The Super Bowl is used for high-profile advertising because of the high viewership numbers. For example, Super Bowl XLV (2011) had an average audience of 111 million viewers, making it the most-watched American TV program in history."
Instrument at Rick's Café.   		5 letters,"PIANO.    	The movie ""Casablanca"" was released in January of 1943, timed to coincide with the Casablanca Conference, the high-level meeting between Roosevelt and Churchill. The film wasn't a box-office hit, but gained critical acclaim, winning three Oscars including Best Picture. The signature song ""As Time Goes By"" was written many years earlier for a 1931 Broadway musical called ""Everybody's Welcome"", and was a hit in 1931 for Rudy Vallee. But today we all remember the Casablanca version, sung by Dooley Wilson (who played ""Sam"" in the film). Poor Dooley didn't get to record it as a single, due to a musician's strike in 1943, so the 1931 Rudy Vallee version was re-released that year and became an even bigger hit second time round."
Take down with a charge.   		4 letters,"TASE.    	Victor Appleton wrote a novel for young adults called ""Tom Swift and His Electric Rifle"". The company that developed the TASER electroshock weapon named its product as a homage to the novel. The acronym TASER stands for ""Thomas A. Swift's Electric Rifle""."
"Desi who said ""Lucy, you got some splainin' to do!"".   		5 letters","ARNAZ.    	Desi Arnaz was famous for his turbulent marriage to Lucille Ball. Arnaz was a native of Cuba, and was from a privileged family. His father was Mayor of Santiago and served in the Cuban House of Representatives. However, the family had to flee to Miami after the 1933 revolt led by Batista."
"""Meet the ___"" (major-league fight song).   		4 letters",METS.    	'Meet the Mets' is the fight song of the New York Mets baseball team. The song was first heard in 1962 when the brand new Mets team played its first game in New York City.
Brother of Abel.   		4 letters,"CAIN.    	The story of Cain and Abel not only appears in the Christian and Hebrew Bibles, it also features in the Qur'an. In the Muslim account the brothers are named Kabil and Habil."
Russian figure skater Kulik.   		4 letters,"ILIA.    	Ilia Kulik is a Russian figure skater, born in Moscow and now living in Newport Beach. I've seen him skate on the ""Stars on Ice"" tour. The ladies love it when he takes off his shirt ..."
