HERM_S,"HERMES.    	Hermes was the Greek god of transitions and boundaries, one who intercedes between mortals and the divine. The Roman equivalent to Hermes was the god Mercury."
_TAIL,"E-TAIL.    	'Cyber Monday' is the Monday after Thanksgiving, a day that retailers offer incentives to online shoppers in the hope of boosting sales. The term 'Cyber Monday' was coined in 2005 in a press release issued by the website Shop.org. In recent years, consumers have been spending more money online on Cyber Monday than any other day in the year."
NETFL_X,"NETFLIX.    	Netflix was founded in Los Gatos, California in 1997. Although now focused on video streaming, the company delivered it's billionth DVD in 2007. I presume the renter wasn't charged for that movie ..."
LL_,"LLB.    	Bachelor of Laws (LLB) is a an undergraduate degree in law. The abbreviation 'LLB' stands for Legum (LL, for the plural 'laws') Baccalaureus (B, for Bachelor)."
H_DRA,"HYDRA.    	In Greek mythology, the Lernaean Hydra was a sea snake that had multiple heads. Heracles had to slay the Hydra of Lerna as the second of his Twelve Labors."
TOS_R,"TO SIR.    	To Sir, with Love' is the theme song from the excellent 1967 film of the same name. The Scottish singer Lulu sang the song for the movie, as well as acting in it. It's well worth a rental if you haven't seen it."
_NOS,"UNOS.    	Salamanca is a city and province in the commune of Castile and León in northwestern Spain. The University of Salamanca is the oldest university in the country, having been founded in 1218."
TO_EORNOTTOBE,"TO BE OR NOT TO BE.    	To be, or not to be, that is the question:"
_OCI,LOCI.    	'Locus' (plural 'loci') is Latin for 'place'.
TORPED_,"TORPEDO.    	The naval weapon called a torpedo is named for the group of electric rays of the genus 'Torpedo'. The name of the fish comes from the verb 'torpere', Latin for 'to be stiffened, paralyzed', which is what happens to someone who steps on an electric ray."
L_MER,"LA MER.    	""La Mer"" is a lovely group of three symphonic sketches for orchestra by the French composer Claude Debussy. Listen to it, and you can feel yourself at the ocean. ""La Mer"" is French for ""The Sea""."
AG_S,AGES.    	The Motion Picture Association of America's (MPAA) film-rating system is purely voluntary and is not backed by any law. Movie theaters agree to abide by the rules that come with the MPAA ratings in exchange for access to new movies.
_ATO,"SATO.    	Prime Minister Eisaku Sato of Japan won the Nobel Peace Prize in 1974 (sharing it with Irishman Sean MacBride). He won for ""his renunciation of the nuclear option for Japan and his efforts to further regional reconciliation"". Sato defined Japan's nuclear policy in the sixties by laying out ""Three Non-Nuclear Principles"". The principles are that Japan will not possess, nor manufacture nuclear weapons, not permit introduction of nuclear weapons into Japanese territory."
RU_Y,"RUDY.    	Rudy Giuliani became known around the world as he stepped up and led his city so well during the terrible days following the September 11 attacks on the World Trade Center in New York. His actions that September earned him a number of accolades. He was named as 'Time' magazine's person of the year, and was given an honorary knighthood by Queen Elizabeth II."
FIR_A,FIRMA.    	'Terra firma' is Latin for 'solid ground'.
ID_NT,IDENT.    	Personal identification number (PIN)
LAK_R,"LAKER.    	Magic Johnson's real name is Earvin Johnson. Johnson was born and grew up in Lansing, Michigan. Earvin earned the nickname 'Magic' when playing basketball in high school, after one particularly great performance on the court."
EE_S,"EEGS.    	An electroencephalogram (EEG) is a record of electrical activity caused by the firing of neurons within the brain. The EEG might be used to diagnose epilepsy, or perhaps to determine if a patient is ""brain dead""."
EVEL_N,"EVELYN.    	Evelyn Waugh was an English author, most famous for his fabulous 1945 novel 'Brideshead Revisited'. Evelyn Waugh met and fell in love with Evelyn Gardner in 1927. Known to friends as 'He-Evelyn' and 'She-Evelyn', the couple were married in 1929 (but divorced one year later)."
TZ_,TZU.    	Sun Tzu was a Chinese general in the 6th century BC who wrote a famous treatise called
MO_ITA,MORITA.    	Sony was founded by Akio Morita and Masaru Ibuka. The two partners met in the Japanese Navy during WWII.
ELAN_S,"ELANDS.    	A eland is a large African antelope, in fact the largest on the continent."
ST_LI,"STOLI.    	Stolichnaya is a brand of Russian vodka made from wheat and rye grain. Well, ""Stoli"" originated in Russia, but now it's made in Latvia, which is of course a completely different country, so you won't see the word 'Russian' on the label."
_OTPOT,HOT POT.    	The 'hot pot' of East Asian cuisine is a stew that is cooked in the center of the table in a pot that is full of simmering stock. Often the cooking pot is sunk into a hole in the center of a special table.
_IHAD,"JIHAD.    	In the Islamic tradition 'jihad' is a duty, either an inner spiritual struggle to fulfill religious obligations or an outward physical struggle to defend the faith. Someone engaged in jihad is called a 'mujahid' with the plural being 'mujahideen'."
SAINT_,"SAINTE.    	In French, a canonized woman (femme canonisée) is a saint (sainte)."
_OTES,"NOTES.    	The Post-it note was invented at 3M following the accidental discovery of a low-tack, reusable adhesive. The actual intent of the development program was the discovery of a super-strong adhesive."
ATO_IC,ATOMIC.    	(38. See 18-Down : NUMBER)
AU_T,"AUST.    	The name 'Austria' is a Latin variant of the German name for the country: 'Österreich'. 'Österreich' itself means 'Eastern borderlands', a reference to the country's history as a prefecture of neighboring Bavaria to the west."
HI_S,"HITS.    	The search engine ""Google"" was originally called ""BackRub"" would you believe? The name was eventually changed to Google, an intentional misspelling of the word ""googol"". A googol is a pretty big number, 10 to the power of 100. That would be the digit 1 followed by 100 zeros."
_VEN,"EVEN.    	The first Winter Olympic Games was held in 1924, in Chamonix, France. The Winter and Summer Games were held in the same year until 1992, after which they were staggered so that we have an Olympic Games every two years."
_IJI,"FIJI.    	The island nation of Fiji is an archipelago in the South Pacific made up of over 330 islands, 110 of which are inhabited. Fiji was occupied by the British for over a century and finally gained its independence in 1970."
TORON_O,"TORONTO.    	The Hockey Hall of Fame was established in 1943 in Kingston, Ontario. However, years of effort failed to raise sufficient funds to build a permanent building for the Hall of Fame in Kingston. The NHL finally agreed to construct a building for a permanent exhibition in Toronto that was opened in 1961. A larger home for the Hockey Hall of Fame was opened in Toronto in 1993."
A_MAN,ADMAN.    	Sterling Cooper is a fictional Madison Avenue advertising agency featured in the TV show 'Mad Men'.
CH_O,"CHAO.    	When President George W. Bush appointed Elaine Chao as Secretary of Labor, he made a bit of history as Chao then became the first Chinese American in history to hold a cabinet post. It turned out that Chao became the only cabinet member to hold her post for President Bush's full eight years in office. In 1993, Chao married Mitch McConnell, the Republican Leader of the US Senate."
PI_,"PIC.    	Instagram is a photo-sharing application, one that is extremely popular I hear. Instagram was started in San Francisco in 2010. Facebook purchased Instagram two years later, paying $1 billion. The billion-dollar Instagram had just 13 employees at the time ..."
SLA_S,SLAVS.    	The Slavic peoples are in the majority in communities covering over half of Europe. This large ethnic group is traditionally broken down into three smaller groups:
D_LUISE,"DELUISE.    	Dom DeLuise was of course a talented comic actor, and an avid cook. DeLuise wrote several books on cooking and appeared regularly on radio cooking shows. He also wrote a few children's books."
BAHI_,BAHIA.    	Bahia is the fifth largest of the 26 Brazilian states. The capital of Bahia is the city of Salvador.
SI_ERIA,"SIBERIA.    	Siberia is a vast area in Northern Asia. The region's industrial development started with the construction of the Trans-Siberian railway from 1891 to 1916, which linked Siberia to Russia in the west."
AUSTI_,"AUSTIN.    	The first Whole Foods Market was opened in 1980 by John Mackey and partners in Austin, Texas. For the two years prior to the Whole Foods launch, Mackay was operating his natural foods store that he called 'Saferway', as opposed to 'Safeway'. Clever name ..."
GOOS_,"GOOSE.    	'Mother Goose' is an imaginary author of nursery rhymes and fairy tales. Even though collections of 'Mother Goose' tales have been published over the years, there is no specific writer who has been identified as her creator. 'Mother Goose' is a very common pantomime that is staged in the British Isles in the Christmas season."
TEMPES_,"TEMPEST.    	William Shakespeare's ""The Tempest"" tells the story of Prospero, who was removed from the throne of Milan and banished to a deserted island along with his daughter Miranda. Prospero learns sorcery while castaway, and eventually conjures up a tempest that drives those who usurped his throne onto the island's shores (in particular his own brother, Antonio). On the island, Prospero is eventually successful in revealing Antonio's lowly nature."
K_VIN,KEVIN.    	Kevin Correia is a professional baseball player who pitches for the Minnesota Twins.
HA_LAN,"HARLAN.    	The lawyer Harlan F. Stone served as US Attorney General before being appointed to the US Supreme Court in 1925. Stone became the court's Chief Justice in 1941, but only for five years as he passed away in 1946."
NO_OZ,NODOZ.    	NoDoz and Vivarin are brand names of caffeine pills.
EN_IO,"ENNIO.    	Ennio Morricone is an Italian composer best known for writing music for films and television shows. It was Morricone who wrote the fabulous scores for the Spaghetti Westerns of Sergio Leone, including the theme for 'The Good, the Bad and the Ugly'."
TED_ALK,"TED TALK.    	The acronym TED stands for Technology Entertainment and Design. TED is a set of conferences held around the world by a non-profit group called the Sapling Foundation. The conference subjects are varied, and the meetings are often led by big names such as Bill Clinton, Al Gore, Bill Gates and Jane Goodall. The Sapling Foundation then makes recordings of the conferences available for free online with the intent of disseminating the ideas globally. These conferences are known as 'TED Talks'."
_ORW,NORW.    	It is believed that the country name of 'Norway' is derived from the Old Norse for 'the way north' or 'north way'.
M_LE,"MULE.    	A hinny is the offspring of a male horse (the ""h-"" from h-orse) and a female donkey/ass (the ""-nny"" from je-nny). A mule is more common, and is the offspring of a female horse and male donkey/ass."
JASP_R,"JASPER.    	The mineral known as jasper is a form of quartz. Usually colored red, jasper can be used as a stone in semi-precious jewelry. In fact, jasper is the March birthstone."
_OJO,JOJO.    	JoJo' is the stage name of singer-songwriter Joanna Levesque. JoJo launched her career in 2003 as a competitor on the TV show 'America's Most Talented Kids'.
_TALIAN,"ITALIAN.    	Don't try asking for Italian dressing in Italy, as it's a North American invention. Italians are fond of dressing their salads with olive oil, vinegar, salt and maybe some black pepper. Try it!"
SAC_A,SACRA.    	The main street of Ancient Rome was known as the Via Sacra ('sacred road'). The Via Sacra ran from the top of Capitoline Hill to the Colosseum.
J_ES,"JOE'S.    	""Joe's Diner"" is the name given to 'any' restaurant, a placeholder that is used to refer to no diner in particular. The complementary placeholder sign is 'Eat at Joe's'."
MI_S,"MIES.    	Ludwig Mies van der Rohe was a German architect who was routinely referred to simply as ""Mies"". I am a philistine, I know, but Mies' buildings look very plain to me. However, he did come up with two far-from-plain sayings: ""less is more"" and ""God is in the details""."
S_MSON,"SAMSON.    	The Biblical figure called Samson was married to Delilah. Delilah was engaged by the Philistines to betray her husband by determining the secret of his great strength. Samson lied to his wife three times, but on the fourth asking he told his wife the truth, that he did not cut his hair. Delilah then convinced Samson to shear his locks and so allowed him to be captured by his enemies. Over the centuries, it has been usual to depict Delilah actually cutting off her husband's hair, but the Bible actually says that she persuaded Samson to do the job himself."
AP_ARY,APIARY.    	An apiary is an area where bees are kept. The Latin word for 'bee' is 'apis'.
RN_SE,"RNASE.    	RNase is short for Ribonuclease. In general, enzyme names usually end with the suffix -ase, with the prefix indicating what the enzyme acts on. In the case, RNase is an enzyme that breaks down RNA, an important clean up operation in cells removing RNA that is no longer needed."
L_NAIS,"LANAIS.    	A lanai is a type of veranda, a design that originated in Hawaii. A kind blog reader tells me that the etymology of ""lanai"" seems unclear, but that the island name of ""Lana'i"" is not related."
MEND_L,"MENDEL.    	Gregor Mendel was an Austrian monk, and a scientist who achieved fame after his passing when his work in the field of genetics was rediscovered. The conclusions he drew from his studies of garden peas led to him earning the moniker ""father of modern genetics""."
N_ELS,"NIELS.    	Niels Bohr was a Danish physicist, who won his 1922 Nobel Prize for his work on quantum mechanics and atomic structure. Later in his life he was part of the team working on the Manhattan Project, developing the first atomic bomb."
R_B,"RUB.    	A 'rub' is a difficulty or obstruction. The usage predates Shakespeare, and comes from the game of lawn bowls, in which a rub is a fault in the bowling surface. The oft-quoted phrase 'there's the rub', comes from Hamlet's famous 'To be or not to be' soliloquy:"
KEIR_,"KEIRA.    	The English actress Keira Knightley had her big break in movies when she co-starred in 2002's 'Bend It Like Beckham'. Knightley played one of my favorite movie roles, Elizabeth Bennett in 2005's 'Pride and Prejudice'. Knightley won a Golden Globe for that performance, although that 2005 film isn't the best adaptation of the Austen's novel in my opinion."
_ID,"LID.    	Back in the 1930s, Earl Tupper was working at the DuPont Chemical Company, and from DuPont obtained inflexible pieces of polyethylene slag. Tupper purified the slag and shaped it into unbreakable containers. He added airtight lids which were provided tight seals similar to that provided by the lids on paint cans. He called his new product Tupperware."
SK_L,"SKIL.    	Skil Power Tools sold the first 'Skilsaw' back in 1924, for $160. Despite almost a century of inflation, a Skilsaw can be purchased today for a fraction of that original price."
TIE_S,"TIEGS.    	Cheryl Tiegs was only 17-years-old when she appeared as a model on the cover of ""Glamour"" magazine. After that Tiegs became famous for sequential appearances in the ""Sports Illustrated Swimsuit Issue"" throughout the seventies."
IH_PS,"IHOPS.    	The International House of Pancakes (IHOP) was founded back in 1958. IHOP was originally intended to be called IHOE, the International House of Eggs, but that name didn't do too well in marketing tests ..."
MAT_,"MATS.    	In the West we tend to think of yoga as a physical discipline, a means of exercise that uses specific poses to stretch and strengthen muscles. While it is true that the ancient Indian practice of yoga does involve such physical discipline, the corporeal aspect of the practice plays a relatively small part in the whole philosophy. Other major components are meditation, ethical behavior, breathing and contemplation."
E_IGENT,"EXIGENT.    	Something exigent is urgent, coming from the Latin 'exigentia' meaning 'urgency'."
YA_OO,"YAZOO.    	Yazzo City in Mississippi is named after the Yazoo River, which in turn was named for the Yazoo tribe of Native Americans that lived near the river's mouth."
AGI_,"AGIN.    	""Li'l Abner"" was created and drawn by Al Capp for over 43 years starting in 1934. Al Capp stopped producing the strip in 1977, largely due to illness (he died from emphysema two years later). As the strip finished up, he went so far as to apologize to his long-standing fans, saying that he should have stopped 3-4 years earlier as he felt that the quality of his work had gone down in those latter years."
F_US,"FLUS.    	Influenza is an ailment that is caused by a virus. The virus is readily inactivated by the use of soap, so washing hands and surfaces is especially helpful in containing flu outbreaks."
INH_S,IN HIS.    	'In His Steps: What Would Jesus do?' is a novel written by Charles Monroe Sheldon and first published in 1897. 'In His Steps' is one of the best-selling books in the world and has sold over 30 million copies. Sheldon wrote a sequel a few years later title 'Jesus Is Here'.
M_NRAY,"MAN RAY.    	Man Ray was an American modernist artist who spent most of his working life in Paris. Man Ray was born in South Philadelphia in 1890, and his real name was Emmanuel Radnitzky. His family adopted the name 'Ray' in response to the anti-Semitic feeling that was prevalent at the time. Emmanuel was known as 'Manny', and he decided to assume the name Man Ray and use it for his work."
E_AGON,ERAGON.    	Eragon rides a dragon.
A_GEAN,"AEGEAN.    	The Aegean Sea is that part of the Mediterranean that lies between Greece and Turkey. Within the Aegean Sea are found the Aegean Islands, a group that includes Crete and Rhodes."
_ETSY,"BETSY.    	Legend has it that Betsy Ross made the first American flag for General George Washington. However, this story only surfaced during the centennial celebrations of 1876, and although Betsy Ross was indeed one of several flag makers in Philadelphia in the days of George Washington, sadly there's no definitive evidence that Ross provided that first stars and stripes."
MATT_AMON,"MATT DAMON.    	Matt Damon is an actor and screenwriter from Cambridge, Massachusetts. Damon's big break came with the 1997 movie 'Good Will Hunting' in which he starred. He co-wrote the screenplay with his childhood friend Ben Affleck."
A_ATO,"AMATO.    	Pasquale Amato was an operatic baritone from Naples. Amato was at the height of his popularity while singing with the Metropolitan Opera in New York City, which he did from 1908 until 1921."
FIBBE_,"FIBBER.    	'To fib"" is to ""to tell a lie"". The term likely comes from ""fibble-fable"" meaning ""nonsense"", itself derived from ""fable""."
HER_IC,"HEROIC.    	Superman's comic book creators gave their title character's alter-ego the name 'Clark Kent' by melding the names of Clark Gable and Kent Taylor, two leading men of the cinema at the time Superman was created. However, they modeled Clark's character more on the silent film actor Harold Lloyd."
TE_OW,TEBOW.    	Tim Tebow is a quarterback playing for the Denver Broncos. Tebow was the first college sophomore to win the Heisman Trophy.
_REWCUT,"CREW CUT.    	The term 'crew cut' probably originated in Yale in the 1890s. The Yale football players were noted for wearing their hair relatively long, as it helped protect their heads inside the flimsy leather football helmets of the day. In contrast, the rowing team wore their hair relatively short, in a style that came to be known as the 'crew cut'."
LE_IN,"LEVIN.    	As well as writing novels, Ira Levin was a dramatist and a songwriter. Levin's first novel was ""A Kiss Before Dying"", and his most famous work was ""Rosemary's Baby"" which became a Hollywood hit. His best known play is ""Deathtrap"", a production that is often seen in local theater (I've seen it a couple of times around here). ""Deathtrap"" was also was a successful movie, starring Michael Caine and Christopher Reeve. My favorite of Levin's novels though are ""The Boys from Brazil"" and ""The Stepford Wives""."
_ORAE,"HORAE.    	The Horae of Greek mythology were the goddesses of the seasons. There were several Horae, many of them associated with natural portions of time. Most commonly there were three, and sometimes ten (later twelve) Horae, or 'Hours', associated with the times of the day. For example, Auge was the goddess of first light, Gymnastika was the goddess of the morning hour for exercise, and Dysis was the goddess of sunset."
AVI_TE,"AVIATE.    	Wilbur was the older of the two Wright brothers, and he was born in 1867 in Millville, Indiana. By the time that the younger Orville was born in 1871, the family was living in Dayton, Ohio. The Wrights spent a few years of their youth back in Richmond, Indiana, before settling in Dayton for the rest of their lives. The brothers both died in Dayton; Wilbur in 1912 and Orville in 1948."
KO_,"KON.    	The Kon-Tiki was a raft used by Thor Heyerdahl in 1947 to cross the Pacific Ocean from South America to the Polynesian islands. The original raft used in the voyage is on display in the Kon-Tiki Museum in Oslo, Norway (Heyerdahl was a native of Norway)."
TAGA_OG,"TAGALOG.    	Tagalog, officially known as 'Filipino', is one of the two official languages of the Philippines, the other being English. The name 'Tagalog' translates as 'river dweller'."
_ELLE,"NELLE.    	Nelle Harper Lee is an author from Monroeville, Alabama. Lee wrote only one novel, 'To Kill a Mockingbird', and yet that contribution to the world of literature was enough to earn her the Presidential Medal of Freedom and a Pulitzer Prize. Harper Lee was a close friend of fellow author Truman Capote who was the inspiration for the character named 'Dill' in her novel."
_LIME,"CLIME.    	Clime is just another word for climate, as in the expression ""in search of warmer climes""."
SE_AE,"SETAE.    	The word ""gecko"" comes from an Indonesian/Javanese word ""tokek"", which is imitative of the reptile's chirping sound. In making such a sound, geckos are unique in the world of lizards. More interesting to me than a gecko's chirping is its ability to cling to walls and to other vertical surfaces. Their feet are specially adapted with ""toes"" that make extremely intimate, close contact to a surface. The toes have millions of hairs called setae that enable the clinging. It isn't suction that supports them, but rather van der Waals forces (weak ""gravitational"" attractions). Fascinating stuff ..."
_URK,"TURK.    	Istanbul, Turkey is the only metropolis in the world that is situated in two continents. The city extends both on the European side and on the Asian side of the Bosphorus river."
MOT_TS,"MOTETS.    	A motet is a simple musical composition based on a sacred text, usually sung without an accompaniment. The term ""motet"" is a diminutive of the French for ""word"" ... ""mot""."
GIB_S,GIBBS.    	Terri Gibbs is a country music singer. Gibbs had thirteen singles that made the Billboard country singles charts in the eighties. Gibbs was born blind.
IN_IANA,"INDIANA.    	The street names in the US version of Monopoly are locations in or around Atlantic City, New Jersey."
RI_TS,"RIOTS.    	Tear gas is used by the police in riot control, and for self-defence purposes. However, the use of tear gas in war is banned by international treaties that have been signed by most states."
EDHAR_IS,"ED HARRIS.    	Ed Harris played future US Senator John Glenn in 1983's 'The Right Stuff', and US Senator John McCain in 2012's 'Game Change'."
ANNA_,"ANNAN.    	Kofi Annan is a diplomat from Ghana who served as General Secretary of the UN for ten years until the beginning of 2007. Annan attended the MIT Sloan School of Management from 1971-72, and graduated with a Master of Science degree."
SH_P,"SHEP.    	The collie isn't actually a breed of dog, but rather the name given to a group of herding dogs that originate in Scotland and Northern England. An obvious (and wonderful) example would be the Border Collie. Many dogs classed as collies don't have the word 'collie' in the name of the breed, for example the Old English Sheepdog and the Shetland Sheepdog."
ERIECANA_,"ERIE CANAL.    	The Erie Canal runs from Albany to Buffalo in the state of New York. What the canal does is allow shipping to proceed from New York Harbor right up the Hudson River, through the canal and into the Great Lakes. When it was opened in 1825, the Erie Canal had immediate impact on the economy of New York City and locations along its route. It was the first means of ""cheap"" transportation from a port on the Atlantic seaboard into the interior of the United States. Arguably it was the most important factor contributing to the growth of New York City over competing ports such as Baltimore and Philadelphia. It was largely because of the Erie Canal that New York became such an economic powerhouse, earning it the nickname of the Empire State."
STE_AN,"STEFAN.    	Stefan Edberg is a Swedish tennis player, and former world number one. Sadly, one part of Edberg's legacy is his involvement in a freak accident at the 1983 US Open. A ball struck by Edberg hit one of the linesmen causing him to topple off his chair, fracturing his skull as he hit the ground. That injury was fatal."
EDWOO_,"ED WOOD.    	Ed Wood was a screenwriter, director, producer and actor who made a lot of low-budget films during the 1950s. Wood worked a lot with the actor Bela Lugosi and when Lugosi passed away, the popularity of Wood's film died off with his star. Tim Burton made a biopic about the life and career of Ed Wood that was released in 1994, a movie that was simply called 'Ed Wood'."
Z_NE,"ZONE.    	The iconic television series called 'The Twilight Zone' first aired in 1959 and then ran for 156 episodes before being pulled in 1964. 'The Twilight Zone' was revived for four years in the late eighties, and was also spun-off into a movie by Steven Spielberg in 1983."
DUD_,"DUDS.    	'Duds' is an informal word for clothing, coming from the word 'dudde' that was used around 1300 as the name for a cloak."
DIO_E,"DIONE.    	Dione is a moon of Saturn, discovered in 1684 by Cassini. Originally Cassini named the four satellites of Saturn that he discovered ""Sidera Lodoicea"" (the stars of Louis). In so doing he was honoring King Louis XIV of France. These ""stars of Louis"" were individually named after Greek gods in 1847."
_OLFE,"WOLFE.    	Nero Wolfe is a fictional detective and the hero of many stories published by author Rex Stout. There are 33 Nero Wolfe novels for us to read, and 39 short stories. There are also movie adaptations of two of the novels: "" Meet Nero Wolfe"" (1936) which features a young Rita Hayworth, and ""The League of Frightened Men"" (1937). One of Wolfe's endearing traits is his love of good food and beer, so he is a pretty rotund character."
H_H,"HEH.    	'Snark' is a term that was coined by Lewis Carroll in his fabulous 1876 nonsense poem 'The Hunting of the Snark'. Somehow, the term 'snarky' came to mean 'irritable, short-tempered' in the early 1900s."
B_AM,"BRAM.    	Bram Stoker was an Irish author whose real given name was Abraham (shortened to 'Bram'). Stoker is most famous for his Gothic novel 'Dracula', first published in 1897."
EB_N,"EBEN.    	Irving Bacheller was an American journalist and writer. His novel ""Eben Holden"" was published in 1900."
OMA_IS,"OMANIS.    	Qaboos bin Said al Said is the current Sultan of Oman, who came to power in a coup in 1970 by deposing his own father. Qaboos has no children, and no agreed heir. His current instructions are for the royal family to agree on a successor after his death. Qaboos has also specified that should the royal not be able to agree on a successor, then the country's Defense Council will make the decision, choosing between two names that the Sultan placed in a sealed envelope to be opened after his passing."
HU_AN,"HUNAN.    	Hunan is a province in south-central China. It is located south of Lake Dongting, which gives the province its name, as 'Hunan' translates as 'south of the lake'."
SEENOEV_L,"SEE NO EVIL.    	The old adage ""see no evil, hear no evil, speak no evil"" originated in the 17th century. The phrase comes as an interpretation of a wood carving over a door in a shrine in Nikko, Japan. The carving depicts the ""Three Wise Monkeys"":"
G_NII,GENII.    	'Genii' is the plural of 'genius'.
_OONYI,"SOON-YI.    	Soon-Yi Previn is the adopted daughter of actress Mia Farrow and pianist/conductor André Previn. After Farrow and Previn divorced, Farrow started seeing famed movie director Woody Allen. That relationship ended when Farrow discovered that Allen was having an affair with her daughter Soon-Yi. Woody Allen and Soon-Yi Previn were married in 1997."
_IX,"MIX.    	Gorp' is the name sometimes used for trail mix, particularly by hikers. It's not really known for sure how this name came about, but some say it stands for 'good old raisins and peanuts' or perhaps 'gobs of raw protein'."
KAG_N,"KAGAN.    	Elena Kagan was the Solicitor General of the United States who replaced Justice John Paul Stevens on the US Supreme Court. That made Justice Kagan the fourth female US Supreme Court justice (there have been 108 men!). I hear she is a fan of Jane Austen, and used to reread ""Pride and Prejudice"" once a year. Not a bad thing to do, I'd say ..."
ENRIC_,"ENRICO.    	Enrico Letta is the current Prime Minister of Italy, having taken office in 2013."
ISL_Y,"ISLEY.    	The Isley Brothers are an R&B group from Cincinnati, Ohio. The original lineup was a vocal trio consisting of three brothers: O'Kelly, Jr., Rudolph and Ronald Isley. The three brothers wrote the fabulous 1959 hit 'Shout', the song which brought the group its first success."
CRI_,"CRIB.    	A crib is a plagiarism, most commonly the copying of an answer in an examination."
CD_,CDT.    	Central Daylight Savings Time (CDT)
_YRA,"KYRA.    	""The Closer"" is a crime drama aired on TNT, with Kyra Sedgwick in the lead role. Sedgwick is married to actor Kevin Bacon."
RO_O,ROMO.    	Tony Romo is a quarterback for the Dallas Cowboys.
D_G,"DEG.    	Rice University is a private school in Houston, Texas. William Marsh Rice had made a will endowing the funds for the establishment of the school at the time of his death. When he was found dead one morning in his bed, his lawyer announced that his will had been changed, with the bulk of Rice&#8217;s estate actually going to the lawyer making the announcement. Upon investigation, it was discovered that the lawyer had paid Rice&#8217;s valet to murder his employer using chloroform and a fake will was written. Eventually the original will was deemed valid, and the funds were disbursed so that the school could be built."
PU_IL,"PUPIL.    	Eliza Doolittle is Professor Henry Higgins' speech student in George Bernard Shaw's ""Pygmalion"". Of course ""Pygmalion"" was adapted by Lerner and Loewe to become the Broadway musical ""My Fair Lady"". The musical spun off the wonderful 1964 film of the same name starring Audrey Hepburn and Rex Harrison. To cockney Eliza Doolittle, Professor Henry Higgins was ""'Enry 'Iggins""."
MISE_,"MISER.    	A 'clusterfist' is a tightwad or miser, someone who tends to be close-fisted, to hold onto his or her money."
JUJI_SU,"JUJITSU.    	Jujitsu (also 'jiujitsu') is a group of martial arts associated with Japan. The name ""jujitsu"" comes from ""ju"" meaning ""gentle"" and ""jitsu"" meaning ""technique"". The name was chosen to represent the principle of using the opponent's force against himself, rather than relying on one's own strength."
HOR_S,"HORAS.    	The hora (also ""horah"") is a circle dance that originated in the Balkans. The hora was brought to Israel by Romanian settlers, and is often performed to traditional Israeli folk songs. The dance is a regular sight at Jewish weddings and at bar and bat mitzvahs. At such events, it is common for the honorees to be raised on chairs during the dance."
