EWO_S,"EWOKS.    	The Ewoks are creatures who live on the moon of Endor, first appearing in ""Star Wars Episode VI: Return of the Jedi"". They're the cute and cuddly little guys that look like teddy bears."
D_ODE,DIODE.    	A vacuum tube is a device that controls electric current in a circuit. The simplest example of a vacuum tube is a diode.
F_D,"FED.    	An early patent for a parking meter, dated 1928, was for a device that required the driver of the parked car to connect the battery of his or her car to the meter in order for it to operate!"
_LKO,"ELKO.    	The city of Elko came into being in 1868 as a settlement built around the eastern end of a railway line built from California, heading for Utah. When the line was extended, the construction crews moved on, and Elko remained."
_UCE,"PUCE.    	The name of the purple shade known as ""puce"" has a strange derivation. ""Puce"" came into English from French, in which language ""puce"" means ""flea"". Supposedly, puce is the color of a flea!"
CAR_E,CARTE.    	'Carte d'identité' is French for 'identity card'.
N_FTA,"NAFTA.    	The North American Free Trade Agreement (NAFTA) is between Canada, Mexico and the United States. When NAFTA came into force in 1994 it set up the largest free trade zone in the world."
KEP_,KEPI.    	A kepi is a circular cap with a visor that's worn in particular by the French military.
L_V,"LIV.    	Actress and model Liv Tyler is the daughter of Steven Tyler, lead singer with Aerosmith, and Bebe Buell, a celebrated model and singer."
PO_H,"POSH.    	No one really knows the etymology of the word ""posh"". The popular myth that POSH stands for ""Port Out, Starboard Home"" is completely untrue, and is a story that can actually be traced back to the 1968 movie ""Chitty Chitty Bang Bang"". The myth is that wealthy British passengers travelling to and from India would book cabins on the port side for the outward journey and the starboard side for the home journey. This trick was supposedly designed to keep their cabins out of the direct sunlight."
D_S,"DJS.    	The world's first radio disk jockey was one Ray Newby of Stockton, California who made his debut broadcast in 1909, would you believe? When he was 16 years old and a student, Newby started to play his records on a primitive radio located in the Herrold College of Engineering and Wireless in San Jose. The records played back then were mostly recordings of Enrico Caruso."
D_RGE,"DIRGE.    	Elegiac is the adjective coming from elegy, a mournful poem or funeral song, also known as a dirge."
DER_,DERN.    	Gosh darn it.
DEN_,"DENG.    	In china, the term ""Paramount Leader"" has been used since the days of Mao Zadong to describe the person who holds several leadership offices concurrently. The Paramount Leaders have been:"
