Marshal Dillon portrayer.   		6 letters,"ARNESS.    	James Arness played the role of Matt Dillon, Marshal of Dodge City, on ""Gunsmoke"" for twenty years. If you count the occasions when he reprised the role for specials, he actually performed as Matt Dillon over five decades. And, did you know that Peter Graves, the actor who played Jim Phelps on ""Mission: Impossible"", his real name was Peter Arness? He and James were brothers."
"Basketball's Isiah Thomas, to fans.   		4 letters","ZEKE.    	Isiah Thomas played his whole professional basketball-playing career with the Detroit Pistons, and he is now the head coach with Florida International University's Golden Panthers. And keep an eye out for Dale and Thomas popcorn, as it's co-owned by Thomas."
"""We'll always have ___"" (line from ""Casablanca"").   		5 letters","PARIS.    	I love the words of one critic describing the chemistry between Bogart and Bergman ""Casablanca"". He wrote: ""she paints his face with her eyes"". Wow ..."
Much-maligned mascot.   		9 letters,"JOE CAMEL.    	The advertising mascot for Camel cigarettes was officially known as ""Old Joe"", but was popularly known as ""Joe Camel"". Joe originated in the seventies, in an advertising campaign that ran only in Europe, where he sometimes was depicted wearing a French Foreign Legion cap. He was imported to the US in 1988 on the occasion of the 75th anniversary of the Camel brand. The big controversy surrounding the use of the camel character came when a 1991 study found that 5-6 year old children could recognize Joe Camel more readily than either Mickey Mouse or Fred Flintstone. Also, soon after Old Joe was introduced in the US, the Camel brand's share of the illegal market to underage smokers went from 1% to just under 33%."
Kentucky resource.   		4 letters,COAL.    	The Eastern Kentucky coal Fields are the most productive in the US.
Bomber type.   		5 letters,"B-TEN.    	The Martin B-10 bomber entered service in 1934. It was the first bomber to have retractable landing gear, an internal bomb bay and a powered gun turret. It was built for speed and was 50% faster than its predecessor biplane bombers, and at the time of its introduction, the B-10 was even faster than any fighter plane of the day."
Conductor Sir Georg.   		5 letters,"SOLTI.    	Sir Georg Solti was a great Hungarian-British conductor, who spent 22 years as music director of the Chicago Symphony, one of many prestigious positions he held in the world of classical music and opera. Solti has one 31 Grammy Awards, the most won by any individual in any genre of music."
Plant swelling.   		5 letters,"EDEMA.    	Both animals and plants can suffer from edema, a swelling cause by excessive accumulation of fluid."
Future doc's exam.   		4 letters,MCAT.    	MCAT: The Medical College Admission Test.
Enthusiastic.   		4 letters,"AVID.    	The lovely word ""avid"" comes to use from Latin via French. The Latin ""avere"" means ""to desire eagerly""."
"""Gladiator"" star.   		5 letters","CROWE.    	Russel Crowe is a highly successful actor from New Zealand. Understandably, he doesn't like people to call him 'Australian', even though it was in Australia where he launched his acting career. Not too long before the 9/11 attacks, the FBI contacted Crowe to inform him that al-Qaeda were plotting to kidnap him as part of a general attack on high-profile 'American' icons. For a few months he was guarded by Secret Service agents."
Betty of comics.   		4 letters,"BOOP.    	Betty Boop made her first appearance on the screen in 1930, in a cartoon called ""Dizzy Dishes"". Her character was modeled on the the It-girl, the sexy Clara Bow of movie fame. Back then Betty Boop was a sexy poodle, and it wasn't until 1932 that she morphed into completely human form. Betty was quite the risqué figure, but her vampish ways only lasted a few years. When the Production Code of 1934 came into force, Betty started to dress more modestly, and toned down her behavior."
Trojan War figure.   		5 letters,"PARIS.    	In Greek legend, Paris was the son of the king of Troy. He eloped with Helen, the queen of Sparta, and this act was a major trigger for the Trojan War. It was also Paris who fatally wounded Achilles by shooting him with an arrow in the heel."
Reply to Captain Kirk.   		3 letters,"AYE.    	According to the storyline in ""Star Trek"", Captain James Tiberius Kirk was born in Riverside, Iowa. The town of Riverside displays a plaque, noting Riverside as the ""future birthplace of James T. Kirk."""
"Schubert's ""Eine kleine Trauermusik,"" e.g.   		5 letters","NONET.    	A nonet is a piece requiring nine musicians for a performance. Franz Schubert's nonet ""Eine kleine Trauermusik"" was written for two clarinets, two bassoons, a contrabassoon, two horns and two trombones. The name of the piece translates into, ""A little music for mourning""."
Dribble guard.   		3 letters,"BIB.    	The word ""bib"" comes form the Latin ""bibere"" meaning ""to drink"", as does our word ""imbibe"". So, it's less about spilling the food, and more about soaking up the booze ..."
Letter resembling an ox's head.   		5 letters,"ALEPH.    	The Hebrew letter, aleph, has the same root as the Greek ""alpha"", and hence our Latin A."
Native Nigerian.   		3 letters,"IBO.    	Ibo is a language spoken in the Niger and Congo, more commonly known as ""Igbo""."
"Visiting the Getty, e.g.   		5 letters",IN LA.    	The J. Paul Getty Museum in Los Angeles is one of the most visited museums in the country.
Lab burners of old.   		5 letters,ETNAS.    	Etna (after the volcano) is another name for the Bunsen Burner used in the laboratory.
___ or con.   		3 letters,"PRO.    	The Latin prepositions ""pro"" and ""contra"" mean ""for and ""against"". We've become used to the abbreviated from of ""contra"", namely ""con"". The real Latin word ""con"", also a preposition, means ""together with""."
Japanese dogs.   		6 letters,"AKITAS.    	The Akita breed of dog is named for its point of origin, the Akita Prefecture in Japan. When Helen Keller visited the Akita Prefecture in 1937, she asked for and was given an Akita breed of dog, with the name of Kamikaze-go. Sadly, the dog died within a year, from distemper. The following year the Japanese government officially presented Keller with a replacement dog. Supposedly Keller's dog's were the first members of the breed to be introduced into the US."
"""No contest,"" for one.   		4 letters","PLEA.    	""Nolo contendere"" is a legal term that translates from Latin as ""I do not wish to contend"". It's the plea of ""no contest"" and is an alternative to ""guilty"" or ""not guilty"", meaning that one doesn't admit guilt but nor does one dispute the charge."
Bilko and Friday: Abbr..   		4 letters,"SGTS.    	Master Sergeant Ernie Bilko was played by Phil Silvers in his TV show that aired in the fifties. ""The Phil Silvers Show"" was hugely successful in reruns in the British Isles, even more so than over here in the US."
N.Y.   		3 letters,"AFC.    	Just like the New York Giants, the New York Jets are based in New Jersey, headquartered in Florham Park. The Jets and the Giants have a unique arrangement in the NFL in that the two teams share the same stadium, the New Meadowlands in East Rutherford, New Jersey. The Jets were an AFL charter team, formed in 1959 as the Titans of New York. They changed their name to the Jets in 1963."
"Castro's ""enemy to whom we had become accustomed"".   		7 letters","KENNEDY.    	When Fidel Castro heard the news that President Kennedy had been assassinated, he said the following:"
"Duke ___, Rocky's manager/trainer.   		5 letters","EVERS.    	Tony 'Duke' Evers is a recurring character in the 'Rocky' series of boxing movies. The Evers character is introduced as the trainer of Apollo Creed, and then works directly with Rocky. Evers is played by the actor Tony Burton."
Earth tone.   		6 letters,"SIENNA.    	Umber is an earthy, brown shade, and originally described a pigment made from earth found in Umbria, the region in central Italy. Similarly, the shade of ""sienna"" was originally a pigment made from earth found around Siena in Tuscany."
Modern party aid.   		5 letters,"EVITE.    	An ""evite"" is an ""electronic invitation""."
"Tony ___, 1964 A.L.   		5 letters","OLIVA.    	Tony Oliva is a former Major League baseball player, who played his whole career for the Minnesota Twins."
Ford from long ago.   		7 letters,"MODEL A.    	The Ford Model A was the original car produced by the Ford Motor Company. The first production run lasted from 1903 to 1904, when it was replaced by the Model C. The name 'Model A' was brought back in 1927, given to the successor to the Model T."
Hose shade.   		5 letters,"TAUPE.    	Taupe is a dark, gray-brown color. The name ""taupe"" comes from the Latin name of the European Mole, which has skin with the same color."
Zhou ___.   		5 letters,"ENLAI.    	Zhou Enlai (also Chou En-Lai) was the first government leader of the People's Republic of China and held the office of Premier from 1949 until he died in 1976. He ran the government for Communist Party Leader Mao Zedong, often striking a more conciliatory tone with the West than that of his boss. He was instrumental, for example, in setting up President Nixon's famous visit to China in 1972. Zhou Enlai died just a few months before Mao Zedong, leading to unrest and a dramatic change in political direction for the country."
Some NCOs.   		5 letters,SSGTS.    	Staff Sergeant is a rank of Non-Commissioned Officer in the army.
"Peaceful race in ""Avatar"".   		4 letters","NAVI.    	I went to the 3D version of ""Avatar"" when I saw it for the first time ... it really is the only way to see that movie!"
1970s-'80s F.B.I.   		6 letters,"ABSCAM.    	The FBI set up a sting operation in 1978, eventually targeting corruption within Congress. Central to the ""scam"" was a front company called ""Abdul Enterprises, Ltd"", giving the whole operation the nickname ""Abscam"". At the end of the say, one senator and five House members were convicted of bribery and conspiracy. Kraim Abdul Rahman was the fictional sheik that gave ""his"" name to the front company."
One might cover lemons.   		3 letters,"LAW.    	Long before we associated the term 'lemon' with a defective car, it was used to describe defective items in general."
Java servers.   		4 letters,"URNS.    	Back in 1850, the name ""java"" was given to a type of coffee grown on the island of Java."
Sine ___ non.   		3 letters,"QUA.    	""Sine qua non"" is a Latin phrase that we use to mean ""the essential element or condition"". The literal translation is ""without which not"". One might say, for example, ""a challenging crossword is the sine qua non of a good newspaper"". Well, crossword fans might say that anyway ..."
Reds or Blues.   		4 letters,"TEAM.    	The Red Scare (i.e. anti-communist sentiment) following WWII had such an effect on the populace that it even caused the Cincinnati baseball team to change its name from the Reds. The team was called the Cincinnati Redlegs from 1953-1958, as the management was fearful of losing money due to public distrust of any association with ""Reds""."
Swabby's affirmative.   		3 letters,"AYE.    	""Swabbie"" (also ""swab, swabber"") is a slang term for a sailor, which we've been using since the late 1700s. A ""swab"" was originally a member of the crew assigned to the swabbing of the ship's decks."
Word whose antonym is its own homophone.   		4 letters,"RAZE.    	To ""raze"" is to level to the ground, unlike ""raise"" which is to build up again!"
Org.   		3 letters,"MLS.    	Major League Soccer (MLS) is the premier soccer league in North America, with 16 teams from the US and two in Canada."
"Campers, for short.   		3 letters",RVS.    	Campers are also called Recreational Vehicles.
Brazen.   		5 letters,"SASSY.    	Someone described as 'brazen' might also be described as 'shameless'. The term 'brazen' comes from the Middle English 'brasen' meaning 'made of brass'. The suggestion is that a shameless person has a hardened, brass-like face."
2004 Best Musical Tony winner.   		8 letters,"AVENUE Q.    	""Avenue Q"" is a musical inspired by ""Sesame Street"", with puppets being used for all the characters on the stage. It's an adult-oriented show, but a parody on the children's show. Some of the characters are clearly knock-offs of ""Sesame Street"" favorites e.g. Rod and Nicky (Bert and Ernie) and Trekkie Monster (Cookie Monster)."
Untamed.   		5 letters,"FERAL.    	""Feral"", meaning existing in a wild or untamed state, comes from the Latin word ""fera"" meaning ""a wild animal""."
Mexican state south of Veracruz.   		6 letters,"OAXACA.    	Oaxaca is in the southern part of Mexico, and has a Pacific coast. The state takes the name of Oaxaca, its largest city."
Sly type?.   		5 letters,"RAMBO.    	""First Blood"" was the first of the four ""Rambo"" films starring Sylvester Stallone as John Rambo, a troubled Vietnam War veteran. I thought ""First Blood"" was a pretty good film actually, but the sequels were terrible, and way too violent for me. But, action all the way ..."
___ Field (where the Mariners play).   		6 letters,"SAFECO.    	Safeco Field is the home of the Seattle Mariners. Safeco Insurance was the highest bidder when it came to christening the new stadium opened in 1999, paying $40m for a 20-year contract."
Japanese noodle.   		4 letters,"SOBA.    	Soba is a thin Japanese noodle made from buckwheat flour. In Japan, the word soba tends to be used to describe any thin noodle, in contrast with the thicker noodles that are called udon."
"Billy the Kid, for Henry McCarty.   		5 letters","ALIAS.    	I'm guessing that Billy the Kid was of Irish stock, with a real name like McCarty. Another indication of an Irish connection is that he also used the aliases, William ANTRIM, Henry ANTRIM, and Kid ANTRIM, as Antrim is one of the six counties of Northern Ireland."
"Shrek and Fiona, in ""Shrek"".   		5 letters","OGRES.    	Before ""Shrek"" was a successful movie franchise, it was a children's picture book called ""Shrek!"" authored and illustrated by William Steig. The title ""Shrek!"" came from the German/Yiddish word Schreck, meaning ""fear"" or ""terror""."
"Processes, as ore.   		6 letters","SMELTS.    	Metals are found in ore in the form of oxides. In order to get pure metal from the ore, the ore is heated and the metal oxides within are reduced (i.e. the oxygen is removed) in the chemical process known as smelting. The oxygen is extracted by adding a source of carbon or carbon monoxide which uses up the excess oxygen atoms to make carbon dioxide, a waste product of smelting (and, a greenhouse gas)."
"""It's a pity other cars aren't built this way"" cars.   		5 letters","SAABS.    	SAAB stands for Svenska Aeroplan AB, which translates into English as Swedish Aeroplane Limited. SAAB was, and still is, mainly an aircraft manufacturer. If you take small hops in Europe you might find yourself on a SAAB passenger plane. The SAAB automotive division was acquired by General Motors in the year 2000, who then sold it to a Dutch concern in 2010. However, SAAB (automotive) finally went bankrupt in 2011. A Chinese consortium purchased the assets of SAAB Automotive in 2012, and so SAAB vehicles are in production again. The new vehicles are using the SAAB name, but cannot use the SAAB griffin logo, the rights to which have been retained by the mother company."
Cartoonist Kelly.   		4 letters,WALT.    	The cartoonist Walt Kelly was best known for his comic strip 'Pogo'.
Something hard to get off your chest?.   		6 letters,"TATTOO.    	The word ""tattoo"" (often shortened to 'tat') was first used in English in the writings of the famous English explorer Captain Cook. In his descriptions of the indelible marks adorning the skin of Polynesian natives, Cook anglicized the Tahitian word ""tatau"" into our ""tattoo"". Tattoos are also sometimes referred to as 'ink'."
Pacific island garment wrapped around the waist.   		6 letters,"SARONG.    	Sarong is the Malay word for ""sheath"" and was originally the garment worn by Malay men and women around their waists. The Malay sarong is actually a tube of fabric, about a yard wide and two-and-a-half yards ""long"". The many variations of the sarong are worn all over South Asia and the Pacific Islands. I had occasion to wear one in Hawaii many years ago, and found it very ... freeing!"
Unmitigated.   		6 letters,"ARRANT.    	""Arrant"" means ""out-and-out, complete"", and is a variant of ""errant""."
