Scratch-card layer.   		5 letters,LATEX.    	A scratchcard is a ticket which has an area on its surface covered with an opaque substance that can be scratched off to reveal information. The opaque substance is usually latex.
Pal.   		3 letters,"BUB.    	""Bub"" is American slang, a term used to address males, and is possibly a variation of bud."
Moccasin decorations.   		5 letters,BEADS.    	The moccasin is a traditional form of footwear worn by members of many Native American tribes.
Store with a red star logo.   		6 letters,"MACY'S.    	The original Macy's store was opened by Rowland Hussey Macy in Haverhill, Massachusetts in 1851. This store, and several others that Macy opened, all failed. Macy picked himself up though, and started over again in New York City. Those early New York stores all focused on the sale of dry goods, but added departments quickly as the clientele grew. The Macy's 'star' logo has been around since the company was first established. Macy chose the star because it mimicked the star tattoo that he got as a teenager when he was working on a whaling ship out of Nantucket."
Greek goddesses of the seasons.   		5 letters,"HORAE.    	The Horae of Greek mythology were the goddesses of the seasons. There were several Horae, many of them associated with natural portions of time. There were ten (later twelve) Horae, or 'Hours', associated with the times of the day. For example, Auge was the goddess of first light, Gymnastika was the goddess of the morning hour for exercise, and Dysis was the goddess of sunset."
Specialized talk.   		5 letters,"ARGOT.    	""Argot"" is a French term, the name given in the 17th century to ""the jargon of the Paris underworld"". Nowadays argot is the set of idioms used by any particular group, the ""lingo"" of that group."
Mississippi's ___ River.   		5 letters,"YAZOO.    	The Yazoo River in the state of Mississippi was named by the French explorer La Salle after the Yazoo Native American tribe who lived near the river's mouth. It was in the Yazoo River that a naval mine was used for the first time to sink a ship, in 1862. The Confederates successfully used a mine to sink the Union's ironclad USS Cairo during the Civil War."
Rush home?.   		8 letters,"AM RADIO.    	Rush Limbaugh is a conservative talk radio host from Cape Girardeau, Missouri. 'The Rush Limbaugh Show' is the most-listened-to talk radio program in the country with 15 million listeners tuning in each week."
Huffington of the Huffington Post.   		7 letters,"ARIANNA.    	'The Huffington Post' is a news website founded in 2005 by Arianna Huffington. It is a very active site, with 3,000 people contributing blog posts (including many celebrities and politicians), and readers leaving over one million comments every month. 'The Huffington Post' was sold to AOL in 2011 for $315 million, with Arianna Huffington staying on as editor-in-chief."
Honor ...   		7 letters,"RESPECT.    	'Respect' is a song by Otis Redding, and one that he recorded himself in 1965. It became a hit when Aretha Franklin made her famous cover version in 1967. Having said that, the Redding and Franklin versions do have different storylines and musical ""feels""."
