RAN_,"RANI.    	A ranee (also spelled 'rani') is the female equivalent of a raja in India, and is the equivalent of a western queen or princess."
NEA_E,"NEALE.    	Zora Neale Hurston was an American author, most famous for her 1937 novel ""Their Eyes Were Watching God"". Like the author, the main character in the novel is an African American woman, a part played by Halle Berry in a television movie adaption that first aired in 2005."
T_S,TAS.    	Teaching Assistants (TAs)
S_NE,"SINE.    	A sine wave is a mathematical function that describes a simple, smooth, repetitive oscillation. The sine wave is found right throughout the natural world. Ocean waves, light waves and sound waves all have a sine wave pattern."
IRA_,"IRAQ.    	The Ba'ath Party was founded in Syria in 1947. The party promotes the unification of the Arab world into one nation, and has the motto 'Unity, Liberty, Socialism'."
_OE,"JOE.    	It seems that no one really knows why we refer to coffee as ""joe"", but we've been doing so since early in WWII."
SO_A,SOSA.    	Sammy Sosa was firmly in the public eye in 1998 when he and Mark McGwire were vying to be the first to surpass the home run record held by Roger Maris. McGwire fell out of public favor due to stories of steroid abuse (stories which he later admitted were true) while Sosa fell out of favor when he was found to be using a corked bat in a 2003 game.
EPEE_,"EPEES.    	The original pentathlon of the ancient Olympic games consisted of a foot race, wrestling, long jump, javelin and discus. When a new pentathlon was created as a sport for the modern Olympic Games, it was given the name the 'modern pentathlon'. First introduced in 1912, the modern pentathlon consists of:"
N_X,"NIX.    	Ixnay is a word in Pig Latin. Pig Latin is in effect a game, whereby one takes the first consonant of an English word and moves it to the end of the word, and then adds the letters ""ay"". So the Pig Latin for the word ""nix"" is ""ix-n-ay"" ... ixnay."
_ERESA,"TERESA.    	Mother Teresa was born in Albania in 1910, and was given the names Agnes Gonxha Bojaxhiu (""Gonxha"" means ""little flower"" in Albanian). She left home at the age of 18 and joined the Sisters of Loreto, and headed to Loreto Abbey in Rathfarnham in Dublin, Ireland in order to learn English. Her goal was to teach in India, and English was the language used there for instruction by the nuns. After Mother Teresa passed away in 1997, she was beatified by Pope John Paul II, a step on the road to canonization. In order for her to be beatified there had to be documented evidence of a miracle that was performed due to her intercession. The miracle in question was the healing of a tumor in the abdomen of a woman due to the application of a locket containing a picture of Mother Teresa. Documentation of a second miracle is required for her to be declared a saint."
CT_,"CTS.    	I think the reference is to cents (cts.), which come beside a decimal point in sums expressed in dollars and cents. "
EB_RT,"EBERT.    	I Hated, Hated, Hated This Movie"" is a collection of a couple of hundred of Roger Ebert's most acerbic and negative film reviews. Included are reviews of 'Armageddon' (1998), 'The Beverly Hillbillies' (1993) and 'Police Academy' (1984)."
R_Y,"ROY.    	Cowboy actor and singer Roy Rogers's real name was Leonard Franklin Slye, and his nickname was ""King of the Cowboys"". Roy Rogers married Dale Evans in 1947. Evans's nickname was ""Queen of the West""."
_EI,DEI.    	'Mater Dei' translates from Latin as 'Mother of God'.
O_ED,"ONE-D.    	The dimension of an object is defined as the minimum number of coordinates needed to specify each point in the object. Therefore a line is one-dimensional, as you only need an x-coordinate to specify a particular point on the line. A surface is two-dimensional, as you need both an x-coordinate and a y-coordinate to locate a point on the surface. The inside of a solid object is then three-dimensional, needing an x-, y- and z-coordinate to specify a point, say within a cube."
_ERIE,AERIE.    	An aerie is the nest of an eagle.
AE_EID,"AENEID.    	""The Aeneid"" is Virgil's epic poem that tells of the journey of Aeneas, a Trojan who traveled to Italy to become the ancestor of all Romans. 'The Aeneid' begins with the words 'Arma virumque cano ...', which translates as 'I sing of arms and of a man ...'"
OLA_,"OLAY.    	Oil of Olay was developed in South Africa in 1949. When Oil of Olay was introduced internationally, it was given slightly different brand names designed to appeal in the different geographies. In Ireland we know it as Oil of Ulay, for example, and in France it is Oil of Olaz."
_AOS,"TAOS.    	Taos Ski Valley is a resort village in New Mexico, founded in 1955. About twelve families live there, making up thirty or so households and a population of about 60 people. It is said to very much resemble a Swiss village, and even includes an elected village council."
A_IA,"ADIA.    	Based on what I just read, the song ""Adia"", co-written by McLachen, was written as an apology to her best friend ... for stealing her ex-boyfriend, and then marrying him!"
_SLAN,"ASLAN.    	In the C. S. Lewis series of books 'The Chronicles of Narnia', Aslan is the name of the lion character (as in ""The Lion, the Witch and the Wardrobe""). ""Aslan"" is actually the Turkish word for lion. Anyone who has read the books will recognize the the remarkable similarity between the story of Aslan and the story of Christ, including a sacrifice and resurrection."
_TO,"OTO.    	The Meskwaki are Native American people, also known as the Fox, who probably originated in the northeast along the St. Lawrence River. Over time, they migrated south and west, and after a turbulent journey ended up on reservations in Oklahoma. The Sacs people had similar origins as the Meskwaki, and similar migrations. The two groups eventually merged into the Sac and Fox Nation."
_DY,"EDY.    	Dreyers' ice cream sells its products under the name Dreyers in the Western United States, and Edy's in the Eastern states. The company's founders were William Dryer and Joseph Edy."
NE_,NEC.    	NEC is the name that the Nippon Electric Company chose for itself outside of Japan after a rebranding exercise in 1983.
W_TT,"WATT.    	James Watt was a Scottish inventor, a man who figured prominently in the Industrial Revolution in Britain largely due to the improvements he made to the fledgling steam engine. The SI unit of power is called the watt, named in his honor."
UBO_T,"U-BOAT.    	U-boat stands for the German ""Unterseeboot"" (undersea boat). U-boats were primarily used in WWII to enforce a blockade against enemy commercial shipping, with a main objective being to cut off the supplies being transported to Britain from British colonies and the US. The epic fight for control of the supply routes became known as the Battle of the Atlantic."
L_SA,"LISA.    	Lisa Simpson is Bart's brainy younger sister on TV's ""The Simpsons"". Lisa is voiced by actress Yeardley Smith."
PES_,PESO.    	José María Morelos was a Roman Catholic priest who led the Mexican War of Independence after the execution of the Miguel Hidalgo y Costilla. Morelos met the same fate as his predecessor when he was captured by the Spanish colonial authorities; he was executed in 1815.
NI_,"NIX.    	The use of nix as a verb, meaning ""to shoot down"" dates back to the early 1900s. Before that it was just the noun, meaning ""nothing"". This comes from the German ""nichts"", which also means ""nothing""."
_IKE,"NIKE.    	Nike was the Greek goddess of victory, often referred to as the Winged Goddess of Victory. The athletic shoe company Nike uses the 'Nike swoosh' as its logo, which is based on the goddess's wing."
