SE_KO,"SEIKO.    	Seiko Epson is a Japanese company, one of the largest manufacturers of printers in the world. The company has its roots in the watch business, roots that go back to 1942. Seiko was chosen as the official timekeeper for the 1964 Summer Olympics in Tokyo and was asked to supply a timer that produced a printed record. This request brought Seiko into the business of printer production. The company developed the world's first mini-printer for the 1964 Games and called it EP-101 (EP standing for Electronic Printer). In 1975 Seiko introduced the next generation of EP printers which was called EPSON, from 'SON of EP'. Cute, huh?"
ME_T,"MEAT.    	Pepperoni originated in the US and is reminiscent of a spicy salami sausage from southern Italy. The name ""pepperoni"" is a corruption of the Italian ""peperone"", the name for the red or green pepper plant."
_EBI,"DEBI.    	Debi Mazar plays Shauna Roberts on the HBO series ""Entourage"". You might have seen her on ""Dancing with the Stars"" a while back, although she didn't do so well and was eliminated in the third week."
E_GY,"EDGY.    	People described as avant-garde are especially innovative. ""Avant-garde"" is French for 'advance guard'."
HP_,"HPS.    	The giant multinational called HP (originally Hewlett-Packard) was founded in 1939 with an investment of $538, in a one-car garage in Palo Alto, California by Bill Hewlett and Dave Packard. The company name would have been Packard-Hewlett if Dave Packard had won a coin toss!"
SHTE_L,"SHTETL.    	The Yiddish word for ""town"" is ""shtot"", and so ""shtetl"" is the diminutive form meaning ""small town"". The fictional shtetl featured in the musical in ""Fiddler on the Roof"" is called Anatevka, which is also the title of my favorite song from the show."
HOSE_,"HOSER.    	The derogatory term 'hoser', meaning 'foolish or uncultivated person', is apparently attributed to Canadians, but is rarely used north of the border. Not a term I've ever heard of, I must admit ..."
M_MET,"MAMET.    	David Mamet is best known as a playwright, and indeed won a Pulitzer for his 1984 play ""Glengarry Glen Ross"". Mamet is also a successful screenwriter and received Oscar nominations for the films ""The Verdict"" (1982) and ""Wag the Dog"" (1997)."
_RNATE,ORNATE.    	The ornate artistic style known as the Baroque began around 1590 in Italy. The era is sometimes divided into:
_TRAIN,"A TRAIN.    	The A Train in the New York City Subway system runs from 207th Street, through Manhattan and over to Far Rockaway in Queens. The service lends its name to a jazz standard ""Take the 'A' Train"", the signature tune of Duke Ellington and a song much sung by Ella Fitzgerald. One version of the lyric is:"
PO_T,POST.    	Honeycomb is a brand of breakfast cereal that has been made by Post since 1965.
PH_LS,"PHILS.    	Philadelphia's baseball team was founded in 1883 as the Quakers, with the name changing to the Philadelphias and Phillies not long into the team's history. The Phillies have been based in the same city using the same team name longer than any other team in US professional sports."
R_PA,"RIPA.    	When Kelly Ripa secured the co-host spot on morning television with Regis Philbin, she was still acting in ""All My Children"" in a role she had been playing for over ten years. After a year of holding down two jobs, she eventually gave up the acting job."
_OBA,"SOBA.    	Soba is a thin Japanese noodle made from buckwheat flour. In Japan, the word soba tends to be used to describe any thin noodle, in contrast with the thicker noodles that are called udon."
G_YE,"GAYE.    	Marvin Gaye was a singer-songwriter from Washington, D.C. who came to be known as 'Prince of Soul' and 'Prince of Motown'. Some of Gaye's biggest hits are 'I Heard It Through the Grapevine' (1968), 'What's Going On?' (1971), 'Let's Get It On' (1973) and 'Sexual Healing' (1982). Famously, Gaye was shot dead by his father while Marvin was sitting on his mother's bed just talking to her. Marvin had given the gun to his father as a Christmas gift."
BC_,BCC.    	A blind carbon copy (bcc) is a copy of a document or message that is sent to someone without other recipients of the message knowing about that extra copy.
SCONC_,"SCONCE.    	A sconce is a light fixture that today uses electric bulbs, but in the past used candles and torches. The defining feature of a sconce is that it is supported by a wall and does not have a base that stands on the ground. Usually the light is indirect, projected upwards towards the ceiling."
SA_KA,"SANKA.    	The first successful process for removing caffeine from coffee involved steaming the beans in salt water, and then extracting the caffeine using benzene (a potent carcinogen) as a solvent. Coffee processed this way was sold as Sanka here in the US. There are other processes used these days, and let's hope they are safer ..."
H_DDA,"HEDDA.    	Hedda Hopper was a gossip columnist, famous for her long-running feud with her rival gossip columnist Louella Parsons."
PAP_L,"PAPAL.    	The Catholic Church regards Saint Peter as the first to hold the papal office, as he was the first bishop of Rome. Peter took office in 30 CE, and probably died in 64 CE, making him the longest-reigning pope."
MOLAR_,MOLARS.    	Molars are grinding teeth. The term 'molar' comes from the Latin 'mola' meaning 'millstone'.
_APP,"CAPP.    	'Andy Capp' is a comic strip from Britain that is syndicated internationally. The strip was created by Reg Smythe in 1957 and is still going strong, despite the fact that Smythe passed away in 1998. Andy Capp and his wife Florrie (also 'Flo') are working class characters who live in the northeast of England. Andy is unemployed and Flo works as a charwoman. 'Andy Capp' was my favorite comic strip growing up ..."
_EPT,"SEPT.    	The month of September is the ninth month in our year, although the name 'September' comes from the Latin word 'septum' meaning 'seventh'. September was the seventh month in the Roman calendar until the year 46 BC when Julius Caesar introduced the Julian calendar. The Julian system moved the start of the year from March 1st to January 1st, and shifting September to the ninth month. The Gregorian calendar that we use today was introduced in 1582."
SEI_O,"SEIKO.    	Seiko Epson is a Japanese company, one of the largest manufacturers of printers in the world. The company has its roots in the watch business, roots that go back to 1942. Seiko was chosen as the official timekeeper for the 1964 Summer Olympics in Tokyo and was asked to supply a timer that produced a printed record. This request brought Seiko into the business of printer production. The company developed the world's first mini-printer for the 1964 Games and called it EP-101 (EP standing for Electronic Printer). In 1975 Seiko introduced the next generation of EP printers which was called EPSON, from 'SON of EP'. Cute, huh?"
H_RPO,"HARPO.    	Oprah Winfrey's multimedia production company is known as Harpo Studios. 'Harpo' is 'Oprah' spelled backwards, and is also the name of the husband of the character Winfrey played in the movie 'The Color Purple'."
_IT,"BIT.    	OK, I'll bite ..."
U_LS,URLS.    	Internet addresses (like NYTCrossword.com and LAXCrossword.com) are more correctly called Uniform Resource Locators (URLs).
DAHL_A,"DAHLIA.    	The dahlia is a flowering plant native to Mexico and Central America. It was named the national flower of Mexico relatively recently, in 1963."
_YER,"OYER.    	'Oyer and terminer' is a term that originates in English law and that applies in some US states. Here in the US, oyer and terminer is the name given to some courts of criminal jurisdiction. Even though it has its origins in English law, the words 'oyer' and 'terminer' come from French (via Anglo-Norman) and mean 'to hear' and 'to determine'."
AD_S,"ADOS.    	'Kerfuffle' comes from the Scottish 'curfuffle', with both words meaning 'disruption'."
SATE_,"SATED.    	""Sate"" is a variant of the older word ""satiate"". Both terms can mean either to satisfy an appetite fully, or to eat to excess."
_OOK,"ROOK.    	The corner piece in the game of chess is a called a rook, a word coming from the Persian word ""rokh"" meaning a ""chariot"". The rook has also been called, perhaps incorrectly, the castle, tower, marquess or rector."
M_LARS,MOLARS.    	Molars are grinding teeth. The term 'molar' comes from the Latin 'mola' meaning 'millstone'.
_AWA,"WAWA.    	A water molecule is composed of an oxygen atom with two hydrogen atoms on roughly opposite sides (about a 150-degree angle). So, sometimes the molecule is represented by 'HOH', although more usually it's 'H2O'."
VS_,"VSO.    	Cognac is a most famous variety of brandy named after the town of Cognac in the very west of France. To be called cognac, the brandy must be distilled twice in copper pot stills and aged at least two years in very specific French oak barrels. It is the length of this aging that defines the various grades of cognac (and other brandies):"
HEDD_,"HEDDA.    	'Hedda Gabler' is a play by the great Norwegian playwright Henrik Ibsen, first published in 1890. Considered one of the greatest theater roles, the title character of Hedda Gabler is sometimes referred to as 'the female Hamlet'."
AC_ ,"ACH!.    	The German exclamation ""ach!"" is usually translated into English as ""oh!"""
_LIXIR,ELIXIR.    	An elixir is a solution of alcohol and water that is used to deliver a medicine. The term 'elixir' can also be used to mean a medicine that has the power to cure all ills.
T_EAT,TREAT.    	Milk-Bone is a brand of dog biscuit that was introduced in 1908 as 'Maltoid'. The treat was renamed to reflect its high content of cow's milk.
PD_S,"PDFS.    	Portable Document Format (PDF) is a file format introduced by Adobe Systems in 1993. PDF documents can be shared between users and read using many different applications, making them more universally accessible than documents saved by one particular program."
S_ELLA,"STELLA.    	Stella! Hey, Stella!' is a famous line cried out by Marlon Brando's character (Stanley Kowalski) as his wife Stella (played by Kim Hunter) leaves for the last time with her child, in the movie 'A Streetcar Named Desire'."
TUT_I,"TUTSI.    	The Tutsi are the second largest population of people in Rwanda, with the Hutu being the largest group. The bloody conflict that has existed between the Tutsi and Hutu peoples dates back to about 1880 when Catholic missionaries arrived in the region. The missionaries found that they had more success converting the Hutus than the Tutsi, and when the Germans occupied the area during WWI they confiscated Tutsi land and gave it to Hutu tribes in order to reward religious conversion. This injustice fuels fighting to this very day."
YOK_,YOKE.    	A yoke is a wooden beam used between a pair of oxen so that they are forced to work together.
GYR_,"GYRO.    	A gyro is a traditional Greek sandwich made with pita bread and containing meat, tomato, onion and tzatziki (a yogurt and cucumber sauce). The meat for gyros is usually roasted on a tall vertical spit and is sliced from the spit as required."
_ASHIMI,"SASHIMI.    	'Sashimi' is thinly sliced raw fish, although it can also be raw meat. The word 'sashimi' translates literally as 'pierced body', which may be a reference to the practice of sticking the tail and fin to sliced fish to identify it."
H_S,"HES.    	A female donkey is known as a jenny, and a male is known as a jack, or sometimes a 'jackass'."
ELK_,"ELKO.    	The city of Elko, Nevada came into being in 1868 as a settlement built around the eastern end of a railway line that was constructed from California and that was destined for Utah. When that section of the line was completed, the construction crews moved on towards the Nevada/Utah border, and the settlement was left behind to eventually form the city of Elko"
_RIETTA,ARIETTA.    	An arietta quite simply is a short aria.
GODO_,"GODOT.    	'Waiting for Godot' is a play by novelist and playwright Samuel Beckett that premiered in 1953. Irishman Beckett actually wrote the piece in French, under the title 'En attendant Godot'. He then translated the play into English himself."
_AUL,"SAUL.    	According to the Bible's Book of Samuel, Saul was troubled by an evil spirit sent by God. David is a skilled soldier and harpist and is sent to the Saul to play for him. David is then appointed as Saul's armor bearer and remains at court, playing his harp as required."
L_NG,"LANG.    	Fritz Lang was an Austrian-born American filmmaker. His masterpiece ""Metropolis"" was produced in Germany in 1927, a work of science-fiction that explored the struggle between workers and owners in a capitalist society. ""Metropolis"" was the most expensive silent movie ever made. One of Lang's more famous sound films is 'M', which stars Peter Lorre and was released in 1931."
L_ONEL,"LIONEL.    	Singer-songwriter Lionel Richie got his big break as a singer and saxophonist with the Commodores starting in 1968. Richie launched a very successful solo career in 1982. Richie is the father of socialite Nicole Richie, childhood friend of Paris Hilton and co-star on the Fox show 'The Simple Life'."
ARF_,"ARF!.    	Most terrier breeds of dog originated in the British Isles. Terriers were developed as working dogs, with the job of controlling populations of rats, rabbits and foxes by rooting them out above and below the ground. The name 'terrier' comes via Middle French from the the Latin 'terra' meaning 'earth', a reflection of the breeds habit of burrowing into the earth looking for its prey."
_ERTS,"CERTS.    	Certs were the first breath mints to be marketed nationally in the US, hitting the shelves in 1956. A Cert is called a mint, but it isn't really as it contains no mint oil and instead has its famous ingredient named 'Retsyn'. Retsyn is a mixture of copper gluconate (giving the green flecks), partially hydrogenated cottonseed oil (not healthy!) and flavoring (maybe mint?)."
_DAMS,"ADAMS.    	The English writer and dramatist Douglas Adams is best known for ""The Hitchhiker's Guide to the Galaxy"". ""The Hitchhiker's Guide ..."" started out life as a comedy series on BBC radio in 1978, but it certainly had legs. It was adapted into stage shows, five books, a television series, computer game and a 2005 film."
T_EY,"TREY.    	A trey of clubs, for example, is a name for the three of clubs in a deck of cards. The name 'trey' can also be used for a domino with three pips."
TABIT_A,"TABITHA.    	The sitcom ""Tabitha"" was a big flop, a spin-off of the very successful ""Bewitched"" series that had finished several years before ""Tabitha"" aired. The title role was played by Lisa Hartman, who continued with her acting career after ""Tabitha"" with some degree of success. Hartman is the wife of country music star Clint Black."
_OCA,"COCA.    	The coca plant is native to South America and is similar in appearance to a blackthorn bush. Coca leaves have been chewed by humans for centuries, perhaps even as far back as 3,000 years ago. Chewing the leaves apparently produces a pleasurable numb sensation in the mouth and a pleasant taste. The most famous alkaloid in the leaf is cocaine, but this wasn't extracted in its pure form until the mid-1800s. The extracted cocaine was used in a medicines and tonics and other beverages."
B_K,BOK.    	Bok choy is a variety of Chinese cabbage. 'Bok choy' translates as 'white vegetable'.
HI_PO,"HIPPO.    	The name 'hippopotamus' comes from the Greek for 'river horse'. Hippos are the third largest land mammals, after elephants and rhinos. The closest living relatives to hippos don't even live on land. They are the whales and porpoises of the oceans."
_OOD,ROOD.    	A rood is a crucifix that specifically symbolizes the cross on which Jesus was crucified.
D_NERO,"DINERO.    	Lettuce, cabbage, kale, dinero, dough and moola (also moolah) are all slang terms for money."
BOA_,"BOAS.    	The etymology of the term ""drag"", as used in the transvestite world, seems to be unclear. It perhaps relates to the tendency of a transvestite's skirts to drag along the ground in days of old (although why they just didn't hitch up their skirts is beyond me!)."
USR_A,US RDA.    	Recommended Daily Allowances (RDAs) were introduced during WWII and are a set of recommendations for the standard daily allowances of specific nutrients. RDAs were effectively absorbed into a broader set of dietary guidelines in 1997 called Recommended Daily Intakes (RDIs). RDIs are used to determine the Daily Values (DV) of foods that are printed on nutrition fact labels on most food that we purchase.
ACH_,"ACH!.    	The German exclamation ""ach!"" is usually translated into English as ""oh!"""
BUTT_,"BUTTE.    	'Butte' sounds like 'beaut', slang for 'beauty', a humdinger."
YOK_,YOKE.    	A yoke is that wooden beam used between a pair of oxen so that they are forced to work together.
STI_E,STINE.    	The author R. L. Stine is sometimes referred to as the Stephen King of children's literature as he writes horror stories for young people.
OT_S,OTTS.    	(23A. Slugger's first name : MEL)
JE_P,JEEP.    	Chrysler's Jeep Wrangler is a direct descendent of the military 'Jeep' vehicle that was heavily relied on during WWII.
COO_,"COOT.    	Someone might be described as 'bald as a coot', meaning that the person has no hair at all. A coot is a water bird, one that looks as though it is bald because of its markings. The head is actually covered with feathers."
