Something trending online.   		4 letters,"MEME.    	A ""meme"" (short for ""mineme"") is a cultural practice or idea that is passed on verbally or by repetition from one person to another. The term lends itself very well to the online world where links, emails, files etc. are so easily propagated."
Qatari capital.   		4 letters,"DOHA.    	Doha is the capital city of the state of Qatar located on the Persian Gulf. The name ""Doha"" translates from Arabic as ""the big tree""."
Grand Theft ___.   		4 letters,"AUTO.    	'Grand Theft Auto' is an extremely successful series of video games. It garners some negative attention because of its adult themes and the level of violence in the game. The original version of ""Grand Theft Auto"" was actually banned in Brazil."
Classic theater name.   		5 letters,"ODEON.    	In Ancient Greece an odeon (also odeum) was like a small theater, with ""odeon"" literally meaning a ""building for musical competition"". Odea were used in both Greece and Rome for entertainments such as musical shows and poetry readings."
Tiny part of a computer's memory.   		4 letters,"BYTE.    	In the world of computers, a ""bit"" is the basic unit of information. It has a value of 0 or 1. A ""byte"" is a small collection of bits (usually 8), the number of bits needed to uniquely identify a character of text. The prefix mega- stands for 10 to the power of 6, so a megabyte is 1,000,000 bytes. And the prefix giga- means 10 to the power of 9, so a gigabyte is 1,000,000,000 bytes."
Title dog in an Inge play.   		5 letters,"SHEBA.    	Playwright William Inge's first play was ""Come Back, Little Sheba"", written in 1950. Sheba is the dog in the piece, who starts off lost and is still lost at the final curtain."
Hold hands?.   		4 letters,TARS.    	The tars (sailors) might be the hands working in the hold of the ship.
Pamplona runner.   		4 letters,"TORO.    	Pamplona, Spain is famous for its San Fermin festival held in July every year, the highlight of which is the Running of the Bulls. Every year, 200-300 people are injured in the bull run, and 15 people have been killed since 1910. If you get to Pamplona two days before the Running of the Bulls, you can see the animal-rights protest event known as the Running of the Nudes. The protesters are as naked as the bulls ..."
Hors d'oeuvre follower.   		6 letters,"ENTREE.    	Entree of course means ""entry"" in French. In Europe, even in English speaking parts, the entree is the name for the ""entry"" to the meal, the first course. I found it very confusing to order meals when I first came to America!"
Five-spots.   		4 letters,"ABES.    	""Abe"" is slang for a five-dollar bill."
Proverbial heptad.   		4 letters,"SEAS.    	A heptad, a group of seven, like the Seven Seas (from the idiom ""sail the Seven Seas"")."
Olympic gold medalist Ohno.   		5 letters,"APOLO.    	Speed-skater Apolo Ohno has won more Winter Olympics medals than any other American. Ohno also did a great job winning the 2007 season of television's ""Dancing with the Stars""."
"Contouring procedure, briefly.   		4 letters","LIPO.    	Liposuction (lipo) dates back to the 1920s when it was developed by a surgeon in France. However, the procedure quickly lost favor when a French model developed gangrene after surgery. As a result it wasn't until the mid-seventies that modern liposuction took off, after being popularized by two Italian-American surgeons in Rome."
"Uncle Sam, for one.   		4 letters","ICON.    	The Uncle Sam personification of the United States was first used during the War of 1812. The 'Uncle Sam' term was so widely accepted that even the Germans used it during WWII, choosing the codeword ""Samland"" for ""America"" in intelligence communiques."
"Uses WhatsApp, say.   		3 letters",IMS.    	Instant messaging (sending IMs)
"Chicago paper, briefly, with ""the"".   		4 letters","TRIB.    	""The Chicago Tribune"" was first published in 1847. The most famous edition of ""The Trib"" was probably in 1948 when the headline was ""DEWEY DEFEATS TRUMAN"", on the occasion of that year's presidential election. When it turned out Truman had actually won, the victor picked up the paper with the erroneous headline and posed for photographs with it ... a famous, famous photo, that must have stuck in the craw of the editor at the time."
"___ Hedin, discoverer of the Trans-Himalaya.   		4 letters",SVEN.    	Sven Hedin was an explorer from Sweden who made four separate expeditions to Central Asia. He discovered a mountain range running parallel to the main Himalayas that were originally named the Hedin Range in his honor. Those mountains today are known as the Trans Himalaya.
"First letter in ""Thanatos"".   		5 letters",THETA.    	'θænətɒs' is 'Thanatos' written using the Greek alphabet. The first letter of 'θænətɒs' is theta.
Layered hairstyle.   		4 letters,SHAG.    	A shag cut is a layered hairstyle. Meg Ryan was famous for wearing a shag cut for many years.
Explorer John Cabot's birthplace.   		5 letters,GENOA.    	Giovanni Caboto (known in English as 'John Cabot') was an Italian explorer. He is believed to have been the first European to visit North America since the Vikings landed here in the 11th century. Many say that he landed in Newfoundland in 1497.
"Coolers, for short.   		3 letters",ACS.    	Air Conditioners.
Flagon fillers.   		4 letters,"ALES.    	A flagon is a large jug with a lid, traditionally used for holding beer or wine."
Bullfighter.   		6 letters,"TORERO.    	In English we might call a torero a toreador, a term not actually used in Spain."
"Fat removal, briefly.   		4 letters","LIPO.    	Liposuction dates back to the 1920s when it was developed by a surgeon in France. However, the procedure quickly lost favor when a French model developed gangrene after surgery. As a result it wasn't until the mid-seventies that modern liposuction took off, after being popularized by two Italian-American surgeons in Rome."
"""Salus populi suprema lex ___"" (Missouri's motto).   		4 letters","ESTO.    	Missouri's State Motto is ""Salus populi suprema lex esto"", which can be translated as ""The welfare of the people shall be the supreme law"". It is a quotation from the ""De Legibus"" (""On the Laws) written by Cicero during the last years of the Roman Republic."
