Torah holders.   		4 letters,"ARKS.    	The Torah ark is found in a synagogue, and is the ornamental container in which are stored the Torah scrolls."
A.T.M.   		3 letters,"NCR.    	NCR is an American company that has been in business since 1884, and was originally called the National Cash Register Company. The company has done well in a market where new technologies seem to be constantly disrupting the status quo."
"Actor Penn of ""Milk"".   		4 letters","SEAN.    	Actor Sean Penn is a two-time Oscar winner, for his roles in 'Mystic River' released in 2003 and 'Milk' released in 2008. Penn's celebrity on screen is only matched with his fame off the screen. Apart from his 'big name' marriages to singer Madonna and actress Robin Wright, Penn is also well known for political and social activism. He perhaps inherited some of his political views from his father, actor and director Leo Penn. As an actor, Leo refused to 'name names' in front of the House Un-American Activities Committee and so was blacklisted in Hollywood and had to move into directing to put bread on the table. In later years as a director he gave his son Sean his first acting role, in a 1974 episode of 'Little House on the Prairie'."
Prefix with -cide.   		3 letters,ECO.    	Ecocide is the wanton destruction of the natural environment.
Golfer Aoki.   		4 letters,"ISAO.    	Isao Aoki is one of Japan's greatest golfers, now playing on the senior circuit. Aoki's best finish in a major tournament was runner-up to Jack Nicklaus in the 1980 US Open. Aoki is relatively tall (6 feet), and his height earned him the nickname 'Tower', after the Tokyo Tower."
Symbol of Horus.   		3 letters,"EYE.    	Horus was one of the oldest gods in Ancient Egyptian religion. Most often, Horus was depicted as a falcon or a man with a falcon head. The Eye of Horus was a common symbol used in Ancient Egypt, a symbol of protection and royal power."
"___ Michele of ""Glee"".   		3 letters","LEA.    	Lea Michele is both an actor and a singer, and started performing as a child actor on Broadway, including appearances in ""Les Miserables"" and ""Fiddler on the Roof"". These days she plays Rachel Berry on the Fox TV show ""Glee""."
Brown of publishing.   		4 letters,"TINA.    	Tina Brown is a British/American journalist and author. Brown wrote 'The Diana Chronicles', a biography of Diana, Princess of Wales, of whom Brown was a personal friend. She emigrated to the US in 1984 to become editor for 'Vanity Fair', and later took the helm at 'The New Yorker'."
Cravings.   		4 letters,"YENS.    	The word ""yen"", meaning ""urge"", has been around in English since the very early 1900s. It comes from the earlier word ""yin"" imported from Chinese, which was used in English to describe an intense craving for opium!"
Fashion monogram.   		3 letters,"YSL.    	Yves Saint-Laurent (YSL) was a French fashion designer, actually born in Algeria. Saint-Laurent started off working as an assistant to Christian Dior at the age of 17. Dior died just four years later, and as a very young man Saint-Laurent was named head of the House of Dior. However, in 1950 Saint-Laurent was conscripted into the French Army and ended up in a military hospital after suffering a mental breakdown from the hazing inflicted on him by his fellow soldiers. His treatment included electroshock therapy and administration of sedatives and psychoactive drugs. He was released from hospital, managed to pull his life back together and started his own fashion house. A remarkable story ..."
Speckled steed.   		4 letters,"ROAN.    	A roan horse has an even mixture of white and colored hairs on the body with the head, lower legs, mane and tail having a more solid color."
Foundation stone abbr..   		4 letters,ESTD.    	Established (estd.)
"Job application info, for short.   		4 letters","SSNS.    	The main purpose of a Social Security Number (SSN) is to track individuals for the purposes of taxation, although given its ubiquitous use, it is looking more and more like an ""identity number"" to me. The social security number system was introduced in 1936. Prior to 1986, an SSN was required only for persons with substantial income so many children under 14 had no number assigned. For some years the IRS had a concern that a lot of people were claiming children on their tax returns who did not actually exist. So, from 1986 onward, it is a requirement to get an SSN for any dependents over the ago of 5. Sure enough, in 1987 seven million dependents ""disappeared""."
