TGI_,"TGIF.    	""Thank God It's Friday"" (TGIF) is a relatively new expression that originated in Akron, Ohio. It was a catchphrase used by disk jockey Jerry Healy of WAKR in the early seventies."
_EON,AEON.    	'Aeon Flux' is a sci-fi film from 2005 starring Charlize Theron in the title role. The movie was inspired by an animated TV series of the same name that aired on MTV in the nineties.
_EES,"TEES.    	There are two letters T in the word ""twenty""."
OM_,"OMS.    	'Om' is a sacred mystic word from the Hindu tradition. 'Om' is sometimes used as a mantra, a focus for the mind in meditation."
_EDER,SEDER.    	The Passover Seder is a ritual feast that marks the beginning of the Jewish passover holiday.
_OLTE,"NOLTE.    	The actor Nick Nolte got his big break playing opposite Jacqueline Bisset and Robert Shaw in 'The Deep', released in 1976. Prior to that he had worked as a model, and in fact appeared in a magazine advertisement for Clairol in 1972 alongside fellow model Sigourney Weaver."
M_O,"MIO.    	""'O sole mio"" is a famous Italian song from Naples, written in 1898. The lyrics are usually sung in the original Neapolitan, as opposed to Italian. The title translates from Neapolitan into ""My Sun"" (and not into ""O, My Sun"" as one might expect). It's a love song of course, sung by a young man declaring that there is a sun brighter than that in the sky, the sun that is his lover's face. Awww ..."
TER_SA,"TERESA.    	Mother Teresa was born in 1910 in the city that is now called Skopje, the capital of Macedonia. At birth she was given the names Agnes Gonxha Bojaxhiu (""Gonxha"" means ""little flower"" in Albanian). She left home at the age of 18 and joined the Sisters of Loreto, and headed to Loreto Abbey in Rathfarnham in Dublin, Ireland in order to learn English. Her goal was to teach in India, and English was the language used there for instruction by the nuns. After Mother Teresa passed away in 1997 she was beatified by Pope John Paul II, a step on the road to canonization. In order for her to be beatified there had to be documented evidence of a miracle that was performed due to her intercession. The miracle in question was the healing of a tumor in the abdomen of a woman due to the application of a locket containing a picture of Mother Teresa. Documentation of a second miracle is required for her to be declared a saint. The canonization process seems to well underway, with Pope Francis recognizing a second miracle in December 2015."
P_ORIA,"PEORIA.    	""Fibber McGee and Molly"" was one of the longest-running comedies on radio, airing from 1935 to 1959. Fibber McGee and Molly were a married couple, as were the actors who played them, Jim Jordan and Marian Driscoll. Indeed, the show was set in Peoria, Illinois, and that's where the Jordan and Driscoll were born and where they lived in real life."
_YNE,"DYNE.    	An erg is a unit of energy or mechanical work. ""Erg"" comes from the Greek word ""ergon"" meaning ""work"". A dyne is a unit of force. The name ""dyne"" comes from the Greek ""dynamis"" meaning ""power, force"". Ergs and dynes are related to each other in that one erg is the amount of energy needed to move a force of one dyne over a distance of one centimeter."
TGI_,"TGIF.    	Thank God It's Friday is a relatively recent expression, originating in Akron, Ohio. It was a catchphrase used by disk jockey Jerry Healy of WAKR, in the early seventies."
BM_,"BMI.    	ASCAP (the American Society of Composers, Authors and Publishers) collects licence fees for musicians and distributes royalties to composers whose works have been performed. BMI (Broadcast Music Incorporated) provides the same service."
LEI_,"LEIA.    	Princess Leia was played by Carrie Fisher in the original ""Star Wars"" trilogy. Carrie Fisher has stated that she hated the famous ""cinnamon bun hairstyle"" that she had to wear in the films, as she felt it made her face look too round. She also had to to sit for two hours every day just to get her hair styled. Two hours to get your hair done? It takes me just two seconds ..."
SER_A,"SERTA.    	Serta was founded in 1931 when a group of 13 mattress manufacturers came together, essentially forming a cooperative. Today, the company is owned by eight independent licensees, in a similar arrangement. Interesting ..."
UR_,"URN.    	The person who serves coffee in a coffee shop is often called a ""barista"". ""Barista"" is the Italian for ""bartender""."
ERI_,"ERIS.    	Eris is the largest known dwarf planet in our solar system. It is also the ninth largest body orbiting the sun, a fact that helped relegate Pluto (the tenth largest body) from its status of planet in 2006. Eris was discovered in 2005."
ATO_L,"ATOLL.    	Wake Island is a tiny coral atoll in the North Pacific, about two-thirds of the way from Hawaii to Guam. It has only 12 miles of coastline. The island was occupied by the Japanese after a bloody battle in WWII right after the attack on Pearl Harbor. It was retained by the Japanese until it was surrendered in September 1945."
L_T,"LST.    	LST stands for Landing Ship, Tank. LSTs were the large vessels used mainly in WWII that had doors at either ends through which tanks and other vehicles could roll off and onto beaches. The design concept persists to this day in the huge fleet of commercial roll-on/roll-off car ferries, all inspired by the LST."
N_AM,"NOAM.    	Noam Pitlik was a television director and actor. He won a Best Director Emmy in 1979, for his work on the sitcom 'Barney Miller'."
AMA_,"AMAH.    	""Amah"" is an interesting word in that we associate it so much with Asian culture and yet it actually comes from the Portuguese ""ama"" meaning ""nurse"". Ama was imported into English in the days of the British Raj in India when a wet-nurse became known as an amah."
LANA_,"LANAI.    	Lanai is the sixth largest of the Hawaiian Islands. Lanai was first spotted by Europeans just a few days after Captain Cook was killed on the Big Island of Hawaii in 1779. In 1922, the Hawaiian Pineapple Company bought the whole island of Lanai, and turned most of it into the world's largest pineapple plantation. Since then, Lanai has been known as ""The Pineapple Island""."
TO_O,"TOTO.    	Toto is Dorothy's dog in the 1939 film 'The Wizard of Oz'. Toto was played by a dog called Terry, but Terry's name was soon changed to Toto in real life, due to the success of the film."
ALL_H,"ALLAH.    	The term 'Allah' comes from the Arabic 'al-' and 'ilah', meaning 'the' and 'deity'. So 'Allah' translates as 'God'."
STE_,"STEN.    	The STEN gun is an iconic armament that was used by the British military. The name STEN is an acronym. The S and the T comes from the name of the gun's designers, Shepherd and Turpin. The EN comes from the Enfield brand name, which in turn comes from the Enfield location where the guns were manufactured for the Royal Small Arms Factory, an enterprise owned by the British government."
_OFA,"SOFA.    	""Sofa"" is a Turkish word meaning ""bench""."
TA_,TAS.    	Teaching assistant (TA)
EA_LE,"EAGLE.    	The American quarter is a little unusual in the world of decimal currency if you think about it. Usually there is produced a ""20-cent"" coin, easier to work with mathematically. The US went for the quarter in deference to the practice of dividing Spanish Milled Dollars in eight wedge-shaped ""bits"". That's also why the quarter is sometimes referred to as ""two bits"". State quarters were introduced in 1999, but prior to that the quarter had an eagle on its reverse."
CD_,"CDC.    	The Centers for Disease Control and Prevention is based in Atlanta, Georgia. The CDC started out life during WWII as the Office of National Defense Malaria Control Activities. They worry about more than malaria these days ..."
A_SISI,"ASSISI.    	St. Francis founded the Franciscan religious order in Assisi in 1208. He died in 1226, and was declared a saint just two years later in 1228. Construction of the Basilica of San Francesco d'Assisi started immediately after the canonization, and finished 25 years later. The Basilica is now a United Nations World Heritage Site."
E_NO,"ERNO.    	What was originally called the 'Magic Cube' became better known as Rubik's Cube, named for its inventor Ernő Rubik. Rubik's Cube is the world's biggest selling puzzle game, with over 350 million sold in just over 30 years."
_BI,"FBI.    	The 1997 movie ""Donnie Brasco"" is about an FBI agent who infiltrates a New York City crime family. It is loosely based on the true story of agent Joseph Pistone who worked his was into the Bonnano family. Johnny Depp plays Pistone on screen, and uses the name Donni Brasco when undercover."
L_S,"LIS.    	""Lys"" (also 'lis') is the French word for ""lily"", as in ""fleur-de-lys"", the heraldic symbol often associated with the French monarchy."
