NE_D,"NERD.    	If you ever had to learn Latin, as did I, ""mensa"" was probably taught to you in Lesson One as it's the word commonly used as an example of a first declension noun. Mensa means ""table"". The Mensa organization for folks with high IQs was set up in Oxford, England back in 1946. To become a member, one is required to have an IQ that is in the top 2% of the population."
MAG_,"MAGI.    	Magi is the plural of the Latin word ""magus"", a term applied to someone who was able to read the stars. Hence, magi is commonly used with reference to the ""wise men from the East"" who followed the star and visited Jesus just after he was born."
_CU,ICU.    	ICU Intensive Care Unit (ICU)
UP_,"UPC.    	UPC stands for Universal Price Code or Universal Product Code. The first UPC-marked item to get scanned in a store was on June 26, 1974 at 08:01 a.m. at Marsh's supermarket in Troy, Ohio. It was a 10-pack of Wrigley's Juicy Fruit chewing gum ..."
EM_RY,EMERY.    	Emery is a very hard type of rock that is crushed for use as an abrasive. Emery paper is made by gluing small particles of emery to paper. Emery boards are just emery paper with a cardboard backing. And emery boards are primarily used for filing nails.
OP_D,"OP-ED.    	Op-Ed is an abbreviation for ""opposite the editorial page"". Op-Eds started in ""The New York Evening World"" in 1921 when the page opposite the editorials was used for articles written by a named guest writer, someone independent of the editorial board."
OL_ ,"OLE!.    	""Toreador"" is an old Spanish word for a bullfighter, but it's a term not used any more in Spain nor in Latin America. In English we use the term ""toreador"", but in Spanish a bullfighter is a ""torero"". A female bullfighter in a 'torera'."
_HAI,"CHAI.    	Chai is a drink made from spiced black tea, honey and milk, with ""chai"" being the Hindi word for ""tea"". We often called tea ""a cup of char"" growing up in Ireland, with ""char"" being our slang word for tea, derived from ""chai""."
DAN_E,DANTE.    	Dante Alighieri (usually just 'Dante') was an Italian poet of the Middle Ages. Dante's 'Divine Comedy' is widely considered to be the greatest literary work ever written in the Italian language.
LLAM_,"LLAMA.    	The wool from a llama is much softer than that from a sheep, and it is also free from lanolin."
PAP_,"PAPA.    	Josef Haydn was an Austrian composer, often called the ""Father of the Symphony"" due to his prolific output of symphonies that helped define the form. Haydn was also the father figure among ""the big three"" composers of the Classical Period: Haydn, Mozart and Beethoven. Hayden was a good friend to Mozart, and a teacher of Beethoven."
_LFA,"ALFA.    	The 'Alfa' in Alfa Romeo is actually an acronym, standing for Anonima Lombarda Fabbrica Automobili (""Lombard Automobile Factory, Public Company""). ALFA was an enterprise founded in 1909 and which was taken over by Nicola Romeo in 1915. In 1920 the company name was changed to Alfa Romeo."
A_B,"ALB.    	The alb is the white, neck-to-toe vestment worn by priests, usually with a rope cord around the waist. The term alb comes from ""albus"", the Latin word for ""white""."
SIR_,"SIRI.    	Siri is software application that works with Apple's iOS operating system. 'Siri' is an acronym standing for Speech Interpretation and Recognition Interface. You've probably seen the ads on television, with folks talking to their iPhones asking for information and responding with a voice. I hear that Google is a little scared by Siri, as Siri is non-visual. There's no need to touch a screen or a keyboard to work with Siri, no opportunity to click on one of Google's ads! By the way, voice-over artist Susan Bennett recently revealed herself as the female American voice of Siri. The British version of Siri is called Daniel, and the Australian version is called Karen."
RE_D,REED.    	Our modern bassoon first appeared in the 1800s and has had a place in the concert orchestra ever since.
_RTA,SRTA.    	Señorita (Srta.) is Spanish and mademoiselle (Mlle.) is French for 'Miss'.
MEI_,"MEIR.    	Golda Meir was known as the ""Iron Lady"" when she was Prime Minister of Israel, long before the term came to be associated with British Prime Minister Margaret Thatcher. Golda Meir was born Golda Mabovitch in Kiev (in modern-day Ukraine), and when she was a young girl she moved with her family to the United States and settled in Milwaukee. As a teenager she relocated to Denver where she met and married Morris Meyerson, at the age of 19. She and her husband joined a kibbutz in Palestine in 1921, when she was in her twenties. She had been active in politics in the US, and continued her political work in Palestine. She was very influential during WWII, and played a leading role in negotiations after the war leading to the setting up of the state of Israel. By the time she was called on to lead the country, she had already retired, citing exhaustion and ill health. But serve she did, and led Israel during turbulent times (e.g. the massacre at the Munich Olympics, the Yom Kippur War). She eventually resigned in 1974, saying that was what the people wanted."
_UNE,"RUNE.    	A rune is a character in an alphabet that is believed to have mysterious powers. In Norse mythology, the runic alphabet was said to have a divine origin."
_RROL,"ERROL.    	Errol Flynn was born 1909 in Tasmania, Australia where he was raised. In his twenties, Flynn lived in the UK where he pursued his acting career. Around the same time he starred in an Australian film ""In the Wake of the Bounty"" and then appeared in a British film ""Murder at Monte Carlo"". It was in the latter film that he was noticed by Warner Brothers who brought him to America. Flynn's non-American heritage shone through even while he was living the American dream in California. He regularly played cricket, along with his friend David Niven, in the Hollywood Cricket Club."
DR_O,"DR NO.    	""Dr. No"" may have been the first film in the wildly successful James Bond franchise, but it was the sixth novel in the series of books penned by Ian Fleming. Fleming was inspired to write the story after reading the Fu Manchu tales by Sax Rohmer. If you've read the Rohmer books or seen the films, you'll recognize the similarities between the characters Dr. No and Fu Manchu."
O_L,"OIL.    	Alberta is a big province, about the size of Texas. Alberta is named after Princess Louise Caroline Alberta, the fourth child of Queen Victoria and Prince Albert. Princess Louise also donated her name to Lake Louise, the large glacial lake in the province, now within the bounds of Banff National Park."
_KE,"EKE.    	To ""eke out"" means to ""make something go further or last longer"". For example, you could eke out your income by cutting back on expenses. I always have a problem with the commonly cited definition of 'eke out' as 'barely get by'. Close but no cigar, I say ..."
OR_IDA,"ORE-IDA.    	Ore-Ida frozen foods are all made with potatoes. The company is located in Oregon, just across the border from Idaho. The Ore-Ida name is a melding of the two state names."
AJ_X,"AJAX.    	Sophocles was one of three ancient Greek tragedians whose work has survived. The first of these was Aeschylus, the second Sophocles, and the third Euripides. Sophocles is believed to have written 123 plays, the most famous of which are ""Antigone"" and ""Oedipus the King""."
HT_,"HTS.    	During the American Revolutionary War, the Continental Army built a fortification at the northern end of Manhattan that the troops named Fort Washington. The fort fell to the British in 1776 after a bloody battle, and was held by British forces until the end of the war. The surrounding area subsequently adopted the name of the fort and has been called Washington Heights ever since."
MA_,"MAC.    	""Bub"" is American slang, a term used to address males, and is possibly a variation of bud."
_PC,"UPC.    	The person behind the counter at the store might scan the Universal Price Code. The first UPC marked item to get scanned at the front of store was on June 26, 1974, at 08:01 a.m. at Marsh's supermarket in Troy, Ohio. It was a 10-pack of Wrigley's Juicy Fruit chewing gum ..."
_BA,TBA.    	To be advised.
CHE_,"CHER.    	Chaz Bono is the only child of the singers Sonny and Cher (although they both have children from other marriages). Chaz was named Chastity Sun Bono at birth and told her parents at the age of 18 that she was a lesbian. More recently Bono underwent gender reassignment surgery, and Chastity has legally changed his name to Chaz."
NIN_,"NINE.    	The world's first television commercial aired on July 1, 1941 before a baseball game between the Brooklyn Dodgers and the Philadelphia Phillies. It was aired on the New York station WNBT, and Bulova paid $9 to have their products promoted."
ONE_,ONES.    	Binary code uses only the digits '0' and '1'.
ERRO_,"ERROL.    	Errol Morris is a film director, best known for his excellent 2003 documentary 'The Fog of War: Eleven Lessons from the Life of Robert S. McNamara'."
R_J,"RAJ.    	""A Passage to India"" is a wonderful novel by E. M. Forster set in the days of the British Raj. There are two excellent adaptations for the screen that I would recommend. There's a BBC television version from 1965 starring a wonderful cast including Virginia McKenna and Cyril Cusack. There is also an Oscar-winning movie version from 1984 with Alec Guinness and Peggy Ashcroft. Forster had first-hand knowledge of life during the Raj, having worked in India during the twenties."
SI_M,SIAM.    	Siam was the official name of Thailand up to 1939 (and from 1945 to 1949).
N_C,NEC.    	NEC is the name that the Nippon Electric Company chose for itself outside of Japan after a re-branding exercise in 1983.
RE_D,"REED.    	Reed College in Portland is known for many things, including ownership of the world's only nuclear reactor that is primarily run by students!"
_LL,"ALL.    	The Wimbledon Championships of tennis are held at the All England Lawn Tennis and Croquet Club located in Wimbledon, a district of London. The Wimbledon Championships started in 1877, and are still played on grass."
_ERF,"NERF.    	Nerf is the name given to the soft material used in a whole series of toys designed for ""safe"" play indoors. The Nerf product is used to make darts, balls and ammunition for toy guns. ""NERF"" is an acronym, standing for Non-Expanding Recreational Foam."
_RROL,"ERROL.    	Errol Flynn was born 1909 in Tasmania, Australia where he was raised. In his twenties, Flynn lived in the UK where he pursued his acting career. Around the same time he starred in an Australian film ""In the Wake of the Bounty"" and then appeared in a British film ""Murder at Monte Carlo"". It was in the latter film that he was noticed by Warner Brothers who brought him to America. Flynn's non-American heritage shone through even while he was living the American dream in California. He regularly played cricket, along with his friend David Niven, in the Hollywood Cricket Club."
SKA_,"SKAT.    	When I was a teenager in Ireland, I had a friend with a German father. The father taught us the game of Skat, and what a great game it is. Skat originated in Germany in the 1800s and is to this day the most popular game in the country. I haven't played it in decades, but would love to play it again ..."
AR_E,"ARNE.    	Thomas Arne was an English composer from London. Arne wrote some iconic compositions including 'Rule, Britannia!' He also wrote a version of 'God Save the King' that became the British national anthem."
N_C,NEC.    	NEC is the name that the Nippon Electric Company chose for itself outside of Japan after a re-branding exercise in 1983.
_OMA,"MOMA.    	The founding of the Museum of Modern Art (MoMA) in New York City was very much driven by Abby Aldrich Rockefeller, the wife of John D. Rockefeller, son of the oil magnate. Working with two friends, Abby managed to get the museum opened in 1929, just nine days after the Wall Street Crash. The MoMA's sculpture garden bears the name of Abby Aldrich Rockefeller, and has done so since 1949."
RE_,"REE.    	Ree Drummond is a food writer and blogger. Drummond's blog 'The Pioneer Woman' recounts her daily life on her family's working ranch outside of Pawhuska, Oklahoma."
