JI_,"JIG.    	Back in Elizabethan times, a 'jig' was a trick or game. So, the expression 'the jig is up' has for some time meant 'the trick or game is exposed'."
ESCAP_,"ESCAPE.    	The Caribbean Sea takes its name from the Carib people. The Caribs are an American Indian people that live in the Lesser Antilles islands, part of the West Indies."
S_UF,"STUF.    	Double Stuf Oreo was introduced in 1975, and it has twice the normal amount of white cream filling as the original cookie."
_ARLO,MARLO.    	Marlo Thomas's most famous role was playing the title character in the television sitcom 'That Girl'. Thomas is also well known as a spokesperson for St. Jude Children's Research Hospital.
BOST_N,"BOSTON.    	The city of Boston, Massachusetts was founded in 1630 by Puritan colonists from England. The area was eventually named for the city of Boston in Lincolnshire, England from where several of the colonists hailed."
BAS_,"BASS.    	Monophonic sound (""mono"") is sound reproduced using just one audio channel, which is usually played out of just one speaker. Stereophonic sound is reproduced using two audio channels, with the sound from each channel played out of two different speakers. The pair of stereo speakers are usually positioned apart from each other so that sound appears to come from between the two. Quadraphonic sound (4.0 surround sound) uses four audio channels with the sound played back through four speakers often positioned at the corners of the room in which one is listening."
_LNAR,"ULNAR.    	The ulnar nerve runs alongside the ulna (one of the bones in the lower arm). The ulnar nerve is the largest unprotected (not surrounded by muscle or bone) nerve in the human body. The nerve can be touched under the skin at the outside of the elbow. Striking the nerve at this point causes and an electric type shock, known as hitting one's ""funny bone""."
OR_,"ORD.    	O'Hare International is the fourth busiest airport in the world. The original airport was constructed on the site between 1942 and 1943, and was used by the Douglas Aircraft Company for the manufacture of planes during WWII. Before the factory and airport were built, there was a community in the area called Orchard Place, so the airport was called Orchard Place Airport/Douglas Field. This name is the derivation of the airport's current location identifier: ORD (OR-chard D-ouglas). Orchard Place Airport was renamed to O'Hare International in 1949 in honor of Lieutenant Commander Butch O'Hare who grew up in Chicago. O'Hare was the US Navy's first flying ace and a Medal of Honor recipient in WWII. As an aside, Butch O'Hare's father Edward was a lawyer friend of Al Capone who eventually worked undercover for the IRS and helped get the famous gangster convicted on tax evasion. Some years later, Edward was shot to death while driving his car."
DA_OE,"DAFOE.    	Willem Dafoe is an American actor, from Wisconsin. He was born just plain William Dafoe, but didn't like being called ""Billy"". So, he changed his name to Willem, which was the pronunciation of his name by his Scottish babysitter. Those Scots ..."
L_ANO,"LLANO.    	""Llano"" is the Spanish word for ""plain""."
AVI_,"AVIV.    	The full name of Israel's second largest city is Tel Aviv-Yafo. Tel Aviv translates into ""Spring Mound"", a name chosen in 1910."
DEL_I,"DELHI.    	The Indira Gandhi International Airport that serves Delhi, India is the busiest airport in the country based on passenger traffic. The busiest Indian airport in terms of cargo traffic is Chhatrapati Shivaji International Airport, which serves Mumbai."
_XGI,"EX-GI.    	Veterans Day used to be known as Armistice Day, and is observed on November 11th each year. This particular date was chosen as the Armistice that ended WWI was signed on the 11th hour of the 11th day of the 11th month of 1918."
OR_,"ORB.    	I think that this a reference to Christmas ornaments for a tree, which are often orbs."
