DRLA_,"DR LAO.    	""The Circus of Dr. Lao"" is a novel by Charles G. Finney, first published in 1935. There was a famous film adaptation released in 1964 called ""7 Faces of Dr. Lao"" starring Tony Randall in the title role. Randall wasn't the first choice, as the director wanted Peter Sellers for the part. However, MGM insisted on an American lead, and a great choice it turned out to be."
DERALT_,"DER ALTE.    	Konrad Adenauer was the first Chancellor of West Germany after WWII, taking office in 1949 at the age of 73. Adenauer was 87 years old when he left office. Understandably perhaps, his nickname was 'Der Alte', German for 'the old man'. Adenauer spent much of WWII in prison, courtesy of Herr Hitler."
TU_AS,"TUNAS.    	Skipjack tuna would be called medium sized, growing to about three feet long. Albacore tuna is a little larger."
SENA_OR,SENATOR.    	Sheldon Whitehouse was sworn in as US Senator for the state of Rhode Island in 2007.
_AES,MAES.    	The Federal National Mortgage Association (FNMA) is know as Fannie Mae for short.
EXXONM_BIL,"EXXONMOBIL.    	The Exxon Corporation was a descendant of John D. Rockefeller's Standard Oil Company. Exxon merged with Mobil (yet another descendant of Standard Oil) in 1999, forming ExxonMobil. ExxonMobil is headquartered in Irving, Texas, which is located within the Dallas/Fort Worth Metroplex."
_IZA,"LIZA.    	Liza of Lambeth' was the first novel from the pen of English writer W. Somerset Maugham. It's the story of 18-year old factory work Liza Kemp from the Lambeth district of London, following her for the last four months of her tragic life. It's a sad tale of brutality towards towards women. At the time of writing, Maugham was working as a doctor at a hospital in Lambeth, which back then was very much a working class area."
CARD_,"CARDS.    	The St. Louis Cardinals baseball team was originally called the ""Brown Stockings"", changing their name to the ""Perfectos"" in 1899. The new name obviously didn't go down well with the locals, as the owners changed it one year later to the Cardinals."
HA_S,"HAAS.    	Tommy Haas is German-American tennis player. He grew up in Hamburg and, like many promising tennis players, moved to Florida to develop his tennis skills, at the age of 13."
VE_P,"VEEP.    	The official residence of the VP of the United States is at Number One Observatory Circle, in the grounds of the Naval Observatory. The house was built in 1893 for the use of the superintendent of the observatory. In 1974 it was taken over by Act of Congress for use as the VP's official residence. The move was partly a matter of economics as the cost of providing security for the Vice President at his own residence was becoming prohibitive. Reportedly, there was an underground bunker build below the house after the 9/11 attacks."
DISN_Y,"DISNEY.    	Radio Disney is mainly a music radio station, aimed at young people. It was launched in 1996, and is still going today. One nice feature, I think, is ""Playhouse Disney"" aired on weekdays. Although Playhouse Disney features music, it goes beyond that with stories, interviews and question & answer sessions."
TILE_,"TILES.    	Rummikub is a game invented in Israel. It was once the country's leading exported game and indeed was very popular in the US in the late seventies. The game uses elements of rummy, dominoes, mah-jongg and chess. I've never played it, but I think I might pick up a set some time soon and try it out ..."
BDA_,B-DAY.    	Happy birthday ...
BL_B,"BLOB.    	The 1958 horror film ""The Blob"" was the first movie in which Steve McQueen had a leading role. ""The Blob"" wasn't a success at all, until Steve McQueen became a star that is. Using McQueen's name, the movie was re-released and gained a cult following and was particularly successful at drive-in theaters."
MOLOT_V,"MOLOTOV.    	Vyacheslav Molotov was a prominent Soviet politician and protégé of Joseph Stalin. During the Winter War of WWII, between the Soviet Union and Finland, Molotov claimed in radio broadcasts that Finland was not being bombed, but rather that the Soviet Union was dropping food to relieve famine. With a sense of irony, the Finns started to call the Soviet bombs ""Molotov bread baskets"". The Finns also improvised incendiary bombs using bottles and a gasoline-based fuel, and called these devices ""Molotov cocktails"", a name that persists to this day."
ASY_,"AS YE.    	The commonly quoted line ""As ye sow, so shall ye reap"" is not actually a direct quote from the Bible, although the sentiment is expressed there at least twice. In the Book of Job is the line ""They that plow iniquity, and sow wickedness, reap the same"". In the Epistle of Paul to the Galatians is the line ""Be not deceived; God is not mocked: for whatsoever a man soweth, that shall he also reap""."
