HARA_E,"HARARE.    	Cecil Rhodes (famous in America as the founder of the Rhodes Scholarship), was a very successful English businessman and South African politician. He founded the De Beers diamond mining company, and also founded the state of Rhodesia, which was named after him. The British colony gained its independence over time in the latter half of the 20th century, and is known today as the countries of Zambia and Zimbabwe. The Rhodesian capital of Salisbury was renamed in 1982 to Harare, the current capital of Zimbabwe."
_OP,"GOP.    	The Republican Party has had the nickname Grand Old Party (GOP) since 1875. That said, the phrase was coined in the 'Congressional Record' as 'this gallant old party'. The moniker was changed to 'grand old party' in 1876 in an article in the 'Cincinnati Commercial'. The Republican Party's elephant mascot dates back to an 1874 cartoon drawn by Thomas Nast for 'Harper's Weekly'. The Democrat's donkey was already an established symbol. Nast drew a donkey clothed in a lion's skin scaring away the other animals. One of the scared animals was an elephant, which Nast labeled 'The Republican Vote'."
STO_GE,"STOOGE.    	If you've seen many of the films starring ""The Three Stooges"" you'll have noticed that the line up changed over the years. The original trio was made up of Moe Howard, Shemp Howard (two brothers) and Larry Fine (a good friend of the Howards). This line up was usually known as ""Moe, Larry and Shemp"". Then Curly Howard replaced his brother when Shemp quit the act, creating the most famous line up of ""Moe, Larry And Curly"". Shemp returned when Curly had a debilitating stroke in 1946, and Shemp stayed with the troupe until he died in 1955. Shemp was replaced by Joe Besser, and then ""Curly-Joe"" DeRita. When Larry had a stroke in 1970, it effectively marked the end of the act."
INT_A,"INTRA-.    	Intramural sports are conducted within a certain geographic area, as opposed to varsity sports which are played with teams outside that area. The term 'intramural' comes from the Latin for 'within walls' and first applied to events held between teams based within the walls of a city."
_NES,"ENES.    	An alkene is an organic compound made up of carbon and hydrogen atoms. It differs from an alkane by having at least one C=C double bond. The simplest alkene is the gas, ethylene, a major raw material in the manufacture of plastics (like polyethylene)."
CL_E,"CLUE.    	The expression ""space cadet"" is used to describe someone who is eccentric and disconnected with reality. It may even imply that the person is a user of hallucinogens. The phrase has been around since the sixties, and may be derived from the science fiction TV show ""Tom Corbett, Space Cadet"" which aired in the fifties."
ALSA_E,"ALSACE.    	Alsace is a region in the east of France that we sometimes refer to as Alsatia, its Latin name. Alsace is home to Strasbourg, a beautiful city that I had the privilege to visit some years ago. Strasbourg is home to many international organizations, including the European Court of Human Rights."
AVED_N,"AVEDON.    	Richard Avedon was an American photographer. He was the inspiration for the character ""Dick Avery"" played by Fred Astaire in the wonderful film ""Funny Face"" starring Audrey Hepburn in the title role. Avedon's most famous portrait is a close up Audrey Hepburn, whom Avedon referred to as his muse."
I_OT,IN OT.    	Overtime (OT)
C_LTS,"COLTS.    	The Indianapolis Colts professional football team has been in Indiana since 1984. The team traces its roots back to the Dayton Triangles, one of the founding members of the NFL created in 1913. The Dayton Triangles relocated and became the Brooklyn Dodgers in 1930, and then the Brooklyn Tigers in 1944. The team merged with the Boston Yanks in 1945, so then played in Boston. The Yanks were moved to New York in 1949, and then to Dallas in 1952 as the Dallas Texans. The Texan franchise moved to Baltimore in 1953, forming the Colts. The Colts made their last move in 1984, to Indianapolis. Whew!"
DI_A,"DINA.    	Dina Merrill was in 22 movies, including two of my favorites, ""Desk Set"" with Tracy & Hepburn, and ""Operation Petticoat"" with Cary Grant. Nowadays she carries some sway in the business world. Until 2007 she was on the compensation committee of Lehman Brothers, the band that approved all those big bonuses. She probably doesn't talk about that too much these days!"
B_B,"BBB.    	The Better Business Bureau is a private concern (nope, it is not a government agency), founded in 1912. It operates like a franchise, with local BBB's managed independently but operating to a ""corporate"" set of guidelines."
UG_S,"UGGS.    	Uggs are sheepskin boots that originated in Australia and New Zealand. Uggs have sheepskin fleece on the inside for comfort and insulation, with a tanned leather surface on the outside for durability. Ugg is a generic term down under, although it's a brand name here in the US."
C_LLA,"CALLA.    	The Calla Lily is a common name for a lily of the genus Zantedeschia. There is a lily genus called Calla, but the Calla Lily isn't in it. Now that, that is confusing ..."
BATO_,"BATOR.    	The name ""Ulan Bator"" translates from Mongolian as ""the Red Hero"", and is Mongolia's capital city. The ""Red Hero"" name was chosen in honor of the country's national hero, Damdin Sükhbaatar. Sükhbaatar fought alongside the Soviet Red Army in the fight from liberation from Chinese occupation."
DR_,DRS.    	American Medical Association (AMA)
ROLF_,"ROLFE.    	John Rolfe was one of the early English settlers in American, perhaps most famous for marrying the Native American Pocahontas, son of Chief Powhatan. For a few months before her death, Pocahontas lived with Rolfe in England. The couple had actually boarded a ship sailing for Virginia when Pocahontas became ill and had to be brought ashore on the south coast of England, where she soon passed away."
_AKE,"JAKE.    	Both ""jake"" and ""dandy"" are slang words meaning ""fine"", as in 'things are just dandy'."
S_YNE,"STYNE.    	Jule Styne was an English songwriter who made a name for himself in America with a series of popular musicals. Styne wrote a number of famous songs including 'Don't Rain on My Parade' from 'Funny Girl', 'Diamonds Are a Girl's Best Friend' from 'Gentlemen Prefer Blondes', and 'Everything's Coming Up Roses' from 'Gypsy'."
_NASTASIA,"ANASTASIA.    	""Anastasia"" is an animated musical from Don Bluth and Gary Goldman. The storyline is based on the urban myth that Anastasia, the youngest daughter of Tsar Nicholas II, survived the family's execution by the Bolsheviks in 1918."
