Tony winner after 5-Down.   		8 letters,"SPAMALOT.    	The hit musical 'Spamalot' is a show derived from the 1974 movie 'Monty Python and the Holy Grail'. In typical Monty Python style, the action starts just before the curtain goes up with an announcement recorded by the great John Cleese:"
Fairbanks Daily News-___.   		5 letters,MINER.    	The 'Fairbanks Daily News-Miner' has the distinction of being the farthest north (location of publication) daily newspaper in the United States.
Winner of a famous 1938 rematch.   		5 letters,"LOUIS.    	Joe Louis was defeated by German boxer Max Schmeling in 1936, an outcome that made Schmeling a hero in his homeland. Nazi party members claimed that the victory supported the claim of Aryan superiority. A much anticipated rematch was scheduled for 1938, to be held once again in Yankee Stadium. Prior to the fight, Louis was invited to the White House, where President Roosevelt told him ""Joe, we need muscles like yours to beat Germany."" Louis won the rematch in spectacular style, knocking Schmeling to the canvas three times in a bout that lasted just two minutes and four seconds. Schmeling only managed to throw two punches."
Philippine capital.   		6 letters,"MANILA.    	Many moons ago I spent a couple of very happy years living in Manila in the Philippines. I had an apartment there, and residing in the apartment building next door was Imelda Marcos, along with all of her shoes I assume ..."
While preceder.   		5 letters,"ERST-.    	Erstwhile means ""in the past"" or ""once upon a time""."
Hoi ___.   		6 letters,"POLLOI.    	Hoi polloi is a Greek term, literally meaning ""the majority"". In English it has come to mean ""the masses"" and is often used in a derogatory sense."
"Portmanteau, e.g.   		4 letters","CASE.    	A portmanteau was a large suitcase, one that could be taken apart into two separate pieces. The word ' portmanteau' is French for a 'travelling bag', from 'porter' (to carry) and 'manteau' (a coat, cloak). We also use 'portmanteau' to mean a word that has been melded together from two parts (just like the suitcase). This usage was introduced to the world by Humpty Dumpty in Lewis Carroll's 'Alice's Adventures in Wonderland'. He explained to Alice that the nonsense words in the famous 'Jabberwocky' poem were actually portmanteau words. For example ""slithy"", from ""slimy"" and ""lithe""."
April 1 gag.   		5 letters,"PRANK.    	April Fool's Day is celebrated on April 1st in the western world. In the US (and Ireland) one can make practical jokes all day long if one wants. But in the UK there is a noon deadline. Anyone pranking after midday is called an ""April Fool""."
"The record score in this game is 1,049 points.   		8 letters","SCRABBLE.    	The game of Scrabble has been around since 1938, the invention of an architect named Alfred Moshoer Butts. Butts determined the optimum number of tiles of each letter and the appropriate point value of each tile by analyzing letter distributions in publications like our beloved ""New York Times"" ..."
"""The Family Circus"" cartoonist.   		5 letters","KEANE.    	Bil Keane is a cartoonist most associated with his strip 'The Family Circus'. Once Bil sketches out the text and idea for the cartoon, he sends it off to his son Jeff Keane who inks and colors the pictures so that the strip is ready for publication. In the storyline itself, the main characters are based on Bil's own family. In fact, the son ""Jeffy"" in the story is based on Jeff, Bil's son and production assistant."
"Where ""K-I-S-S-I-N-G"" occurs, as taunting kids say.   		9 letters",IN A TREE.    	The somewhat cruel kid's rhyme goes:
Only one bears the name of a U.S.   		5 letters,"STATE.    	The people from what today is Washington state first petitioned the US Congress for statehood in 1852. At that time the proposal was to name the new state Columbia, but this was rejected as it was felt that a state called Columbia might be confused with the District of Columbia. Somewhat bizarrely, the alternative name of Washington was accepted. Certainly, the name Washington honors the first President, but there's still potential confusion with the nation's capital. I hate to admit my ignorance, but as a young man in Ireland whenever I heard talk of Washington state, I assumed the discussion was about Washington DC ..."
