A Giants giant.   		3 letters,"OTT.    	At 5' 9"", Mel Ott weighed just 170 lb (I don't think he took steroids!) and yet he was the first National League player to hit over 500 home runs. Sadly, Ott died in a car accident in New Orleans in 1958 when he was only 49 years old."
"Publisher of Champion magazine, for short.   		4 letters",NCAA.    	National Collegiate Athletic Association (NCAA)
Buchanan of mystery.   		4 letters,EDNA.    	Edna Buchanan is an author mainly of crime mystery novels. Buchanan also worked as a crime journalist for 'The Miami Herald'.
God with two ravens on his shoulders.   		4 letters,"ODIN.    	According to Norse mythology, the god Odin had a pair of ravens that flew all over the world each day to get him information. The ravens were named Huginn and Muninn."
Near East honorific.   		3 letters,"AGA.    	An aga, or agha, is a title that was used by both civil and military officials in the Ottoman Empire."
"""All Fool's Day"" writer.   		4 letters","ELIA.    	""All Fool's Day"" is one of the ""Essays of Elia"" written by Charles Lamb."
In ___ (actually).   		4 letters,"ESSE.    	The Latin term ""in esse"" is used to mean ""actually existing"", and translates as ""in being""."
"Seafarer, informally.   		3 letters","TAR.    	A Jack Tar, or just ""tar"", was a seaman in the days of the British Empire. The term probably arose due to a sailor's various uses of tar back then, including waterproofing his clothes and using tar in his hair to slick down his ponytail."
Caspian Sea feeder.   		4 letters,"URAL.    	The Ural River rises in the Ural Mountains in Russia, and flows for half its length through Russian territory until it crosses the border into Kazakhstan, finally emptying into the Caspian Sea."
"Stock debut, for short.   		3 letters",IPO.    	Initial Public Offering ...
Word after Dead or Red.   		3 letters,"SEA.    	The Dead Sea is a salt lake that lies over 1,000 feet below sea level in the Middle East. It is one of the saltiest bodies of water in the world, with a salt content that is almost ten times that of the ocean."
___ Offensive of 1968.   		3 letters,TET.    	The Tet Offensive was a military campaign launched by the Viet Cong against the South Vietnamese and American military in 1968.
"""Give ___ the play"" (line from ""Hamlet"").   		4 letters","O'ER.    	The full title of William Shakespeare's play that we tend to call ""Hamlet"" is ""The Tragedy of Hamlet, Prince of Denmark"". ""Hamlet"" is the most performed of all Shakespeare's plays and it is also his longest."
Cheese made from the milk of Friesian cows.   		4 letters,"EDAM.    	Edam cheese takes its name from the Dutch town of Edam in North Holland. The cheese is famous for its coating of red paraffin wax, a layer of protection that helps Edam travel well and prevents spoiling. You might occasionally come across an Edam cheese that is coated in black wax. The black color indicates that the underlying cheese has been aged for a minimum of 17 weeks."
Gouda cousin.   		4 letters,"EDAM.    	Edam cheese takes its name from the Dutch town of Edam in North Holland. The cheese is famous for its coating of red paraffin wax, a layer of protection that helps Edam travel well and prevents spoiling. You might occasionally come across an Edam cheese that is coated in black wax. The black color indicates that the underlying cheese has been aged for a minimum of 17 weeks."
Matter found in briefs?.   		3 letters,"RES.    	""Res"" is the Latin for ""thing"". ""Res"" is used in a lot of phrases in the law."
Attorney general parodied by Ferrell.   		4 letters,"RENO.    	Janet Reno was Attorney General of the US from 1993 to 2001. Reno was the person to hold the office second longest, and was our first female Attorney General. In 2002, Reno ran for Governor of Florida but failed to win the Democratic nomination. Thereafter she retired from public life."
Robed ruler.   		4 letters,"EMIR.    	An emir is a prince or chieftain, most notably in the Middle East. In English, 'emir' can also be written as 'amir' and 'ameer' (watch out for those spellings in crosswords!)."
Co.   		3 letters,"IPO.    	An Initial Public Offering (IPO) is the very first offer of stock for sale by a company on the open market. In other words it marks the first time that a company is traded on a public exchange. Companies have a IPO to raise capital to expand (usually). Anyone owning stock in the company prior to the IPO can find that after the IPO that stock is now worth something on the market (as opposed to just on paper), and can become quite wealthy overnight."
Novelist O'Brien.   		4 letters,"EDNA.    	Edna O'Brien is an Irish novelist and playwright who is known for her works that shine a light on the problems of women relating to men and society in general. O'Brien's first novel, 'The Country Girls', was banned, burned and denounced by the Roman Catholic Church in Ireland. As a result, O'Brien left the country and now lives in London."
Doha V.I.P.   		4 letters,"EMIR.    	Doha is the capital city of the state of Qatar located on the Persian Gulf. The name ""Doha"" translates from Arabic as ""the big tree""."
R.N.'s are in them.   		3 letters,ERS.    	Registered nurses (RNs) might be found in an operating room (OR) or emergency room (ER).
Alias.   		3 letters,AKA.    	Also known as (a.k.a.)
Basilica niche.   		4 letters,"APSE.    	The apse of a church or cathedral is a semicircular recess in an outer wall, usually with a half-dome as a roof and often where there resides an altar. Originally apses were used as burial places for the clergy and also for storage of important relics."
