"___ Pitman, developer of shorthand.   		5 letters","ISAAC.    	Pitman shorthand is a system developed by Sir Isaac Pitman that he started to promote in 1837. Pitman shorthand is the most popular shorthand system in the UK. Here in North America, Pitman is the second most popular system, having been displaced by Gregg shorthand."
Official language of Pakistan.   		4 letters,"URDU.    	Pakistan actually has two official languages, one being Urdu, and the other English."
"""Gone With the Wind"" plantation.   		4 letters","TARA.    	Rhett Butler hung out with Scarlett O'Hara at the Tara plantation in Margaret Mitchell's ""Gone with the Wind""."
Card game for two.   		3 letters,"WAR.    	War is a card game, mainly played by young children."
Abbr.   		3 letters,"INC.    	A company that has incorporated uses the abbreviation 'Inc.' after its name. By incorporating, a company forms a corporation, which is a legal entity that has legal rights similar to those of an individual. For example, a corporation can sue another corporation or individual. However, a corporation does not have all the rights of citizens. A corporation does not have the Fifth Amendment right of protections against self-incrimination, for example. It is perhaps understandable that the concept of 'corporations as persons' is a frequent subject for debate."
"Who might say ""I'm I.   		3 letters","PEI.    	I. M. Pei (full name: Ieoh Ming Pei) is an exceptional American architect who was born in China. Of Pei's many wonderful works, my favorite is the renovation of the Louvre in Paris, especially the Glass Pyramid in the courtyard."
Not on base?.   		4 letters,AWOL.    	The Military Police (MPs) often track down personnel who go AWOL (absent without leave).
Purina One alternative.   		4 letters,"ALPO.    	Alpo is a brand of dog food first produced by Allen Products in 1936, with ""Alpo"" being an abbreviation for ""Allen Products"". Lorne Greene used to push Alpo in television spots, as did Ed McMahon and Garfield the Cat, would you believe?"
Some 112-Down retakers: Abbr..   		3 letters,SRS.    	(112D. Exam with a Science Reasoning section : ACT)
"High-level, as a farm team.   		3 letters","AAA.    	A, AA and AAA are minor leagues in baseball."
Characteristic dictator.   		4 letters,"GENE.    	A gene is a section of a chromosome that is responsible for a particular characteristic in an organism. For example, one gene may determine eye color and another balding pattern. We have two copies of each gene, one from each of our parents, with each copy known as an allele."
Polynesian dietary staple.   		4 letters,"TARO.    	The corm of some taro plants is used to make poi, the traditional Hawaiian dish (that I think tastes horrible). When a taro plant is grown as an ornamental, it is often called Elephant Ears due to the shape of its large leaves."
"Sandwich order, for short.   		3 letters","BLT.    	The BLT (bacon, lettuce and tomato) is the second most popular sandwich in the US, after the plain old ham sandwich."
Cabinet department until 1947.   		3 letters,"WAR.    	The US Department of War was established by Congress in 1789, soon after George Washington was made President of the United States. The War Department continued as part of the cabinet until after WWII, then in 1947 was broken up into the Department of the Army and the Department of the Air Force. These two new departments were combined with the already-existing Department of the Navy in 1949 to form the Department of Defense."
Subject for a mariachi band.   		4 letters,AMOR.    	'Amor' is the Spanish word for 'love'.
Writer/director Ephron.   		4 letters,"NORA.    	Nora Ephron had many talents, including writing film scripts and novels. Many of the movies that she wrote, she also directed. These would include some of my favorite movies of all time like ""Sleepless in Seattle"", ""You've Got Mail"" and most recently, the wonderful ""Julie & Julia"". And, did you know that Nora Ephron's second marriage was to journalist Carl Bernstein of Watergate fame? She wrote an autobiographical novel based on her life with Bernstein, dealing in particular with Bernstein's affair with the daughter of British Prime Minister James Callaghan."
"""Blessed ___ ..."" (1971 Joan Baez album).   		3 letters",ARE.    	Joan Baez recorded her 1971 album 'Blessed Are...' in Nashville. Included on the album is her hit single 'The Night They Drove Old Dixie Down'.
City SSW of Moscow.   		4 letters,"OREL.    	Orel is also spelled Oryol. Orel was one of the cities occupied by Germany during WWII. It was liberated in 1943, but had been almost completely destroyed."
