_LNA,"ULNA.    	The radius and ulna are bones in the forearm. If you hold the palm of your hand up in front of you, the radius is the bone on the ""thumb-side"" of the arm, and the ulna is the bone on the ""pinkie-side""."
EST_E,"ESTEE.    	Estée Lauder was quite the successful businesswoman, with a reputation as a great salesperson. Lauder introduced her own line of fragrances in 1953, a bath oil called ""Youth Dew"". ""Youth Dew"" was marketed as a perfume, but it was added to bathwater. All of a sudden women were pouring whole bottles of Ms. Lauder's ""perfume"" into their baths while using only a drop or two of French perfumes behind their ears. That's quite a difference in sales volume ..."
E_S,"ETS.    	'ALF' is a sitcom that aired in the late eighties. ALF is a hand-puppet, supposedly an alien from the planet Melmac that crash-landed in a suburban neighborhood. 'ALF' stands for 'alien life form'."
OP_RA,"OPERA.    	The Latin for ""work"" is 'opus', with the plural being 'opera'."
U_AL,URAL.    	The eastern side of the Ural Mountains in Russia is generally regarded as the natural divide between the continents of Europe and Asia.
NA_A,"NASA.    	The Soviet Union launched the Sputnik satellite towards the end of 1957, a development that shocked the establishment in the US. Within months, President Eisenhower created the Advanced Research Projects Agency (ARPA, now DARPA) and the National Aeronautics and Space Administration (NASA). The Space Race had begun ..."
_LAN,"ALAN.    	Alan Rickman is a marvelous English actor, famous for playing bad guy Hans Gruber in the original ""Die Hard"" film, Severus Snape in the ""Harry Potter"" series and my personal favorite, Eamon de Valera in ""Michael Collins""."
A_AN,"ALAN.    	Alan Moore is an English writer of graphic novels, a term that Moore himself introduced in order to differentiate his work from 'comic books'."
NCA_,"NCAA.    	The National Collegiate Athletic Association (NCAA) dates back to the Presidency of Theodore Roosevelt. When President Roosevelt's son broke his nose playing football at Harvard, Roosevelt turned his attention to the number of serious injuries and even deaths occurring in college sports. He instigated meetings between the major educational institutions, leading to the formation of the Intercollegiate Athletic Association of the United States in 1906 with the remit of regulating college sports. The IAAUS evolved into the NCAA in 1910."
T_R,"TAR.    	A Jack Tar, or just ""tar"", was a seaman in the days of the British Empire. The term probably arose due to a sailor's various uses of tar back then, including waterproofing his clothes and using tar in his hair to slick down his ponytail."
A_RA,AGRA.    	The Indian city of Agra is home to three UNESCO World Heritage Sites:
IRA_,"IRAN.    	An Ayatollah is a high-ranking cleric in the Muslim faith, roughly equivalent to a Bishop or a Cardinal in the Roman Catholic tradition, or to a Chief Rabbi in Judaism."
E_SE,"ESSE.    	'De bene esse' is a legal term used to mean 'conditionally, provisionally'. The literal translation from Latin is 'of well being'."
