M_ME,"MEME.    	A ""meme"" (short for ""mineme"") is a cultural practice or idea that is passed on verbally or by repetition from one person to another. The term lends itself very well to the online world where links, emails, files etc. are so easily propagated."
DO_A,"DOHA.    	Doha is the capital city of the state of Qatar located on the Persian Gulf. The name ""Doha"" translates from Arabic as ""the big tree""."
A_TO,"AUTO.    	'Grand Theft Auto' is an extremely successful series of video games. It garners some negative attention because of its adult themes and the level of violence in the game. The original version of ""Grand Theft Auto"" was actually banned in Brazil."
ODEO_,"ODEON.    	In Ancient Greece an odeon (also odeum) was like a small theater, with ""odeon"" literally meaning a ""building for musical competition"". Odea were used in both Greece and Rome for entertainments such as musical shows and poetry readings."
BY_E,"BYTE.    	In the world of computers, a ""bit"" is the basic unit of information. It has a value of 0 or 1. A ""byte"" is a small collection of bits (usually 8), the number of bits needed to uniquely identify a character of text. The prefix mega- stands for 10 to the power of 6, so a megabyte is 1,000,000 bytes. And the prefix giga- means 10 to the power of 9, so a gigabyte is 1,000,000,000 bytes."
S_EBA,"SHEBA.    	Playwright William Inge's first play was ""Come Back, Little Sheba"", written in 1950. Sheba is the dog in the piece, who starts off lost and is still lost at the final curtain."
_ARS,TARS.    	The tars (sailors) might be the hands working in the hold of the ship.
TO_O,"TORO.    	Pamplona, Spain is famous for its San Fermin festival held in July every year, the highlight of which is the Running of the Bulls. Every year, 200-300 people are injured in the bull run, and 15 people have been killed since 1910. If you get to Pamplona two days before the Running of the Bulls, you can see the animal-rights protest event known as the Running of the Nudes. The protesters are as naked as the bulls ..."
ENTR_E,"ENTREE.    	Entree of course means ""entry"" in French. In Europe, even in English speaking parts, the entree is the name for the ""entry"" to the meal, the first course. I found it very confusing to order meals when I first came to America!"
ABE_,"ABES.    	""Abe"" is slang for a five-dollar bill."
_EAS,"SEAS.    	A heptad, a group of seven, like the Seven Seas (from the idiom ""sail the Seven Seas"")."
A_OLO,"APOLO.    	Speed-skater Apolo Ohno has won more Winter Olympics medals than any other American. Ohno also did a great job winning the 2007 season of television's ""Dancing with the Stars""."
LIP_,"LIPO.    	Liposuction (lipo) dates back to the 1920s when it was developed by a surgeon in France. However, the procedure quickly lost favor when a French model developed gangrene after surgery. As a result it wasn't until the mid-seventies that modern liposuction took off, after being popularized by two Italian-American surgeons in Rome."
_CON,"ICON.    	The Uncle Sam personification of the United States was first used during the War of 1812. The 'Uncle Sam' term was so widely accepted that even the Germans used it during WWII, choosing the codeword ""Samland"" for ""America"" in intelligence communiques."
_MS,IMS.    	Instant messaging (sending IMs)
T_IB,"TRIB.    	""The Chicago Tribune"" was first published in 1847. The most famous edition of ""The Trib"" was probably in 1948 when the headline was ""DEWEY DEFEATS TRUMAN"", on the occasion of that year's presidential election. When it turned out Truman had actually won, the victor picked up the paper with the erroneous headline and posed for photographs with it ... a famous, famous photo, that must have stuck in the craw of the editor at the time."
SVE_,SVEN.    	Sven Hedin was an explorer from Sweden who made four separate expeditions to Central Asia. He discovered a mountain range running parallel to the main Himalayas that were originally named the Hedin Range in his honor. Those mountains today are known as the Trans Himalaya.
TH_TA,THETA.    	'θænətɒs' is 'Thanatos' written using the Greek alphabet. The first letter of 'θænətɒs' is theta.
SH_G,SHAG.    	A shag cut is a layered hairstyle. Meg Ryan was famous for wearing a shag cut for many years.
GEN_A,GENOA.    	Giovanni Caboto (known in English as 'John Cabot') was an Italian explorer. He is believed to have been the first European to visit North America since the Vikings landed here in the 11th century. Many say that he landed in Newfoundland in 1497.
AC_,ACS.    	Air Conditioners.
AL_S,"ALES.    	A flagon is a large jug with a lid, traditionally used for holding beer or wine."
_ORERO,"TORERO.    	In English we might call a torero a toreador, a term not actually used in Spain."
LI_O,"LIPO.    	Liposuction dates back to the 1920s when it was developed by a surgeon in France. However, the procedure quickly lost favor when a French model developed gangrene after surgery. As a result it wasn't until the mid-seventies that modern liposuction took off, after being popularized by two Italian-American surgeons in Rome."
ES_O,"ESTO.    	Missouri's State Motto is ""Salus populi suprema lex esto"", which can be translated as ""The welfare of the people shall be the supreme law"". It is a quotation from the ""De Legibus"" (""On the Laws) written by Cicero during the last years of the Roman Republic."
ORI_LE,"ORIOLE.    	Cal Ripken played his entire, 20-year professional baseball career for the Baltimore Orioles. Ripken was known as the ""Iron Man"" because he showed up for work every day, come rain or shine. He played 2,632 straight games, blowing past the previous 2,130-game record held by Lou Gehrig."
T_O,"TIO.    	Oaxaca is a state in the southern part of Mexico on the Pacific coast. The state takes the name of Oaxaca, its largest city."
LI_,"LIU.    	Lucy Liu is an Asian-American actress, born in Queens, New York. Her big break came when she was chosen to play the Ling Woo character in ""Ally McBeal"". I liked her in the 2000 film ""Charlie's Angels"", but as I am no fan of Quentin Tarantino, I did not enjoy ""Kill Bill""."
_ER,PER.    	Miles per hour (mph).
_FOS,"UFOS.    	The 1996 sci-fi action movie ""Independence Day"" is must-see-TV at our house on or around the 4th of July every year. The movie was supposed to release in 1996 on July 3rd, but there was so much anticipation that many theaters started screening the day before. At one point after release, ""Independence Day"" was the second highest grossing movie in history (""Jurassic Park"" was number one at the time)."
TR_,"TRI-.    	The triceps brachii muscle is found at the back of the upper arm. The muscle's name translates to 'three-headed arm muscle', fitting as it is actually made up of three bundles of muscles."
_OZ,"ROZ.    	Roz Chast had her first cartoon published in ""The New Yorker"" in 1978, and has had more than 800 published since then."
BT_,BTW.    	By the way (BTW)
OD_ON,"ODEON.    	In Ancient Greece an odeon (also odeum) was like a small theater, with ""odeon"" literally meaning a ""building for musical competition"". Odea were used in both Greece and Rome for entertainments such as musical shows and poetry readings."
IA_B,"IAMB.    	An iamb is a metrical foot containing an unstressed syllable followed by a stressed syllable. Robert Frost's ""Stopping by the Woods on a Snowy Evening"" consists of lines made up of four sequential iambs e.g. ""Whose woods / these are / I think / I know"". With a sequence of four iambs, the poem's structure is described as iambic tetrameter."
KAH_,"KAHN.    	Madeline Kahn was an American actress best known for her comedic roles, especially those directed by Mel Brooks."
F_D,"FAD.    	Silly Bandz are rubber bands that can be used just like regular rubber bands, or as a hair tie. What makes them ""silly"" is that when they are ""unstretched"", lying on a flat surface, they revert to a particular shape such as a letter or an animal. It's a fad, but I don't think I've ever seen one ..."
L_MA,"LIMA.    	Lima is the capital city of Peru. Lima was founded in 1535 by the Spanish conquistador Francisco Pizarro, who named it 'la Ciudad de los Reyes' (the City of Kings). He chose this name because the decision to found the city was made on January 6th, the feast of the Epiphany that commemorates the visit of the three kings to Jesus in Bethlehem."
Y_M,"YAM.    	The cassava plant is a woody shrub native to South America grown largely for its carbohydrate-rich tubers. In fact, the cassava is the third largest food source of carbohydrates (for humans) in the world. Ordinarily, that carbohydrate is extracted from the plant, dried as flour and is called tapioca."
T_I,"TRI-.    	'TNT' is an abbreviation for trinitrotoluene. Trinitrotoluene was first produced in 1863 by the German chemist Joseph Wilbrand, who developed it for use as a yellow dye. TNT is relatively difficult to detonate so it was on the market as a dye for some years before its more explosive properties were discovered."
_MU,"SMU.    	Southern Methodist University (SMU) is located in University Park, Texas (part of Dallas), and was founded in 1911. In 2008, President George W. Bush agreed to the selection of SMU as the site for his Presidential Library. The library is now under construction and is expected to open in 2013."
SO_A,"SOYA.    	What are known as soybeans here in the US are called 'soya beans' in most other English-speaking countries. So, I drink soy milk here in America, but when I am over in Ireland I drink ""soya milk""."
PI_T,"PITT.    	The University of Pittsburgh chose its nickname for its sporting teams in 1909, and claims that it was the first team in the country to adopt the name ""Panthers""."
RADO_,"RADON.    	Radon is a radioactive gas, a byproduct produced when uranium decays naturally in the earth. Radon gas can collect and accumulate in buildings and rooms that are particularly well insulated with very little air exchange. The danger is very real, as radon is listed as the second most frequent cause of lung cancer after cigarette smoke."
PA_,PAT.    	And again ...
OC_,"OCD.    	Apparently obsessive-compulsive disorder (OCD) is the fourth most commonly diagnosed mental disorder, making it about as common as asthma."
LAD_,"LADE.    	The verb ""lade"" meaning ""to load"" comes from an Old English word ""hladan"". Lade also used to mean ""to draw water"" and indeed gave us our word ""ladle"". So ""lade"" and ""ladle"" are close cousins."
_ZIS,UZIS.    	The first Uzi submachine gun was designed in the late 1940s by Major Uziel Gal of the Israel Defense Forces who gave his name to the gun.
_ER,"TER.    	""Ter"" is the Latin word for ""three"", commonly used in the medical world on prescriptions as part of the expression ""ter in die"". ""Ter in die"" is Latin for ""three times a day"", abbreviated to ""TID"". ""Bis in die"" (BID) would be twice a day, and ""quater in die"" (QID) would be four times a day."
S_T,"SET.    	'Game, set and match' is a phrase used in tennis."
TC_,"TCM.    	Turner Classic Movies (TCM) is one of my favorite television channels, delivering just what its name promises: classic movies."
N_SH,NASH.    	The poet Ogden Nash is well known for his light and humorous verse. Try this one for size:
LU_U,"LULU.    	We call a remarkable thing or a person a 'lulu'. The term is used in honor of Lulu Hurst, a stage magician active in the 1880s who was also known as the Georgia Wonder."
_RIK,"ERIK.    	According to Icelandic tradition, Erik the Red was the man responsible for founding the first Nordic settlement in Greenland. Erik had a famous son, the explorer Leif Ericson."
L_LU,"LULU.    	We call a remarkable thing or a person a 'lulu'. The term is used in honor of Lulu Hurst, the Georgia Wonder, who was a stage magician active in the 1880s."
CAR_,"CARR.    	One of Caleb Carr's novels is a latter day Sherlock Holmes mystery called ""The Italian Secretary"". The novel was written as a homage to Sir Arthur Conan Doyle (using the Holmes character with the permission of the Doyle estate). I am a big fan of Sherlock Holmes stories so I must put this one on my reading list."
P_T,"PAT.    	A ""pat"" of butter is so called because of the tradition of forming it by ""patting""."
IL_A,"ILIA.    	'Idomeneo' is a Mozart opera first performed in 1781, when Mozart was just 25 years old."
TO_SO,"TORSO.    	""Torso"" (plural 'torsi') is an Italian word meaning the ""trunk of a statue"", a word that we imported into English."
