___ cotta.   		5 letters,"TERRA.    	The name ""terra cotta"" comes to us from Latin via Italian and means ""baked earth"". Terra cotta is a ceramic made from clay which is left unglazed. Maybe the most famous work in terra cotta is the Terracotta Army, the enormous collection of life-size figures that was buried with the Qin Shi Huang, the First Emperor of China around 210 BC. I had the privilege of seeing some of this collection when it toured the US a few years ago, and just the few pieces on display were so very impressive."
"""___ Rocker"" (Springsteen song).   		5 letters","I'M A.    	""I'm a Rocker"" is song by Bruce Springsteen released on his 1980 double album ""The River""."
___ firma.   		5 letters,TERRA.    	'Terra firma' is the Latin for 'solid ground'.
Marching band instrument.   		4 letters,"TUBA.    	The tuba is the lowest pitched of all the brass instruments, and one of the most recent additions to the modern symphony orchestra (usually there is just one tuba included in an orchestral line-up). ""Tuba"" is the Latin word for ""trumpet, horn"". Oom-pah-pah ..."
Qatar's capital.   		4 letters,"DOHA.    	Doha is the capital city of the state of Qatar located on the Persian Gulf. The name ""Doha"" translates from Arabic as ""the big tree""."
Cool.   		3 letters,"DEF.    	The slang word ""def"" meaning ""excellent, cool"" may come from the word ""definite"". A word I'd only come across in crosswords ..."
"""The Witches"" director Nicolas.   		4 letters","ROEG.    	Nicolas Roeg is a film director from England with quite the pedigree when it comes to association with great movies. He contributed to 1962's 'Lawrence of Arabia', and he himself directed noted films like 'Walkabout' (1972), 'Don't Look Now' (1973) and 'The Man Who Fell to Earth' (1976)."
Henry VIII wife count.   		3 letters,"SIX.    	Famously, King Henry VIII had six queens consort. There is a rhyme that is commonly used to help remember the fates of each of his wives, which goes:"
There's a drawing of it on TV.   		5 letters,"LOTTO.    	Originally ""Lotto"" was a type of card game, with ""lotto"" being the Italian for ""a lot"". We've used ""lotto"" to mean a gambling game since the late 1700s."
Fourth-largest news agency in the world.   		4 letters,"TASS.    	TASS is the abbreviation used for the former news agency that had the full name Telegraph Association of the Soviet Union (Telegrafnoe Agentstvo Sovetskogo Soyuza). When the Soviet Union dissolved in 1992, the Moscow-based agency's scope changed along with its name. It is now known as the Information Telegraph Agency of Russia (ITAR-TASS)."
"Bob who directed the 1966 musical ""Sweet Charity"".   		5 letters","FOSSE.    	Bob Fosse won more Tony Awards for choreography than anyone else, a grand total of eight (and another Tony for direction). Fosse also won an Oscar for Best Director for his 1972 movie 'Cabaret', even beating out the formidable Francis Ford Coppola who was nominated that same year for 'The Godfather'."
Onesie wearer.   		3 letters,"TOT.    	A 'onesie' is a baby's bodysuit, and is a common gift at a baby shower."
"""Dear ___"".   		4 letters","ABBY.    	The advice column ""Dear Abby"" first appeared in 1956. Abby was Pauline Phillips back then, but now the column is written by Jeanne Phillips, her daughter. The full name of the ""Abby"" pen name is Abigail Van Buren, which Pauline Philips came up with by combining ""Abigail"" from the biblical Book of Samuel, and ""Van Buren"" from the former US president."
Grub.   		4 letters,"EATS.    	""Grub"" is slang for food. The word 'grub' has been used in this sense since way back in the 1600s, possible derived from birds eating grubs."
What print books have that Kindles don't.   		3 letters,"INK.    	I bought myself a Kindle Fire HD not that long ago. I've started reading e-books for the first time in my life, as well as enjoying other computing options available with the tablet device. I love it ..."
Grand Forks sch.   		3 letters,"UND.    	Greater Grand Forks is also called the Grand Cities, and is made up of the twin cities of Grand Forks, North Dakota and East Grand Forks, Minnesota. The Grand Forks name comes from the French ""Les Grand Fourches"" (The Big Forks) which was the name given to the area as it is located at the forks of the Red River and Red Lake River."
Quality that produces taste.   		5 letters,"SAPOR.    	""Sapor"" is another word for a flavor, a quality that can be tasted. ""Sapor"" is the Latin word for ""taste, flavor""."
"Highway infraction, for short.   		3 letters","DUI.    	In some states, there is no longer a legal difference between a DWI (Driving While Intoxicated) and a DUI (Driving Under the Influence). Other states retain that difference, so that by definition a DUI is a lesser offence than a DWI."
Lottery letters.   		3 letters,"SSS.    	In the event of a military draft, the Selective Service System (SSS) would hold a lottery to determine who would be called up."
