Commercial lead-in to Pen.   		4 letters,"EPI-.    	EpiPen is a brand name of epinephrine auto-injector. An EpiPen delivers a measured dose of epinephrine, usually for the treatment of an allergic reaction."
Ball with a yellow stripe.   		4 letters,"NINE.    	The more correct name for the game of pool is pocket billiards. The name ""pool"" arose after pocket billiards became a common feature in ""pool halls"", places where gamblers ""pooled"" their money to bet on horse races."
Center of gravity?.   		3 letters,VEE.    	The letter V (vee) is at the center of the word 'gravity'.
"Playboy founder, for short.   		3 letters","HEF.    	Hugh Hefner is from Chicago. His first publishing job was in the military, where he worked as a writer for an Army newspaper (from 1944-46). He went to college after his military service, and then worked as a copywriter for ""Esquire"" magazine. He left ""Esquire"" to found his own publication ""Playboy"", which was first published in 1953. It has been around ever since."
Elflike.   		3 letters,"FEY.    	'Fey' is such a lovely word, meaning magical or fairy-like. It comes from the Middle English word 'feie' which has a less pleasant definition, 'fated to die'. The term has been extended over the past century to mean 'effeminate'."
"Hog's Head, in the Harry Potter books.   		3 letters","INN.    	The Hog's Head is a pub in the village of Hogsmeade in the 'Harry Potter' series of books. The Hog's Head is owned by Aberforth Dumbledore, who is the brother of Albus Dumbledore, the headmaster at Hogwarts."
Shield from the elements.   		4 letters,"TARP.    	Originally, tarpaulins were made from canvas covered in tar that rendered the material waterproof. The word ""tarpaulin"" comes from ""tar"" and ""palling"", with ""pall"" meaning ""heavy cloth covering""."
English novelist Bawden.   		4 letters,"NINA.    	Nina Bawden is an English novelist, noted for her children's stories. In 2002, Bawden and her husband were in a train crash just north of London. Bawden was badly injured, and sadly her husband (and six others) was killed."
Theater with fans.   		3 letters,"NOH.    	Noh is a form of musical drama in Japan, that has been around since the 14th century. Many of the performers are masked, allowing all the roles to be played by men, both male and female parts."
Quarters used in Greenland.   		5 letters,"IGLOO.    	The Inuit word for ""house"" is ""iglu"", which we usually write as ""igloo"". The Greenlandic (yes, that's a language) word for ""house"" is very similar: ""igdlo""."
Suffix on juice drinks.   		4 letters,-ADE.    	
Onetime Joker portrayer ___ Romero.   		5 letters,"CESAR.    	Cesar Romero was an American actor of Cuban descent from New York. He played a wide variety of roles on the big screen, but is remembered by many for playing the Joker on the 'Batman' television show from the sixties."
Number of holes in a half-round of golf.   		4 letters,"NINE.    	There's an urban myth that the standard number of holes on a golf course is 18 because it takes 18 shots to polish off a fifth of scotch whisky. However, the truth is that the standard number of holes in the Old Course at St. Andrews in Scotland happened to settle down over time at 18, and that standard was adopted all around the world."
Blonde Anderson.   		4 letters,"LONI.    	Loni Anderson's most famous role was that of Jennifer Marlowe on the sitcom ""WKRP in Cincinnati"". Anderson has been married four times, most famously to actor Burt Reynolds from 1988 to 1993."
