Buckingham Palace guards.   		6 letters,"YEOMEN.    	The Yeoman of the Guard are the oldest military corps still existing in the UK. The role of the Yeoman of the Guard is to provide bodyguard protection for the British Monarch, although in modern times this role is purely ceremonial. One of the more famous duties of the Yeomen is a ceremonial search of the cellars of the Houses of Parliament prior to the State Opening of Parliament. The search commemorates the Gunpowder Plot of 1605 in which Guy Fawkes attempted to blow up the Parliament building."
Sting in 1980 headlines.   		6 letters,"ABSCAM.    	The FBI set up a sting operation in 1978, eventually targeting corruption within Congress. Central to the ""scam"" was a front company called ""Abdul Enterprises, Ltd"", giving the whole operation the nickname ""Abscam"". At the end of the say, one senator and five House members were convicted of bribery and conspiracy. Kraim Abdul Rahman was the fictional sheik that gave ""his"" name to the front company."
Northern air.   		8 letters,"O CANADA.    	Canada's national anthem was commissioned in 1880 by the Lieutenant Governor of Quebec, so the original words are in French. The first English translation was made in 1906. The current English lyrics have been revised a few times, but the French version remains the same as it did back in 1880."
Rockefeller Center is built in it.   		8 letters,"ART DECO.    	Art Deco is the name given to a style of design and architecture of the 1920s, which actually had its roots in Belgium and then spread throughout Europe before arriving in North America. Celebrated examples of art deco architecture are the magnificent Chrysler Building in New York City completed in 1930, and the GE Building that sits in the middle of Rockefeller Center also in New York City, with the address of ""30 Rock""."
Blender maker.   		5 letters,"OSTER.    	The Oster brand of small appliances was introduced in 1924 by John Oster. He started out by making manually-powered hair clippers designed for cutting women's hair, and followed up with a motorized version in 1928. The clippers kept the company in business until 1946 when Oster diversified, buying a manufacturer of liquefying blenders in 1946. The blender was renamed an Osterizer and was a big hit."
"Wayne's pal in ""Wayne's World"".   		5 letters","GARTH.    	""Wayne's World"" was a Saturday Night Live sketch starring Mike Myers (as Wayne) and Dana Carvey. The sketch was so successful it was parlayed into two hit movies, in 1992 and 1993. Not my cup of tea ..."
Old-time actress Normand.   		5 letters,"MABEL.    	Mabel Normand was a comedy actress in the days of silent films, but perhaps more importantly, later in her career she became one of the first female screenwriters, producers and directors. Normand was so successful off the screen that she had her own movie studio and production company in the twenties."
The Henry who founded the House of Tudor.   		3 letters,"VII.    	The Wars of the Roses was a series of civil wars fought for the throne of England between the rival Houses of Lancaster and York. Ultimately the Lancastrians emerged victorious after Henry Tudor defeated King Richard III at the Battle of Bosworth Field. Henry was crowned King Henry VII, and so began the Tudor dynasty. Henry Tudor united the rival houses by marrying his cousin Elizabeth of York. Henry VII had a relatively long reign of 23 years that lasted until his death, after which his son succeeded to the throne as Henry VIII, continuing the relatively short-lived Tudor dynasty. Henry VIII ruled from 1509 until his death in 1547. Henry VIII was the last male to lead the the House of Tudor, as his daughter Queen Elizabeth I died without issue. When Elizabeth died, the Scottish King James VI succeeded to the throne as James I of England and Ireland. James I was the first English monarch of the House of Stuart."
Former Fords.   		4 letters,"LTDS.    	There has been a lot of speculation about what the acronym LTD stands for in the car model name ""Ford LTD"". Many say it stands for Luxury Trim Decor, and others that it is an abbreviation for ""limited"". The car was produced in Australia with the acronym meaning Lincoln Type Design, but here in the US, it looks like they are just three meaningless letters that sound good together."
Big name in late-night.   		5 letters,"CONAN.    	Before Conan O'Brien came to fame as a late night talk show host he was a writer. He wrote for both ""Saturday Night Live"" and ""The Simpsons""."
