"""Author! Author!"" star, 1982.   		9 letters","AL PACINO.    	Al Pacino seems to be best known for playing characters on either side of the law. His big break in movies came when he played Michael Corleone in 'The Godfather', a role that grew for him as the series of films progressed. But his Oscar winning role was that of a blind, ex-military officer in 'Scent of a Woman'."
Hall-of-Famer with 10 World Series rings.   		5 letters,"BERRA.    	Yogi Berra is regarded by many as the greatest catcher ever to play in Major League Baseball, and has to be America's most celebrated ""author"" of malapropisms. Here are some greats:"
Three scruples.   		4 letters,"DRAM.    	The dram is a confusing unit of measurement, I think. It has one value as an ancient unit of mass, and two different values as a modern unit of mass, another value as a unit of fluid volume, and yet another, varying value as a measure of Scotch whisky!"
Summer cooler.   		4 letters,POOL.    	
Knievel of motorcycle stunts.   		4 letters,"EVEL.    	Daredevil Evel Knievel contracted hepatitis C from the many blood transfusions that he needed after injuries incurred during stunts. He had to have a liver transplant as a result, but his health declined after that. He eventually passed away in 2007."
Handyman's letters.   		3 letters,"DIY.    	Back in Ireland we don't hardware stores as such, but rather DIY Centres (and that's the spelling). DIY: Do It Yourself."
Deal opposed by Perot.   		5 letters,"NAFTA.    	The North American Free Trade Agreement (NAFTA) is between Canada, Mexico and the United States. When it came into force in 1994 it set up the largest free trade zone in the world (in terms of Gross Domestic Product)."
Venomous African snake.   		5 letters,"MAMBA.    	The mamba, and most famously the black mamba, is a highly venomous snake that used to be responsible for a great number of fatalities before anti-venoms became available. Mamba venom is a deadly mix of neurotoxins that attack the nervous system, and cardiotoxins that attack the heart so a bite, if left untreated, causes the lungs and the heart to shut down."
See 33-Down.   		4 letters,JAIL.    	33. Cost to get out of 46-Across : BAIL
Six-Day War land: Abbr..   		3 letters,"SYR.    	The Six-Day War took place from June 5-10, 1967, and was fought between Israel and its neighbors Egypt, Jordan and Syria. By the time the ceasefire was signed, Israel had seized huge swaths of land formerly controlled by Arab states, namely the Gaza Strip, the Sinai Peninsula, the West Bank of the Jordan River and the Golan Heights. The overall territory of Israel grew by a factor of three in just six days."
Bitter herb.   		3 letters,"RUE.    	Rue is so bitter that it is used far less today in cooking that it was in the past. There's a flavored grapa produced in Italy though that uses rue, grappa alla ruta."
Inits.   		3 letters,"PTL.    	Heritage USA was a theme park in Fort Mill, North Carolina, owned and operated by Jim and Tammy Faye Bakker's PTL Club."
Submit an online return.   		6 letters,"E-FILE.    	E-file: that's what I do with my tax returns each year. I saved myself a fortune by saying a polite ""goodbye"" to my tax accountant five years ago and trusting Turbotax instead."
Rice-A-___.   		4 letters,"RONI.    	Rice-a-Roni was introduced in 1958 by the Golden Grain Macaroni Company of San Francisco. The company was run by an Italian immigrant and his four sons. The wife of one of the sons served a pilaf dish at a family diner that was a big hit, so her brother-in-law created a commercial version by blending dry chicken soup mix with rice and macaroni. Sounds like ""a San Francisco treat"" to me ..."
"Composer of the ""Gold and Silver"" waltz.   		5 letters","LEHAR.    	Franz Lehar was a Hungarian composer who had a difficult relationship with the Nazi regime after it took control of his country. His wife was born Jewish, but converted to Catholicism. Fortunately, Hitler enjoyed Lehar's music and as a result Goebbels intervened and made Sophie Lehar ""an honorary Aryan by marriage""."
___ ejemplo.   		3 letters,POR.    	'Por ejemplo' is Spanish for 'for example'.
