BBC ___.   		5 letters,"RADIO.    	The marvelous British Broadcasting Corporation (BBC) is mainly funded by the UK government through a television licence fee that is levied annually on all households watching TV transmissions. Currently the fee is 145 UK pounds, about 230 US dollars."
"Brashness, informally.   		4 letters",TUDE.    	Attitude ('tude)
Mr.   		6 letters,"MASCOT.    	Mr. Met is the mascot of the New York Mets. He is a guy with a large baseball as a head, and has been elected to the Mascot Hall of Fame (woo hoo!)."
Honest ___ (drink brand).   		3 letters,"ADE.    	Honest Ade is a brand of beverage made by the Honest Tea company of Bethesda, Maryland. According to ""The New York Times"", Honest Tea is President Obama's favorite non-alcoholic beverage."
Icy treat.   		8 letters,"SNO-CONE.    	A sno-cone (also ""snow cone"") is just a paper cone filled with crushed ice and topped with flavored water. Italian ice is similar, but different. Italian ice is made with ice that is flavored before the water is frozen, whereas the flavoring is added to the ice in a sno-cone."
Inc.   		3 letters,LLC.    	A limited liability company (LLC) is a company structure that limits the liability of the owner or owners.
Big bank investment?.   		4 letters,"DIKE.    	A dike is an embankment usually made of earth and rock, used to prevent floods."
Partner in crime.   		5 letters,"CLYDE.    	Bonnie and Clyde were criminals who robbed and killed their way across the central US during the Great Depression. Clyde Barrow was born a desperately poor young boy just south of Dallas, Texas. He was always in trouble with the law, first getting arrested at the age of 16. He met Bonnie Parker in 1930 at a friend's house, and the smitten Parker followed Clyde into a life of crime. The pair were killed by a posse of Texas police officers just four years later in Louisiana."
Decree.   		5 letters,"UKASE.    	In Imperial Russia, a ukase was a proclamation issued by the government or the tsar."
Letters ending a business name.   		3 letters,LLC.    	A limited liability company (LLC) is a company structure that limits the liability of the owner or owners.
D.M.V. issuance: Abbr..   		3 letters,"LIC.    	In most states, the government agency responsible for vehicle registration and the issuing of driver's licenses is called the DMV. This initialism usually stands for the Department of Motor Vehicles, but there are ""variations on the theme"". For example, in Arizona the responsible agency is called the Motor Vehicle Division (MVD), and in Colorado the familiar abbreviation 'DMV' stands for Division of Motor Vehicles."
One of the seven deadly sins.   		4 letters,LUST.    	The cardinal sins of Christian ethics are also known as the seven deadly sins. The seven deadly sins are:
"Bronze, e.g.   		5 letters","ALLOY.    	Bronze is an alloy of copper and tin. Compare this with brass, an alloy of copper and zinc. Copper and bronze are often mistaken for each other."
Cochise or Geronimo.   		6 letters,"APACHE.    	Cochise and Geronimo were perhaps the two most famous Apache leaders to resist intrusions by the European Americans in 1800s. Both lived lives full of conflict, but both also lived relatively long lives. Cochise eventually entered into a treaty putting an end to the fighting, and retired onto a new reservation. Cochise died of natural causes in 1874, at the age of 69. Geronimo surrendered, and spent years as a prisoner of war. He spent his last years as a celebrity, and even rode in the inaugural parade for President Theodore Roosevelt. Geronimo died of pneumonia in 1909 at the age of 79."
Verdi work that was the first opera to be recorded in its entirety.   		6 letters,"ERNANI.    	Ernani' is an 1844 opera by Giuseppe Verdi that is based on a play called 'Hernani' by Victor Hugo. For over a decade, 'Ernani' was Verdi's most popular opera, and then along came 'Il trovatore' in 1853."
They get cuts: Abbr..   		4 letters,"AGTS.    	Agents get cuts, often 5 or 10%."
Participants in an annual run.   		5 letters,"TOROS.    	Pamplona is famous for its San Fermin festival held in July every year, the highlight of which is the Running of the Bulls. Every year, 200-300 people are injured in the bull run, and 15 people have been killed since 1910. If you get to Pamplona two days before the Running of the Bulls, you can see the animal-rights protest event known as the Running of the Nudes. The protesters are as naked as the bulls ..."
Small show of one's feelings.   		8 letters,"EMOTICON.    	An emoticon is a glyph created using text characters to represent facial features, and usually oriented sideways. The emoticon is designed to indicate emotion or attitude. The classic example is the smiley face :-)"
Leaf opening.   		5 letters,"STOMA.    	Stomata (plural of stoma) are pores found under almost every leaf, clearly visible under a simple microscope. The pores take in air through the stomata, rich in carbon dioxide. Through the process of photosynthesis, the plants generate oxygen, which is released into the air though the same stomata."
Fred Astaire prop.   		4 letters,"CANE.    	As you may well know, Fred Astaire's real name is Frederick Austerlitz. Fred was from Omaha, Nebraska, and before he made it big in movies, he was one half of a successful music hall act with his sister, Adele. The pair were particularly successful in England. Adele married into nobility in England, taking the name Lady Charles Cavendish."
City destroyed by Godzilla.   		5 letters,"TOKYO.    	Godzilla is a Japanese creation. The first in a very long series of films was released way back in 1954. The original name in Japanese was ""Gojira"", but this was changed to Godzilla for audiences outside of Japan. ""Gojira"" is a combination of ""gorira"" and ""kujira"", the Japanese words for gorilla and whale, apt because Godzilla is a big ape-like creature that came out of the deep."
Running gear component.   		4 letters,AXLE.    	The running gear of most cars (the working parts) includes two axles.
"1984 hit with the lyric ""Have a banana, have a whole bunch"".   		6 letters","EAT IT.    	""Eat It"" was a big hit for Weird Al Yankovic, and is a parody of the bigger Michael Jackson hit, ""Beat It"". Yankovic had to go present the lyrics of the parody to Michael Jackson, and was pleasantly surprised to see that Jackson found it amusing, and gave permission for the project to proceed. In Australia, ""Eat It"" actually got to number one in the charts, while ""Beat It"" only made it to number three."
"___ Kosygin, longtime Soviet premier.   		6 letters","ALEXEI.    	Alexei Kosygin was leader of the Soviet Union after Nikita Khrushchev, serving during the Cold War from 1964 to 1980."
Place for a bar mitzvah service.   		4 letters,"SHUL.    	A Jewish girl becomes a Bat Mitzvah at 12 years of age, the age at which she becomes responsible for her actions. Boys are obviously less mature (surprise surprise!) and become Bat Mitzvahs at 13. The term translates into daughter and son of the commandments. Shul is an another word for a synagogue."
Org.   		3 letters,"AFI.    	The American Film Institute (AFI) was founded in 1967 by the National Endowment for the Arts (NEA). One of the AFI's more visible programs is the '100 Year Series', including lists of Best Movies in several categories and a list of the Best Movie Quotes in 100 years of movie-making."
Exam for a Wharton applicant: Abbr..   		4 letters,"GMAT.    	Wharton is the business school of the University of Pennsylvania, in Philadelphia. If you want to get into Wharton's graduate program, then you might have to take the Graduate Management Admission Test (which will cost you about $250, I believe)."
Quatrain scheme.   		4 letters,ABAB.    	A quatrain is a group of four lines of poetry.
Crustacean with seven pairs of legs.   		6 letters,"ISOPOD.    	Isopods are small crustaceans (meaning they have exoskeletons), with seven pairs of legs. Examples would be woodlice and pill bugs. The name ""isopod"" comes from the Greek ""iso"" (same) and ""pod) (foot)."
Monkey with a repetitive name.   		4 letters,TITI.    	Titis are monkeys found in much of South America. Totis have tails that are a little bit longer than the length of their heads and bodies.
Mario's video game brother.   		5 letters,"LUIGI.    	Mario Bros. started out as an arcade game back in 1983, developed by Nintendo. The more famous of the two brothers, Mario, had already appeared in an earlier arcade game ""Donkey Kong"". Mario was given a brother called Luigi, and the pair have been around ever since. In the game, Mario and Luigi are Italian American plumbers from New York City."
"""America's diner is always open"" sloganeer.   		7 letters","DENNY'S.    	Denny's was the first restaurant I ate at on my initial visit to the US over 30 years ago. I thought I was in heaven. I've changed my opinion a little since then! Denny's is famous for being ""always open"" (almost), something that blew my mind as a visitor from Ireland back in 1980. Denny's was founded in 1953 in Lakewood, California, and originally went by the name ""Denny's Donuts""."
"Avril Lavigne's ""Sk8er ___"".   		3 letters","BOI.    	""Sk8er Boi"" was released as a single in 2002 by Avril Lavigne. I'm probably not going to buy this one ..."
Quid pro ___.   		3 letters,"QUO.    	'Quid pro quo' is Latin for ""something for something"", a swap."
"""___ Ramsey"" (1970s western).   		3 letters","HEC.    	""Hec Ramsey"" was a TV western starring Richard Boone that aired in the early seventies. The series was unusual in that it was set late in the days of the Old West, and the title character focused less on using a gun, and more on using forensic techniques to catch the bad guys."
Missionary Junipero ___.   		5 letters,"SERRA.    	Junipero Serra was a Spanish missionary, a founder of several Spanish missionaries out here in California."
"Actor Herbert of the ""Pink Panther"" films.   		3 letters","LOM.    	Herbert Lom is a Czech film actor, best known for playing Chief Inspector Charles Dreyfus in the series of ""Pink Panther"" movies. He was born in Prague in 1917, and had his first film role in a Czech film. he moved to England in 1939, and made many appearances in British movies. He also worked for many years in Hollywood, and played the King of Siam in the original London production of ""The King and I""."
Smuggler's unit.   		4 letters,"KILO.    	Drug smugglers in particular, move their goods by the kilo(gram)."
Design style of the 1920s and '30s.   		8 letters,"ART DECO.    	Art deco is the name given to a style of design and architecture of the 1920s that actually had its roots in Belgium and then spread throughout Europe before arriving in North America. Celebrated examples of art deco architecture are the magnificent Chrysler Building in New York City completed in 1930, and the GE Building that sits in the middle of Rockefeller Center also in New York City, with the address of ""30 Rock""."
Italian sweet?.   		4 letters,"CARO.    	Caro is the Italian word for ""dear""."
"De Matteo of ""The Sopranos"".   		4 letters","DREA.    	Drea de Matteo is an actress who is most familiar to me for playing Adriana la Cerva on HBO's wonderful series ""The Sopranos"". She also played Joey's sister on the short-lived ""Friends"" spin-off called ""Joey"", and the character Angie Bolen on ""Desperate Housewives""."
Musical with Rum Tum Tugger.   		4 letters,"CATS.    	Rum Tum Tugger is one of the characters in T. S. Eliot's 'Old Possum's Book of Practical Cats'. Rum Tum Tugger also appears in the Andrew Lloyd Webber's 'Cats', the musical based on Eliot's book. In the musical, Rum Tum Tugger's persona was written as a homage to Mick Jagger of Rolling Stones. So, the character tends to strut around the stage a lot."
Lashes.   		5 letters,CILIA.    	'Cilia' is the Latin for 'eyelash'.
"Malfoy's look, in the Harry Potter books.   		5 letters","SNEER.    	Draco Malfoy is one of the regular ""bad guys"" in the Harry Potter series. He is a fellow student, the one who sneers a lot."
Wags.   		5 letters,"CARDS.    	A 'wag' or a 'card' is a very amusing person, often quite eccentric."
"Cops, with ""the"".   		3 letters","LAW.    	""To cop"" was northern British dialect for 'to seize, catch'. This verb evolved in the noun 'copper', describing a policeman, someone who catches criminals. 'Copper' is often shortened to 'cop'."
___ Antoinette.   		5 letters,"MARIE.    	Marie Antoinette was the wife of Louis XVI, the last king of France. Marie Antoinette was the fifteenth of sixteen children born to the Empress Maria Theresa of Austria. The marriage to Louis, her second cousin once removed, was arranged while the two were very young. The prospective bride was ""handed over"" to the French at a border crossing in 1770 and two weeks later she was married to the future king. Marie Antoinette was just 14 years of age at the time, and Louis only a year her senior. Both Louis and Marie Antoinette were doomed to lose their heads courtesy of the guillotine during the French Revolution."
"Bellwether's ""belles"".   		4 letters","EWES.    	A 'wether' is a castrated male sheep. A 'bellwether' is one such sheep that leads the flock, usually wearing a bell around its neck, hence the name. We use the term 'bellwether' more generally to mean any person or thing which assumes leadership or indicates a trend."
Banana ___.   		4 letters,"SEAT.    	A banana seat is a long saddle on bicycle, often seen on what are called wheelie bikes."
"Horror movie locale, in brief.   		6 letters","ELM ST.    	A Nightmare on Elm Street' is a Wes Craven slasher-horror film, released in 1984. As I don't do 'slasher' nor 'horror' I only learned recently that Johnny Depp was in the movie, making his feature film debut."
Racing boat.   		5 letters,SCULL.    	A scull is a rowing boat used for competitive rowing. The main hull of the boat is often referred to as a shell.
___-de-sac.   		3 letters,"CUL.    	Even though ""cul-de-sac"" can indeed mean ""bottom of the bag"" in French, the term cul-de-sac is of English origin (the use of ""cul"" in French is actually quite rude). The term was introduced in aristocratic circles at a time when it was considered very fashionable to speak French. Dead-end streets in France are usually signposted with just a symbol and no accompanying words, but if words are included they are ""voie sans issue"", meaning ""way without exit""."
"3,600 secondes.   		5 letters","HEURE.    	In France there are 3,600 secondes (seconds) dans une heure (in an hour)."
Hall-of-Famer Michael of the Dallas Cowboys.   		5 letters,"IRVIN.    	Michael Irvin played football for the Dallas Cowboys. I don't follow American Football (forgive me!) but did see Irvin on ""Dancing with the Stars"" on television, and he acquitted himself quite well."
"Bob ___, narrator on TV's ""How I Met Your Mother"".   		5 letters","SAGET.    	Bob Saget is a real enigma to me. He made a name for himself playing very sugary roles in TV shows like ""Full House"" and ""America's Funniest Home Videos"", and yet in the world of stand-up comedy he is known for very blue and raunchy routines."
"Charleston or lindy, once.   		5 letters","CRAZE.    	The Charleston developed as a dance in African-American communities, but is more closely associated with the flappers of the 1920s."
Oolong and others.   		4 letters,"TEAS.    	The name for the Chinese tea ""oolong"" translates into English as ""black dragon""."
"""Lost"" actor Daniel ___ Kim.   		3 letters","DAE.    	Daniel Dae Kim is an American actor who is famous for playing Jin-Soo Kwon on ""Lost"". Kim now plays one of the leads on the CBS remake of ""Hawaii Five-O"", portraying the character Chin Ho Kelly."
Work measure.   		5 letters,"JOULE.    	James Joule was an English physicist who spent much of his life working in the family brewing business. Joule used his work in the brewery to study the relationship between heat and mechanical work. In honor of his achievements, his name is used for the unit of energy in the International System of Units (i.e. the joule)."
Argus-eyed.   		5 letters,"ALERT.    	Argus Panoptes was a monster of Greek mythology. ""Panoptes"" means ""all-seeing"", so over time Argus has been described as having many, many eyes. Argus was noted for being alert, always keeping some eyes open when sleeping. This characteristic led to the term ""Argus"" being used for a vigilant person, and being adopted as the name for many newspapers. After Argus died, Hera transferred his eyes to the tail of the peacock."
"""Woo-hoo! The weekend's almost here!"".   		5 letters","TGIF!.    	""Thank God It's Friday"" (TGIF) is a relatively new expression that apparently originated in Akron, Ohio. It was a catchphrase used first by disk jockey Jerry Healy of WAKR in the early seventies. That said, one blog reader wrote me to say that he had been using the phrase in the fifties."
"Starbucks size that's Italian for ""twenty"".   		5 letters","VENTI.    	A venti-sized coffee at Starbucks is called that, because it is 20 fl. oz. size, and venti is Italian for twenty."
Wrapper that's hard to remove?.   		8 letters,"ANACONDA.    	Anacondas are native to the tropical regions of South America. The green anaconda is one of the world's largest snakes, growing to 17 feet long and weighing up to 215 pounds! Anacondas are not venomous, and prefer to kill their prey by coiling around it and then squeeeeeezing ..."
Egypt's third-largest city.   		4 letters,"GIZA.    	Giza is located on the west bank of the Nile, about 20km southwest of Cairo. The nearby Giza Plateau is home to some of the most amazing ancient monuments on the planet, including the Great Pyramid of Giza, and the Great Sphinx."
"Words preceding ""We stand on guard for thee"".   		8 letters","O CANADA.    	Canada's national anthem 'O Canada' was commissioned in 1880 by the Lieutenant Governor of Quebec, so the original words are in French. The first English translation was made in 1906. The current English lyrics have been revised a few times, but the French version remains the same as it did back in 1880."
AA rival.   		3 letters,"UAL.    	United Airlines (UAL) has a complicated history, but can trace its roots back to Aviation Enterprises, founded in 1944 and later called Texas International. The first use of the 'United' name in the company's history was when airplane pioneer William Boeing merged his Boeing Air Transport with Pratt & Whitney to form the United Aircraft and Transport Corporation (UATC) in 1929. The Air Mail Act of 1934 required that UATC be broken up into United Aircraft (which became United Technologies), the Boeing Aircraft Company and United Air Lines."
Rotini or rigatoni.   		5 letters,PASTA.    	Rotini is the corkscrew-shaped pasta that is often used in pasta salads.
"Agitated, with ""up"".   		3 letters","HET.    	Someone who is 'het up' is 'worked up, angry'. 'Het' is an archaic word meaning 'heated'."
Govt.   		6 letters,"T-BILL.    	A Treasury Bill (T-Bill) is a US government debt that matures in one year or less. The bill is purchased at a discount to the face value, and at the date of maturity can be redeemed for that face value. For comparison, a T-Note matures in 1-10 years, and a T-Bond matures in 20-30 years."
"Addams who created ""The Addams Family"".   		4 letters","CHAS.    	Chas Addams was a cartoonist. He didn't draw a cartoon strip, but rather individual cartoons, although many of his cartoons did feature regular characters. His most famous characters were the members of the Addams Family, who were published in single-panel cartoons between 1938 and 1988 (when Addams died) in ""The New Yorker"". The Addams Family moved onto the small and big screens starting in 1964."
"TV Guide chart, for short.   		4 letters",SKED.    	Schedule (sked.)
"Vint ___, Father of the Internet.   		4 letters","CERF.    	Although there are a few people who are given the title ""father of the Internet"", Vint Cerf is most associated with the title."
Weird Al Yankovic's first Billboard hit.   		6 letters,"EAT IT.    	""Eat It"" was a big hit for Weird Al Yankovic, and is a parody of the bigger Michael Jackson hit, ""Beat It"". For reasons of copyright, Yankovic had to present the lyrics of the parody to Michael Jackson, and was pleasantly surprised to see that Jackson found it amusing and gave permission for the project to proceed. In Australia, ""Eat It"" actually got to number one in the charts, while ""Beat It"" only made it to number three!"
Thurmond who left the Senate at age 100.   		5 letters,"STROM.    	Strom Thurmond was a US Senator for the state of South Carolina for 48 years, until he stepped down in 2003. Thurmond was the oldest-serving senator in US history. He retired from his office at the age of 100-years-old, and passed away just a few months after leaving Washington."
Who has won more Olympic medals than Michael Phelps.   		6 letters,"NO ONE.    	Michael Phelps is a competitive swimmer from Towson, Maryland. Phelps won 28 medals in total in the five Olympic Games in which he has competed from 2004 to 2016. Those 28 medals make him the most decorated Olympian of all time, by far. Coming in second is former Soviet gymnast Larisa Latynina, who won won 18 medals between 1956 and 1964."
Seussian environmentalist.   		5 letters,"LORAX.    	""The Lorax"" is a children's book written by Dr. Seuss. It is an allegorical work questioning the problems created by industrialization, and in particular its impact on the environment. At one point in the story, the Lorax 'speaks for the trees, for the trees have no tongues'. 'The Lorax' was adapted into an animated film that was released in 2012, with Danny DeVito voicing the title character."
Actress Swinton.   		5 letters,"TILDA.    	Tilda Swinton is an English actress, quite famous in her native land. Swinton made a big name for herself outside the UK when she played the 'baddie' in the 2007 movie 'Michael Clayton', opposite the 'goodie' played by George Clooney."
The former Mrs.   		5 letters,"LINDA.    	Linda Eastman is best-known for her marriage to Paul McCartney. Having said that, I was more aware of Linda's work as a photographer prior to her relationship with the ex-Beatle. She really knew how to take black & white images. In 1968, Eastman's portrait of Eric Clapton was the first photo by a woman to be used on the front cover of 'Rolling Stone' magazine."
"Morrison who sang ""Brown Eyed Girl"".   		3 letters","VAN.    	Van Morrison is a singer-songwriter from Belfast in Northern Ireland. Back in Ireland we refer to him as 'Van the Man'. Some of his more famous songs are 'Brown Eyed Girl', 'Moondance', 'Gloria' and 'Have I Told You Lately'."
Longtime Chicago Symphony conductor.   		5 letters,"SOLTI.    	Sir Georg Solti was a great Hungarian-British conductor, who spent 22 years as music director of the Chicago Symphony, one of many prestigious positions he held in the world of classical music and opera. Solti was awarded 31 Grammy Awards, the most won by any individual in any genre of music."
Country singer Jackson and others.   		5 letters,"ALANS.    	Alan Jackson is a country music singer, and a bit of an author too. Jackson married his high school sweetheart in 1979, but they had a parting of the ways about twenty years later due to the pressures on the marriage from Jackson's career. The pair reconciled, and Jackson wrote a book describing the relationship he has with his wife and his commitment to Christianity. The book is called ""It's All About Him: Finding the Love of My Life"", and it topped the New York Times Best Seller List."
"___ Bay, site of a historic Admiral Perry visit of 1853.   		5 letters","TOKYO.    	Commodore Matthew C. Perry led a four-ship squadron of navy vessels into Tokyo Bay (then it was called 'Edo Bay') in 1853. Perry's mission was to re-establish trade relations with Japan at a time when the country was governed by isolationists. Even though Perry brought with him gifts, to signal good will, he also gave a show of strength to indicate the US was willing to force the issue. The resulting Treaty of Kanagawa was signed the following year."
"Precious, in Poitiers.   		5 letters","CHERI.    	Cheri is a form of familiar address in French, meaning ""dear, darling, precious"". Cheri is the form used when talking to/of a male, and cherie for a female."
Home to the naturally pink Lake Retba.   		7 letters,"SENEGAL.    	The Republic of Senegal is a country on the far western coast of Africa. For many years Senegal was a French colony, gaining independence in 1960. The capital of Senegal is Dakar, a city located on the Cap-Vert Peninsula that juts out into the Atlantic Ocean."
The P.L.O.'s Arafat.   		5 letters,"YASIR.    	Yasser (also Yasir) Arafat was born in Cairo in 1929, the son of two Palestinians and the second-youngest of seven children. Arafat was beaten by his father as a child and so did not have a good relationship with him. Arafat did not attend his father's funeral, nor did he visit his grave. The beatings were apparently administered because the young Arafat was repeatedly attending religious services in the Jewish quarter of Cairo. Arafat's explanation was that he wanted to 'study the mentality' of the Jewish people."
Deli nosh.   		5 letters,"KNISH.    	A knish is a snack food from Germany and Eastern Europe made popular in the US by Jewish immigrants. A knish has a filling often made of mashed potato and ground meat, covered by a dough that is baked or fried."
Sticky spots?.   		5 letters,"NESTS.    	Bird's nests are often made of sticks, they might be described as 'sticky'."
"""La Dolce Vita"" actress.   		6 letters","EKBERG.    	Anita Ekberg is a Swedish model and actress, famous for her role on the big screen in the 1960 Fellini film ""La Dolce Vita"". You might remember her cavorting in the Trevi Fountain in Rome in one famous scene, with the male lead, Marcello Mastroianni."
