Laments.   		5 letters,"KEENS.    	'To keen' is to wail in lamentation. Keening has its roots in Ireland, coming from the Irish word 'caoinim' meaning 'I weep, wail, lament'."
Monteverdi opera hero.   		5 letters,"ORFEO.    	Monteverdi was a true pioneer. ""L'Orfeo"" is one of the first operas ever composed, first performed in 1607. It is still performed regularly to this day."
U.S.   		9 letters,"DEAN RUSK.    	Dean Rusk was Secretary of State in the Kennedy and Johnson administrations. Rusk served for eight years, making him the second-longest serving Secretary of State in US history."
Eerie 1976 movie with an Oscar-winning score.   		8 letters,"THE OMEN.    	The original film ""The Omen"" was released in 1976. ""Damien: Omen II"" hit the screens in 1978. We were regaled with ""Omen III: The Final Conflict"" in 1981, and there was even a TV movie ""Omen IV: The Awakening"" in 1991. I haven't seen any of them, and have no interest in doing so (despite the excellent cast)."
Portfolio contents.   		6 letters,"ASSETS.    	Our word 'portfolio' comes from the Italian 'portafoglio' meaning 'a case for carrying loose papers'. The Italian term comes from 'porta' meaning 'carry' and 'foglio' meaning 'sheet, leaf'."
"Genghis Khan, for one.   		6 letters","MONGOL.    	Genghis Khan was the founder of the Mongol Empire, destined to be the largest contiguous empire in the history of the world. He initially built his empire by uniting nomadic tribes of northeast Asia, but once Genghis Khan had consolidated his position he initiated Mongol invasions throughout Eurasia. At it's height, the Mongol Empire stretched from the River Danube to the Sea of Japan."
Once-divided city.   		6 letters,"BERLIN.    	I once worked for a man who, when serving with the US Army, had the job of filming the construction of the Berlin Wall in the early sixties. Starting in 1952, the border between East And West Germany was strictly controlled, with the help of fences and walls running over 850 miles from the Baltic Sea to Czechoslovakia. There was a big 'gap' in the restrictive barrier, in the divided city of Berlin. Restrictions of movement in between East and West in the city were very lax for most of the fifties (you could take a subway train ""under"" the border, for example), and the Berlin became a gateway for emigration, almost exclusively from East to West. In August 1961, under orders from Nikita Krushchev in Moscow, East Germany closed the border in Berlin, and construction started on the fortified wall."
Tree with aerial roots.   		6 letters,"BANYAN.    	The banyan is a fig, and germinates in cracks and crevices of a host tree and then sends roots down towards the ground. The roots that head down the the host give rise to a familiar name for the banyan: the strangler fig."
Punched-out parts of paper ballots.   		5 letters,"CHADS.    	We are all familiar with ""hanging chads"" after the famous Florida election recounts of 2000. A chad is any piece of paper punched out from a larger sheet. So, those round bits of paper we've all dropped over the floor when emptying a hole punch, they're chads."
How hordes advance.   		8 letters,"EN MASSE.    	""En masse"" is of course a French term best translated as ""as a group""."
Style.   		7 letters,"PANACHE.    	Someone exhibiting panache is showing dash and verve, and perhaps has a swagger. 'Panache' is a French word used for a plume of feathers, especially one in a hat."
1862 invasion battle site.   		8 letters,"ANTIETAM.    	The first major battle to take place on northern soil during the Civil War was at Antietam Creek in Maryland. It was also the most bloody 1-day battle in American history, with about 23,000 casualties."
Service with many followers.   		7 letters,"TWITTER.    	I have never tweeted in my life, and have no plans to do so. Twitter is a micro-blogging service that limits the post sent to just 140 characters. In a sense, it is similar to this blog. Here I send out a post once a day containing information that I think might be useful to folks (thank you for reading!). I don't think I could send much of interest using just 140 characters. I believe that many people who do tweet tend to send out messages like ""I'm at dinner now. I am having sushi"" and ""There's nothing on TV. I'm bored"". Nope, I don't think so!"
Two-time Italian prime minister Giuliano.   		5 letters,"AMATO.    	Giuliano Amato was Prime Minister of Italy twice, from 1992 to 1993 and from 2000 to 2001."
Some salmon.   		5 letters,"COHOS.    	The Coho salmon is silver along the side of its body, but only during the phase of its life while it is in the ocean. When spawning and heading up into a freshwater river, the Coho has bright red sides."
Recipe amount.   		6 letters,"A DASH.    	In cooking, a 'dash' is a very small measure, one that is often undefined. However, you can in fact buy some measuring spoons that define not only a dash, but also a 'pinch' and a 'smidgen' as follows:"
"So-called ""wand of heaven"".   		9 letters","ALOE VERA.    	Aloe vera has a number of names that are descriptive of its efficacy as a medicine. These include the Frist Aid plant, Wand of Heaven, Silent Healer and Miracle Plant."
Available for breeding.   		7 letters,"AT STUD.    	The word ""stud"", meaning ""a male horse kept for breeding"", is derived from the Old English word ""stod"" which described a whole herd of horses."
Thai currency.   		4 letters,"BAHT.    	The baht is the currency of Thailand, and is subdivided into 100 satang."
Curtis of hair care.   		6 letters,"HELENE.    	Helene Curtis Industries was based in Chicago, and was taken over by Unilever in 1996. Helene Curtis was the first company to use the term ""hairspray"", when it introduced aerosol products in 1950."
Curds and ___.   		4 letters,"WHEY.    	When milk curdles it separates into two parts, the solid curds and the liquid whey."
1970s sitcom that ended with the title character in Congress.   		5 letters,"MAUDE.    	Bea Arthur played Maude Findlay on TV's ""All in the Family"" and then on the spin-off sitcom ""Maude""."
Skin woe.   		5 letters,TINEA.    	The skin condition known as tinea is more usually referred to as ringworm.
"Clouseau, e.g.: Abbr..   		4 letters","INSP.    	Inspector Jacques Clouseau is of course the wonderful detective in ""The Pink Panther"" series of films. The definitive player of the role was English actor Peter Sellers. Clouseau worked for the Sûreté, the detective branch of the French National Police."
"Extremely, in 1970s slang.   		5 letters","MONDO.    	The slang term 'mondo' means extremely, and was a word much in use in the seventies. 'Mondo' is Italian for world, and its slang usage derived from the 1961 cult movie called 'Mondo cane', or in English 'A Dog's World'."
Headwear worn over dreadlocks.   		4 letters,"TAMS.    	A tam o'shanter is a man's cap traditionally worn by Scotsmen. They were originally all blue (and called ""blue bonnets"") but as dyes became more available, they became more colorful. The name tam o'shanter comes from the title character of Robert Burns poem ""Tam O'Shanter"". And tams are very popular in the Rasta community it seems."
Many pledges.   		5 letters,FROSH.    	'Frosh' is a slang term for a college freshman. We call them 'freshers' back in Ireland ...
"Silver ___, Md.   		3 letters","SPR.    	Silver Spring, Maryland is located at the northern tip of Washington, D.C. The area takes its name from a spring that was discovered there which contained chips of mica in its flow, giving it a silvery appearance."
"With 49-Down, its form follows the pattern of the circled letters.   		7 letters",ITALIAN.    	(49. See 2-Down : SONNET)
"Work the aisles, informally.   		3 letters","USH.    	'To ush' is to usher, to show to a seat."
Rook.   		4 letters,GULL.    	A gull or a rook is a swindler or a cheat.
Person of Perth.   		6 letters,"AUSSIE.    	Perth is the capital city of Western Australia. Perth earned itself the nickname of 'City of Light' in 1962 as the virtually all the town's lights were turned on at full power when astronaut John Glenn passed overhead in earth orbit in Friendship 7, so that he could see the city below. The city gave a repeat performance for Glenn in 1998 when he passed overhead in the Space Shuttle in 1998."
Jungle vines.   		6 letters,LIANAS.    	Liana is the name give to vines that generally grow in moist areas such as rain forests. They grow using the trees in the forest as support. My bet is that Tarzan swung from tree to tree on liana vines.
"""I Could Have Danced All Night"" singer, 1956.   		4 letters","SYMS.    	I Could Have Danced All Night' is a song from the 1956 musical 'My Fair Lady'. Julie Andrews performed the song in the original Broadway version of the show and, in the same year the show opened, the American jazz singer Sylvia Syms recorded her own version which became a big hit."
Ball of wax.   		7 letters,"SHEBANG.    	The word ""shebang"" is probably a derivative of ""shebeen"", an Irish word for a ""speakeasy"", where liquor was drunk and sold illegally. In English ""shebang"" was originally a ""hut"" or a ""shed"". Just how this evolved into the expression ""the whole shebang"" is unclear."
Fiji competitor.   		4 letters,NAYA.    	The Naya brand of bottled water uses a spring in the Laurentian Mountains in Quebec as its source.
French ___ (language overseer).   		7 letters,"ACADEMY.    	Unlike most countries, France has a learned body that is responsible for 'managing' its language. L'Academie française (the French Academy) acts as the official arbiter on matters relating to the French language and publishes the official French dictionary. L'Academie française was established in 1635, by the famous Cardinal Richelieu."
"Bear in ""The Jungle Book"".   		5 letters","BALOO.    	""The Jungle Book"" by Rudyard Kipling was originally published in 1894 and is a collection of adventure stories or fables featuring the animals of the jungle and a young boy called Mowgli. Baloo is a sloth bear who teaches the cubs of a wolf pack the Law of the Jungle. His most challenging pupil however is no lupine, but the man-cub Mowgli."
___ dixit.   		4 letters,"IPSE.    	""Ipse dixit"" is Latin and means""he himself said it""."
See 26-/28-Down.   		7 letters,WYOMING.    	Which state in the Union was the first to give women the vote?
1986 Tom Cruise blockbuster.   		7 letters,"TOP GUN.    	Top Gun' is an entertaining action movie released in 1986 starring Tom Cruise and the lovely Kelly McGillis. The movie is all about pilots training at the US Navy's Fighter Weapons School. A lot of footage was shot on board the Navy's carrier the USS Enterprise during flight operations. At one point in a day's shooting, the commander of the Enterprise changed course as needed, but this altered the light for the cameras which were filming. Director Tony Scott asked for the course to be changed back, but was informed that a course change cost the Navy $25,000. Scott wrote out a check there and then, and he got another five minutes of filming with the light he needed."
Healing plants.   		5 letters,"ALOES.    	Aloe vera has a number of alternate names that are descriptive of its efficacy as a medicine. These include the First Aid plant, Wand of Heaven, Silent Healer and Miracle Plant."
Songwriter Leonard.   		5 letters,COHEN.    	I've never been a big fan of the music of Canadian singer Leonard Cohen (don't all yell at me at the same time!).
Most common dice rolls.   		6 letters,"SEVENS.    	As we all know, the numbers on dice are arranged so that the opposite faces add up to seven. Given this arrangement, the numbers 1, 2 and 3 all meet at a common vertex. Now, there are two ways of arranging the 1, 2 and 3 around the common vertex, a so called right-handed die (clockwise 1-2-3) or a left-handed die (counterclockwise 1-2-3). Traditionally, dice used in Western cultures are right-handed, whereas Chinese dice are left-handed. Quite interesting ..."
"""Hey Jude"" vis-à-vis ""Revolution,"" e.g.   		5 letters","ASIDE.    	""Hey Jude"" was originally a song called ""Hey Jules"", written by Paul McCartney. He wrote the original song for John Lennon's son Julian, as a way of comforting the child during his parents divorce."
Gridiron cues.   		4 letters,"HUTS.    	We never used the word ""gridiron"" when I was growing up (meaning a grill used for cooking food over an open fire). So, maybe I am excused for finding out fairly recently that a football field gridiron is so called because the layout of yard lines over the field looks like a gridiron used in cooking!"
"Bob Cratchit, for one.   		5 letters","CLERK.    	The classic 1843 novella ""A Christmas Carol"" by Charles Dickens has left us with a few famous phrases and words. Firstly, it led to popular use of the phrase ""Merry Christmas"", and secondly it gave us the word ""scrooge"" meaning a miserly person. And thirdly, everyone knows that Scrooge uttered the words ""Bah! Humbug!""."
Hippie celebration.   		5 letters,"BE-IN.    	Just before 1967's Summer of Love in the Haight-Ashbury district of San Francisco, a Human Be-In was held in the city's Golden Gate Park. The Be-In is described as a 'happening', a gathering triggered by a new state law banning the use of LSD. The name 'Human Be-In' is a play on 'humanist sit-in'."
Steal.   		4 letters,"CRIB.    	A crib is a plagiarism, most commonly the copying of an answer in an examination."
