KE_NS,"KEENS.    	'To keen' is to wail in lamentation. Keening has its roots in Ireland, coming from the Irish word 'caoinim' meaning 'I weep, wail, lament'."
ORF_O,"ORFEO.    	Monteverdi was a true pioneer. ""L'Orfeo"" is one of the first operas ever composed, first performed in 1607. It is still performed regularly to this day."
DEANRUS_,"DEAN RUSK.    	Dean Rusk was Secretary of State in the Kennedy and Johnson administrations. Rusk served for eight years, making him the second-longest serving Secretary of State in US history."
THEOME_,"THE OMEN.    	The original film ""The Omen"" was released in 1976. ""Damien: Omen II"" hit the screens in 1978. We were regaled with ""Omen III: The Final Conflict"" in 1981, and there was even a TV movie ""Omen IV: The Awakening"" in 1991. I haven't seen any of them, and have no interest in doing so (despite the excellent cast)."
ASS_TS,"ASSETS.    	Our word 'portfolio' comes from the Italian 'portafoglio' meaning 'a case for carrying loose papers'. The Italian term comes from 'porta' meaning 'carry' and 'foglio' meaning 'sheet, leaf'."
M_NGOL,"MONGOL.    	Genghis Khan was the founder of the Mongol Empire, destined to be the largest contiguous empire in the history of the world. He initially built his empire by uniting nomadic tribes of northeast Asia, but once Genghis Khan had consolidated his position he initiated Mongol invasions throughout Eurasia. At it's height, the Mongol Empire stretched from the River Danube to the Sea of Japan."
BERLI_,"BERLIN.    	I once worked for a man who, when serving with the US Army, had the job of filming the construction of the Berlin Wall in the early sixties. Starting in 1952, the border between East And West Germany was strictly controlled, with the help of fences and walls running over 850 miles from the Baltic Sea to Czechoslovakia. There was a big 'gap' in the restrictive barrier, in the divided city of Berlin. Restrictions of movement in between East and West in the city were very lax for most of the fifties (you could take a subway train ""under"" the border, for example), and the Berlin became a gateway for emigration, almost exclusively from East to West. In August 1961, under orders from Nikita Krushchev in Moscow, East Germany closed the border in Berlin, and construction started on the fortified wall."
BAN_AN,"BANYAN.    	The banyan is a fig, and germinates in cracks and crevices of a host tree and then sends roots down towards the ground. The roots that head down the the host give rise to a familiar name for the banyan: the strangler fig."
CHAD_,"CHADS.    	We are all familiar with ""hanging chads"" after the famous Florida election recounts of 2000. A chad is any piece of paper punched out from a larger sheet. So, those round bits of paper we've all dropped over the floor when emptying a hole punch, they're chads."
ENM_SSE,"EN MASSE.    	""En masse"" is of course a French term best translated as ""as a group""."
PA_ACHE,"PANACHE.    	Someone exhibiting panache is showing dash and verve, and perhaps has a swagger. 'Panache' is a French word used for a plume of feathers, especially one in a hat."
ANTIE_AM,"ANTIETAM.    	The first major battle to take place on northern soil during the Civil War was at Antietam Creek in Maryland. It was also the most bloody 1-day battle in American history, with about 23,000 casualties."
TWITTE_,"TWITTER.    	I have never tweeted in my life, and have no plans to do so. Twitter is a micro-blogging service that limits the post sent to just 140 characters. In a sense, it is similar to this blog. Here I send out a post once a day containing information that I think might be useful to folks (thank you for reading!). I don't think I could send much of interest using just 140 characters. I believe that many people who do tweet tend to send out messages like ""I'm at dinner now. I am having sushi"" and ""There's nothing on TV. I'm bored"". Nope, I don't think so!"
AM_TO,"AMATO.    	Giuliano Amato was Prime Minister of Italy twice, from 1992 to 1993 and from 2000 to 2001."
C_HOS,"COHOS.    	The Coho salmon is silver along the side of its body, but only during the phase of its life while it is in the ocean. When spawning and heading up into a freshwater river, the Coho has bright red sides."
AD_SH,"A DASH.    	In cooking, a 'dash' is a very small measure, one that is often undefined. However, you can in fact buy some measuring spoons that define not only a dash, but also a 'pinch' and a 'smidgen' as follows:"
A_OEVERA,"ALOE VERA.    	Aloe vera has a number of names that are descriptive of its efficacy as a medicine. These include the Frist Aid plant, Wand of Heaven, Silent Healer and Miracle Plant."
ATSTU_,"AT STUD.    	The word ""stud"", meaning ""a male horse kept for breeding"", is derived from the Old English word ""stod"" which described a whole herd of horses."
BAH_,"BAHT.    	The baht is the currency of Thailand, and is subdivided into 100 satang."
_ELENE,"HELENE.    	Helene Curtis Industries was based in Chicago, and was taken over by Unilever in 1996. Helene Curtis was the first company to use the term ""hairspray"", when it introduced aerosol products in 1950."
WHE_,"WHEY.    	When milk curdles it separates into two parts, the solid curds and the liquid whey."
MAU_E,"MAUDE.    	Bea Arthur played Maude Findlay on TV's ""All in the Family"" and then on the spin-off sitcom ""Maude""."
_INEA,TINEA.    	The skin condition known as tinea is more usually referred to as ringworm.
IN_P,"INSP.    	Inspector Jacques Clouseau is of course the wonderful detective in ""The Pink Panther"" series of films. The definitive player of the role was English actor Peter Sellers. Clouseau worked for the Sûreté, the detective branch of the French National Police."
M_NDO,"MONDO.    	The slang term 'mondo' means extremely, and was a word much in use in the seventies. 'Mondo' is Italian for world, and its slang usage derived from the 1961 cult movie called 'Mondo cane', or in English 'A Dog's World'."
T_MS,"TAMS.    	A tam o'shanter is a man's cap traditionally worn by Scotsmen. They were originally all blue (and called ""blue bonnets"") but as dyes became more available, they became more colorful. The name tam o'shanter comes from the title character of Robert Burns poem ""Tam O'Shanter"". And tams are very popular in the Rasta community it seems."
FROS_,FROSH.    	'Frosh' is a slang term for a college freshman. We call them 'freshers' back in Ireland ...
_PR,"SPR.    	Silver Spring, Maryland is located at the northern tip of Washington, D.C. The area takes its name from a spring that was discovered there which contained chips of mica in its flow, giving it a silvery appearance."
ITAL_AN,ITALIAN.    	(49. See 2-Down : SONNET)
U_H,"USH.    	'To ush' is to usher, to show to a seat."
_ULL,GULL.    	A gull or a rook is a swindler or a cheat.
_USSIE,"AUSSIE.    	Perth is the capital city of Western Australia. Perth earned itself the nickname of 'City of Light' in 1962 as the virtually all the town's lights were turned on at full power when astronaut John Glenn passed overhead in earth orbit in Friendship 7, so that he could see the city below. The city gave a repeat performance for Glenn in 1998 when he passed overhead in the Space Shuttle in 1998."
LIANA_,LIANAS.    	Liana is the name give to vines that generally grow in moist areas such as rain forests. They grow using the trees in the forest as support. My bet is that Tarzan swung from tree to tree on liana vines.
S_MS,"SYMS.    	I Could Have Danced All Night' is a song from the 1956 musical 'My Fair Lady'. Julie Andrews performed the song in the original Broadway version of the show and, in the same year the show opened, the American jazz singer Sylvia Syms recorded her own version which became a big hit."
SHE_ANG,"SHEBANG.    	The word ""shebang"" is probably a derivative of ""shebeen"", an Irish word for a ""speakeasy"", where liquor was drunk and sold illegally. In English ""shebang"" was originally a ""hut"" or a ""shed"". Just how this evolved into the expression ""the whole shebang"" is unclear."
NAY_,NAYA.    	The Naya brand of bottled water uses a spring in the Laurentian Mountains in Quebec as its source.
ACADE_Y,"ACADEMY.    	Unlike most countries, France has a learned body that is responsible for 'managing' its language. L'Academie française (the French Academy) acts as the official arbiter on matters relating to the French language and publishes the official French dictionary. L'Academie française was established in 1635, by the famous Cardinal Richelieu."
BA_OO,"BALOO.    	""The Jungle Book"" by Rudyard Kipling was originally published in 1894 and is a collection of adventure stories or fables featuring the animals of the jungle and a young boy called Mowgli. Baloo is a sloth bear who teaches the cubs of a wolf pack the Law of the Jungle. His most challenging pupil however is no lupine, but the man-cub Mowgli."
IP_E,"IPSE.    	""Ipse dixit"" is Latin and means""he himself said it""."
_YOMING,WYOMING.    	Which state in the Union was the first to give women the vote?
TO_GUN,"TOP GUN.    	Top Gun' is an entertaining action movie released in 1986 starring Tom Cruise and the lovely Kelly McGillis. The movie is all about pilots training at the US Navy's Fighter Weapons School. A lot of footage was shot on board the Navy's carrier the USS Enterprise during flight operations. At one point in a day's shooting, the commander of the Enterprise changed course as needed, but this altered the light for the cameras which were filming. Director Tony Scott asked for the course to be changed back, but was informed that a course change cost the Navy $25,000. Scott wrote out a check there and then, and he got another five minutes of filming with the light he needed."
A_OES,"ALOES.    	Aloe vera has a number of alternate names that are descriptive of its efficacy as a medicine. These include the First Aid plant, Wand of Heaven, Silent Healer and Miracle Plant."
COHE_,COHEN.    	I've never been a big fan of the music of Canadian singer Leonard Cohen (don't all yell at me at the same time!).
SEVE_S,"SEVENS.    	As we all know, the numbers on dice are arranged so that the opposite faces add up to seven. Given this arrangement, the numbers 1, 2 and 3 all meet at a common vertex. Now, there are two ways of arranging the 1, 2 and 3 around the common vertex, a so called right-handed die (clockwise 1-2-3) or a left-handed die (counterclockwise 1-2-3). Traditionally, dice used in Western cultures are right-handed, whereas Chinese dice are left-handed. Quite interesting ..."
ASI_E,"ASIDE.    	""Hey Jude"" was originally a song called ""Hey Jules"", written by Paul McCartney. He wrote the original song for John Lennon's son Julian, as a way of comforting the child during his parents divorce."
HU_S,"HUTS.    	We never used the word ""gridiron"" when I was growing up (meaning a grill used for cooking food over an open fire). So, maybe I am excused for finding out fairly recently that a football field gridiron is so called because the layout of yard lines over the field looks like a gridiron used in cooking!"
CLER_,"CLERK.    	The classic 1843 novella ""A Christmas Carol"" by Charles Dickens has left us with a few famous phrases and words. Firstly, it led to popular use of the phrase ""Merry Christmas"", and secondly it gave us the word ""scrooge"" meaning a miserly person. And thirdly, everyone knows that Scrooge uttered the words ""Bah! Humbug!""."
BEI_,"BE-IN.    	Just before 1967's Summer of Love in the Haight-Ashbury district of San Francisco, a Human Be-In was held in the city's Golden Gate Park. The Be-In is described as a 'happening', a gathering triggered by a new state law banning the use of LSD. The name 'Human Be-In' is a play on 'humanist sit-in'."
CRI_,"CRIB.    	A crib is a plagiarism, most commonly the copying of an answer in an examination."
NL_R,"NLER.    	The Chicago Cubs are one of only two teams still playing that are charter members of baseball's National League (the other is the Atlanta Braves). The Cubs are known as the ""Lovable Losers"", because they haven't won the World Series since 1908 (after also winning it in 1907), giving the Cubs the longest spell without a World Series title in the whole of baseball."
_ABLE,"GABLE.    	As casting proceeded for the movie version of ""Gone With the Wind"", Clark Gable was a shoo-in from day one. The role of Scarlett was considered very desirable in the acting community, with Bette Davis on the short list, and Katherine Hepburn demanding an appointment with producer David O. Selznick to discuss the role. Vivien Leigh was an unlikely contender, an English actress for the definitive Southern belle role. Selznick was adamant though, and stuck by his choice despite a lot of protests."
PA_SE,"PAESE.    	Bel Paese is a mild Italian cheese that was developed in 1906. The name ""bel paese"" means beautiful country in Italian, and is taken from the title of a book written by Antonio Stoppani."
_AMI,"TAMI.    	Tami Hoag is a novelist best known for writing romances and thrillers. She is a prolific writer and once had five consecutive titles on the New York Times bestsellers list, all in a 20-month period."
AMIEN_,"AMIENS.    	Amiens is a city in the north of France, in the region known as Picardy."
_AL,"GAL.    	The term ""do-si-do"" is actually a corruption of a French phrase ""dos- à-dos"", meaning back-to-back. And parenthetically, this is just the opposite to the familiar French term ""vis-à-vis"", meaning face-to-face. In the do-si-do dance move, the partners start facing each other and then advance past each other's right shoulder, and then move to the right without turning so that they are now facing away from each other (back-to-back). They complete the move facing in the same direction, passing each other's left shoulders by moving backwards until they return to the starting position. Did you get that ...?"
ATT_E,"AT THE.    	""Casey at the Bat"" is a poem written in 1888 by Ernest Thayer, first published in the San Francisco Examiner. The poem became very popular due to repeated live performances in vaudeville by DeWolf Hopper. Casey played for the Mudville Nine, and the last line of the poem is ""But there is no joy in Mudville - mighty Casey has struck out."""
OTTAWA_,"OTTAWAN.    	The Senators are the NHL hockey team in Ottawa, Canada. The current team, founded in the 1992-93 season, is the second NHL team in the city to use the name ""Senators"". The original team was founded in 1917, and had a very successful run until the league expanded into the US in the late twenties. The cost of operating in what became the smallest NHL city eventually drove the Senators to St. Louis where they played for a year as the Eagles before finally folding."
LIAN_S,LIANAS.    	Liana is the name give to vines that generally grow in moist areas such as rain forests. They grow using the trees in the forest as support. My bet is that Tarzan swung from tree to tree on liana vines ...
PRI_,PRIE.    	'Je vous en prie' is French for 'you are welcome'.
_ARY,MARY.    	'The Wind Cries Mary' is a 1967 song written and recorded by Jimi Hendrix. 'The Wind Cries Mary' was released by Hendrix as the B-side to 'Purple Haze'.
B_EE,"BREE.    	The character Bree is played by Marcia Cross on ""Desperate Housewives"" (I haven't even seen one episode!). During pre-production, the show was called ""Wisteria Lane"" and then ""The Secret Lives of Housewives""."
_IEGES,"LIEGES.    	A liege was a feudal lord, one to whom service or allegiance was owed under feudal law. ""Liege"" was also the term used for one who owed allegiance or service to the lord. Very confusing ..."
B_TON,"BATON.    	In the orchestra pit, the conductor usually has a baton."
D_EGO,"DIEGO.    	Diego Maradona has to be the most famous of Argentina's soccer players. He is also one of the country's most controversial sportsmen, noted for his outspoken manner with journalists and his cocaine addiction."
A_CS,"ARCS.    	Our modern game of pinball evolved from an earlier table game called bagatelle which used balls, pins and holes (and I remember playing bagatelle as boy in a pub in Ireland). The first 'pinball' machine was made by a British inventor who settled in Cincinnati, Ohio. He modified the game of bagatelle, adding a coiled spring and a plunger to introduce balls at the end of the table, a device that is still in use today. From there manufacturers developed coin-operated versions of pinball, which became popular during the depression as they provided a little entertainment for a few pennies. One distributor of the coin-operated pinball machines started manufacturing them himself as he couldn't source new games fast enough. He called his pinball game Ballyhoo, and eventually named his company Bally, a brand name well known in the gambling industry to this day."
_INK,"OINK.    	A plaint is a grouse, a complaint."
LL_,"LLB.    	The Bachelor of Laws (LLB) is a an undergraduate degree in law. The abbreviation 'LLB' stands for Legum (LL, for the plural 'laws') Baccalaureus (B, for Bachelor)."
AV_EW,"A VIEW.    	""A View to a Kill"" is a James Bond movie with Roger Moore playing the famous 007. The villain of this particular piece was played very ably by Christopher Walken."
ASP_RIN,"ASPIRIN.    	Aspirin was a brand name for the drug acetylsalicylic acid. Aspirin was introduced by the German drug company Bayer AG in the late 1800s. As part of the war reparations paid by Germany after WWI, Bayer AG lost the use of the trademark ""Aspirin"" (and the trademark ""Heroin""!) and it became a generic term."
BO_N,"BOS'N.    	A boatswain works on the deck of a boat. A boatswain is unlicensed, and so is not involved in the navigation or handling of the vessel. He or she has charge of the other unlicensed workers on the deck. Boatswain is pronounced ""bosun"" and this phonetic spelling is often used interchangeably with ""boatswain"". The contraction ""bos'n"" is also very popular."
AR_E,"ARME.    	In French, a sword or gun (sabre ou pistolet) is a weapon (arme)."
QATA_I,"QATARI.    	Al Jazeera is an independent news service owned by the state of Qatar. Since 2006, Al Jazeera has been broadcasting an English language channel, hiring many top journalists from American news outlets. 'Al jazeera' is Arabic for 'the island'."
