"""Days of Heaven"" co-star, 1978.   		4 letters","GERE.    	Richard Gere has played such great roles on the screen, and I find him to be a very interesting character off the screen. Gere has been studying Buddhism since 1978 and is a very visible supporter of the Dalai Lama and the people of Tibet."
Chill producer.   		4 letters,"AGUE.    	An ague is a fever, one usually associated with malaria."
Ruler toppled by the Bolsheviks.   		4 letters,"CZAR.    	At the second party congress of the Marxist Russian Social Democratic Labour Party in 1903, a split developed. The faction with the most support was led by Vladimir Lenin, and as they were in the majority they became known as the ""Bolsheviks"", derived from the Russian word for ""more"" or ""majority""."
"Simba's best friend in ""The Lion King"".   		4 letters","NALA.    	In ""The Lion King"", Nala is a lioness and the childhood friend of Simba."
"Home of ""Hardball"".   		5 letters","MSNBC.    	""Hardball with Chris Matthews"" is a nightly talk-show about politics, airing on MSNBC. The show's host, Chris Matthews is a colorful character. Matthews served with the Peace Corps from 1968 to 1970, in Swaziland in Africa. He has been back to Africa since, and found himself hospitalized in 2002, suffering from malaria that he picked up on one of his trips."
1930s migrant.   		4 letters,"OKIE.    	'Okies' was a derogatory term used during the Dust Bowl of the 1930s for farming families who migrated from Oklahoma (hence the name), Arkansas, Kansas and Texas in search of agricultural jobs in California. The road used by many of these migrant families was Route 66, which is also called 'Mother Road'."
British rule in India.   		3 letters,"RAJ.    	The period of colonial rule by the British in South Asia from 1858 to 1947 is referred to as the British Raj. Prior to 1858, the area was ruled by a private enterprise, the British East India Company. 'Raj' is the Hindi word for 'reign'."
___ College.   		3 letters,"JOE.    	'Joe College' is a term that was used particularly in the 1930s, a personification of the typical male college student."
"King with the immortal line ""Who is it that can tell me who I am?"".   		4 letters","LEAR.    	Shakespeare was inspired to write his famous drama 'King Lear' by the legend of ""Leir of Britain"", the story of a mythological Celtic king."
City known for its traffic violations.   		4 letters,CALI.    	The economy of the Colombian city of Cali really boomed in the eighties and the early nineties on the back of illegal drug trafficking.
"Subject of the Pentagon Papers, informally.   		3 letters","NAM.    	Daniel Ellsberg is a former military analyst, who famously became very disillusioned with the Vietnam War. While still working as an analyst, he made copies of classified documents related to the Johnson administration's conduct of the war. The documents, known as the Pentagon Papers, demonstrated that the administration knew early on that the Vietnam War was essentially ""unwinnable"" and that continued fighting would lead to higher numbers of casualties than was being projected in the public arena. Ellsberg ended up in court charged with espionage, but all charges were dropped when it was revealed that the Nixon administration had used illegal methods to bolster its case against the defendant."
Popular ski spot.   		5 letters,"ASPEN.    	Aspen, Colorado used to be known as Ute City, with the name change taking place in 1880. Like many communities in the area, Aspen was a mining town, and in 1891 and 1892 it was at the center of the highest production of silver in the US. Nowadays of course, it's all about skiing and movie stars."
E-mail or letter: Abbr..   		3 letters,MSG.    	Message (msg.)
Threepio's buddy.   		5 letters,"ARTOO.    	Artoo's proper name is R2-D2. R2-D2 is the smaller of the two famous droids from the ""Star Wars"" movies. British actor Kenny Baker, who stands just 3 ft 8 ins tall, has been the man inside the R2-D2 droid for all six of the ""Star Wars"" movies."
"""The Hoax"" star, 2006.   		4 letters","GERE.    	Richard Gere has played such great roles on the screen, and I find him to be a very interesting character off the screen. Gere has been studying Buddhism since 1978 and is a very visible supporter of the Dalai Lama and the people of Tibet. That said, I saw him interviewed on a British television show recently and he really came across quite badly, very full of himself."
"""When You're Good to ___"" (""Chicago"" song).   		4 letters","MAMA.    	The wonderful 1975 musical Broadway 'Chicago' is based on a 1926 play of the same name written by a news reporter called Maurine Dallas Watkins. Watkins had been assigned to cover the murder trials of Beulah Annan and Belva Gaertner for the 'Chicago Tribune', and used the story that unfolded as the basis for her play. Annan became the character Roxie Hart, and Gaertner became Velma Kelly. I've only ever seen the 2002 movie version of 'Chicago' and never a live performance ..."
Playboy nickname.   		3 letters,"HEF.    	Hugh Hefner is from Chicago. His first publishing job was in the military, where he worked as a writer for a US Army newspaper from 1944-46. He went to college after his military service and then worked as a copywriter for ""Esquire"" magazine. He left ""Esquire"" to found his own publication that he called ""Playboy"", which first hit the newsstands in 1953. ""Playboy"" has been around ever since."
Midwest tribe.   		3 letters,"OTO.    	The Otoe (also Oto) Native American tribe originated in the Great Lakes region as part of the Winnebago or Siouan tribes. The group that would become the Otoe broke away from the Winnebago and migrated southwestwards ending up in the Great Plains. In the plains the Otoe adopted a semi-nomadic lifestyle dependent on the horse, with the American bison becoming central to their diet."
Coxswain's teammates.   		4 letters,"OARS.    	The coxswain of a boat is one in charge, particularly of its steering and navigation. The name is shortened to ""cox"" particularly when used for the person steering and calling out the stroke in a competition rowing boat."
___ Canals.   		3 letters,"SOO.    	In the summer of 2010 I spent a very interesting afternoon watching ships make their way through the Soo Locks and Soo Canal that allow ships to travel between Lake Superior and the lower Great lakes. The name ""Soo"" comes from the US and Canadian cities on either side of the locks, both called Sault Ste. Marie."
Parts of a Nativity scene.   		4 letters,"MAGI.    	""Magi"" is the plural of the Latin word ""magus"", a term applied to someone who was able to read the stars. Hence, magi is commonly used with reference to the ""wise men from the East"" who followed the star and visited Jesus soon after he was born."
New Mexico skiing mecca.   		4 letters,"TAOS.    	Taos Ski Valley is a resort village in New Mexico, founded in 1955. About twelve families live there, making up thirty or so households and a population of about 60 people. It is said to very much resemble a Swiss village, and even includes an elected village council."
Sandwich cookies now sold by Mondelez.   		5 letters,OREOS.    	The Oreo cookie was first introduced in 1912. The Oreo was intended to be a competitor to the very similar Hydrox cookie which had debuted four years earlier. The Oreo won the resulting battle on the grocery store shelves ...
___ tai (drink).   		3 letters,"MAI.    	The Mai Tai cocktail is strongly associated with the Polynesian islands, but the drink was supposedly invented in 1944 in Trader Vic's restaurant in Oakland, California. One recipe is 6 parts white rum, 3 parts orange curaçao, 3 parts Orgeat syrup, 1 part rock candy syrup, 2 parts fresh lime juice, all mixed with ice and then a float added of 6 parts dark rum."
Zesties! maker.   		7 letters,"ORE-IDA.    	Ore-Ida frozen foods are all made with potatoes. The company is located in Oregon, just across the border from Idaho. ""Ore-Ida"" is a melding of the two state names."
1997 title role for Peter Fonda.   		4 letters,"ULEE.    	""Ulee's Gold"" is a highly respected film from 1997 in which Peter Fonda plays the title role of Ulee. Ulee's ""gold"" is the honey that Ulee produces. It is a favorite role for Peter Fonda and he has shared that playing Ulee brought into mind his father, Henry Fonda, who himself kept a couple of hives. So if you see Peter Fonda in ""Ulee's Gold"" you're witnessing some characteristics that Peter saw in his father."
Greeting in Rio.   		3 letters,OLA.    	'Olá' is both Spanish and Portuguese for 'hello'.
Vietnam's capital.   		5 letters,"HANOI.    	Hanoi was the capital of North Vietnam, and Saigon the capital of South Vietnam. After the Vietnam War, Hanoi was made capital of the reunified state. Saigon, the larger metropolis, was renamed to Ho Chi Minh City."
1960 chess champ.   		3 letters,"TAL.    	Mikhail Tal was truly a chess legend. Tal holds the record for the longest unbeaten streak in competition chess. And the second longest winning streak, well, that was by Tal as well."
"""Agnus ___"".   		3 letters","DEI.    	""Agnus Dei"" is Latin for ""Lamb of God"", a term used in Christian faiths for Jesus Christ, symbolizing his role as a sacrificial offering to atone for the sins of man."
Start of a URL.   		4 letters,"HTTP.    	""http"" are the first letters in most Internet links. 'http' stands for HyperText Transfer Protocol."
Give a dime on the dollar.   		5 letters,"TITHE.    	A tithe is a traditional payment of one tenth of a person's annual income and is usually given to a church. Tithing is a practice taught in many traditions, and according to a 2002 survey, about 3% of American adults donate 10% or more of their income to a church."
Febreze target.   		4 letters,"ODOR.    	The odor eliminating product we know today as Febreze was developed in England in the early nineties, and is now produced by Product & Gamble."
Colorful carp.   		3 letters,KOI.    	Koi are also called Japanese carp. Koi have been bred for decorative purposes and there are now some very brightly colored examples found in Japanese water gardens.
Items fitting in rowlocks.   		4 letters,"OARS.    	Rowlocks, the upside down stirrup into which you place your oars. And where I come from, ""rowlocks"" is pronounced ""rollocks""."
Home of St.   		6 letters,"ASSISI.    	St. Francis founded the Franciscan religious order in Assisi in 1208. He died in 1226, and was declared a saint just two years later in 1228."
Remembered one?.   		4 letters,"MAMA.    	I think the reference is to the stage play ""I Remember Mama"" by John Van Druten, first performed in 1944, and adapted for the big screen in 1948 starring Irene Dunne."
"Beeper from ""a long time ago,"" informally.   		5 letters","ARTOO.    	Artoo's proper name is R2-D2. R2-D2 is the smaller of the two famous droids from the ""Star Wars"" movies. British actor Kenny Baker, who stands just 3 ft 8 ins tall, has been the man inside the R2-D2 droid for all six of the ""Star Wars"" movies."
Grp.   		3 letters,NSC.    	The National Security Council (NSC) was created by President Harry S. Truman in 1947. The NSC is chaired by the sitting president and meets in the White House Situation Room.
Comfort ___.   		3 letters,INN.    	The Comfort Inn chain is part of Choice Hotels International. I stay in Comfort Suites every so often. Not bad for the price ...
German refusal.   		4 letters,"NEIN.    	""Nein"" is the German for ""no"", and 'ja' translates as 'yes'."
___ Store (debut of 2008).   		3 letters,"APP.    	App Store is the platform that Apple introduced in 2008 to distribute mobile apps for the iPhone and other devices that use the iOS operating system. When a customer purchases an app from the App Store, the publisher of the app gets 70% of the purchase price, with the balance going to Apple."
Many ages.   		4 letters,"AEON.    	Aeon is a variant spelling of ""eon"". In astronomical terms, an aeon is defined as one thousand million years."
