Robe closer.   		3 letters,OBI.    	The sash worn as part of traditional Japanese dress is known as an obi. The obi can be tied in what is called a butterfly knot.
"Rorem who composed the opera ""Our Town"".   		3 letters","NED.    	American composer Ned Rorem is famous for his musical compositions, but also for his ""Paris Diary of Ned Rorem"" which was published in 1966. He talks openly about his sexuality in the book, but also about the sexuality of others including Noel Coward, Leonard Bernstein and Samuel Barber."
Piedmont wine town.   		4 letters,ASTI.    	Asti is in the Piedmont region of northwestern Italy. It is perhaps most famous for its Asti Spumante sparkling white wine.
Nabokov's longest novel.   		3 letters,"ADA.    	The reference here is to the 1969 novel by Vladimir Nabokov called ""Ada"". The story takes place in the 1800s on Antiterra, an Earth-like planet that has a history similar to ours but with interesting differences. For example, there is a United States, but the country covers all of North and South America. What we call eastern Canada is a French-speaking province called ""Canady"", and western Canada is a Russian-speaking province ""Estody"". The plot-line is about a man called Van Veen who, when 14 years old, meets for the first time his cousin, 11-year-old Ada. The two cousins eventually have an affair, only to discover later that they are in fact brother and sister."
Centipede maker.   		5 letters,"ATARI.    	Centipede is an arcade game from Atari (it was my favorite!). The game was designed by Ed Logg and Dona Bailey, with Bailey being one of the few female game designers back then (it was released in 1980). Perhaps due to her influence, Centipede was the first arcade game to garner a significant female following."
School on the Thames.   		4 letters,"ETON.    	The world-famous Eton College sits on the River Thames and is just a brisk walk from Windsor Castle, which itself is just outside London. Eton is noted for producing many British leaders including David Cameron who took power in the last UK general election. The list of Old Etonians also includes Princes William and Harry, the Duke of Wellington, George Orwell, and the creator of James Bond, Ian Fleming (as well as 007 himself as described in the Fleming novels)."
Grp.   		3 letters,CIA.    	The Central Intelligence Agency (CIA) is the successor to the Office of Strategic Services (OSS) formed during WWII. The CIA was chartered by the National Security Act of 1947.
"""Catch-22"" pilot.   		3 letters","ORR.    	The bomber pilot in Joseph Heller's ""Catch-22"" is called Orr, and he has no other name, just ""Orr""."
Sicilian volcano.   		4 letters,"ETNA.    	Mt. Etna is the largest of three active volcanoes in Italy. Mt Etna is about 2 1/2 times the height of its equally famous sister, Mt. Vesuvius. Etna is home to a 110-km long narrow-guage railway, and two ski resorts."
Soulful Redding.   		4 letters,"OTIS.    	Otis Redding is often referred to as the ""King of Soul"", and what a voice he had. Like so many of the greats in the world of popular music it seems, Redding was killed in a plane crash, in 1967 when he was just 26 years old. Just three days earlier he had recorded what was to be his biggest hit, ""(Sittin' On) The Dock of the Bay""."
Whale of a movie?.   		4 letters,"ORCA.    	The killer whale, or 'orca', features in several movies, perhaps most notably 'Free Willy'."
Chicken ___ king.   		4 letters,"A LA.    	A dish prepared ""a la king"" (usually chicken or turkey), is food prepared in a cream sauce, with mushrooms, pimentos, green peppers and sherry."
Smidge.   		4 letters,"IOTA.    	Iota is the ninth letter in the Greek alphabet. We use the word ""iota"" to portray something very small as it is the smallest of all Greek letters."
Collection agcy.   		3 letters,"IRS.    	The IRS came into being during the Civil War, to raise money to pay for war expenses. Prior to the introduction of income tax in 1862, taxation was limited to levies on trade and property."
Eastern wrap.   		3 letters,"OBI.    	An obi is a sash worn in some forms of dress in Japan both by men and women, although the styles for women tend to be more ornate."
___ Empire.   		4 letters,"INCA.    	The Inca people emerged as a tribe around the 12th century, in what today is southern Peru. The Incas developed a vast empire over the next 300 years, extending along most of the western side of South America. The Empire fell to the Spanish, finally dissolving in 1572 with the execution of Tupac Amaru, the last Incan Emperor."
"""Don't Bring Me Down"" rock group, for short.   		3 letters","ELO.    	The Electric Light Orchestra (ELO) is a symphonic rock group from the north of England. The band's manager was Don Arden, father of Sharon Osbourne (wife of Ozzy)."
Philosopher Descartes.   		4 letters,"RENE.    	The great French philosopher Rene Descartes made the famous statement in Latin, 'Cogito ergo sum'. This translates into French as 'Je pense, donc je suis' and into English as 'I think, therefore I am'."
Fish contained in unadon.   		3 letters,"EEL.    	Unadon is the Japanese word for ""eel bowl"". Unadon is actually a contraction of ""unagi no kabayaki"" (grilled eel) and ""donburi"" (rice bowl dish)."
Rotarian relative.   		3 letters,"ELK.    	The Benevolent and Protective Order of Elks (BPOE) was founded in 1868 and is a social club that has about a million members today. The Elks started out as a group of men getting together in a ""club"" in order to get around the legal opening hours of taverns in New York City. The club took on a new role as it started to look out for poor families of members who passed away. The club now accepts African Americans as members (since the seventies) and women (since the nineties), but atheists still aren't welcome."
Euripides character?.   		3 letters,"RHO.    	Euripides was a great playwright of Ancient Greece, renowned for his tragedies."
Eastern band.   		3 letters,OBI.    	The sash worn as part of traditional Japanese dress is known as an obi. The obi can be tied in what is called a butterfly knot.
South America's ___ Trail.   		4 letters,"INCA.    	The Inca Trail to Machu Picchu originates about 50 miles from Cuzco on the Urubamba River in Peru. It can take travelers about 5 days to trek the full length of the trail, passing through many Incan ruins before reaching the Sun Gate on Machu Picchu mountain. The trail was becoming greatly overused, forcing the Peruvian government to limit the number of people on the trail each day to 500. Book early ..."
