Pilgrimage to Mecca.   		3 letters,"HAJ.    	A Haji is the term used for someone who has made a pilgrimage to Mecca, and it is sometimes also used as a form of address for such a person. The journey itself goes by the name ""haj""."
"President Bartlet of ""The West Wing"".   		3 letters","JED.    	In the excellent television show 'The West Wing', President Jed Bartlet is played by Martin Sheen."
"Mark Twain, notably.   		3 letters","WIT.    	Samuel Langhorne Clemens was the real name of the author Mark Twain. Twain wasn't the only pen name used by Clemens. Early in his career he signed some sketches as 'Josh', and signed some humorous letters that he wrote under the name 'Thomas Jefferson Snodgrass'. The name of Mark Twain came from the days when Clemens was working on riverboats on the Mississippi. A riverboatman would call out 'by the mark twain' when measuring the depth of water. This meant that on the sounding line, according to the 'mark' on the line, the depth was two ('twain') fathoms, and so it was safe for the riverboat to proceed."
Turner memoir.   		7 letters,"I, TINA.    	""I, Tina"" is the 1986 autobiography of Tina Turner. The book was so successful, it was adapted into a movie called ""What's Love Got to Do With It?"" The film version was released in 1993 and starring Angela Bassett as Tina Turner."
"Colts, on a scoreboard.   		3 letters","IND.    	The Indianapolis Colts professional football team has been in Indiana since 1984. The team traces its roots back to the Dayton Triangles, one of the founding members of the NFL created in 1913. The Dayton Triangles relocated and became the Brooklyn Dodgers in 1930, and then the Brooklyn Tigers in 1944. The team merged with the Boston Yanks in 1945, playing in Boston, The Yanks were moved to New York in 1949, and then to Dallas in 1952 as the Dallas Texans. The Texan franchise moved to Baltimore in 1953, the Colts. The Colts made their last move, to Indianapolis, in 1984. Whew!"
They're bought by the dozen.   		4 letters,"EGGS.    	Our word 'dozen' is used for a group of twelve. We imported it into English from Old French. The modern French word for twelve is 'douze', and a dozen is 'douzaine'."
"""___ in Moscow"" (1959 children's book).   		6 letters","ELOISE.    	Kay Thompson wrote the ""Eloise"" series of children's books. Kay Thompson actually lived at the Plaza Hotel in New York, the setting she would choose for her ""Eloise"" stories. Eloise started out as a hit song for Thompson, a success that she parlayed into the book franchise."
"Bout enders, for short.   		4 letters","TKOS.    	In boxing, a knockout (KO) is when one of the fighters can't get up from the canvas within a specified time, usually 10 seconds. This can be due to fatigue, injury, or the participant may be truly ""knocked out"". A referee, fighter, or doctor may also decide to stop a fight without a physical knockout, especially if there is concern about a fighter's safety. In this case, the bout is said to end with a technical knockout (TKO)."
Actor Lugosi.   		4 letters,"BELA.    	Bela Lugosi was a Hungarian stage and screen actor, best known for playing the title role in the 1931 film 'Dracula' and for playing the same role on Broadway. Lugosi found himself typecast for the rest of his career and almost always played the role of the villain, often in horror movies. When he passed away in 1956, his wife had him buried in the costume he wore playing Count Dracula on Broadway."
Modern dweller in ancient Ur.   		5 letters,"IRAQI.    	Chaldea was a marshy land located what is now southern Iraq and Kuwait. The wet and fertile plain was created from deposits from the rivers Euphrates and Tigris, and the tribes that moved into the area became known as the Chaldaeans. In Biblical terms, the town of Ur, was also known as Ur Kasdim, or Ur of the Chaldees, and was located in this area. Many believe this was the city where Abraham was born."
Where the Ringling Brothers circus began: Abbr..   		3 letters,"WIS.    	The Ringling Brothers started their circus in 1884 when Barnum & Bailey already had a popular circus that was touring the Midwest. Ringling Brothers grew their circus at a phenomenal rate, eventually moving from town-to-town by train, extending their reach to the eastern seaboard. So great was their success that the Ringling Brothers purchased the Barnum & Bailey operation in 1907."
Benz of Mercedes-Benz fame.   		4 letters,"KARL.    	It is generally accepted that Karl Benz invented the internal combustion engine, although others were going similar work around the same time. He certainly was awarded the first patent for an automobile, in 1886. His first automobile, the Motorwagen, couldn't get up hills unaided, so his wife, Bertha Benz, suggested the introduction of gears. Sure enough, the next model had two gears. Behind every successful man ..."
Ring around a castle.   		4 letters,"MOAT.    	A 'moat' is a protective trench that surrounds a castle, say, or a an exhibit in a zoo. A moat may or may not be filled with water."
Jimmy Carter's alma mater: Abbr..   		4 letters,"USNA.    	President Jimmy Carter was the 39th President, and the only US president to receive the Nobel Peace Prize after leaving office (Presidents Theodore Roosevelt, Woodrow Wilson and Barack Obama have also been so honored, but while in office). President Carter's popularity in the country greatly eroded during his term, largely due to the Iran hostage crisis. This led to an unsuccessful attempt by Ted Kennedy to win the Democratic Party nomination for the 1980 presidential election, and Carter's ultimate defeat by Republican Ronald Reagan. Within minutes of President Carter leaving office, the American hostages in Iran were released. "
Amazon business.   		5 letters,"ETAIL.    	Amazon.com is the largest online retailer in the world. The company was founded in 1994 by Jeff Bezos, in his garage in Bellevue, Washington. I'm a big fan of Amazon's approach to customer service ..."
Teacher at Oxford.   		3 letters,"DON.    	A don is tutor or fellow at a university, especially at Oxford and Cambridge in England."
"Kemper of ""The Office"".   		5 letters","ELLIE.    	When Pam gave up her spot at the reception desk in the US version of the hit sitcom ""The Office"", it was taken over by Kelly Erin Hannon. Erin, as she is known, is played by Ellie Kemper. Kemper had auditioned for the sitcom ""Parks and Recreation"" but didn't get the part. However, she did get a call back to play on ""The Office"". I think it's a great show, and the addition of the character called Erin adds a lot ..."
Pince-___.   		3 letters,"NEZ.    	Pince-nez are eyeglasses clipped to the bridge of the nose. ""Pince-nez"" is French, translating as 'pinch the nose'."
Sidekick of TV and film.   		5 letters,"TONTO.    	On the television version of 'The Lone Ranger', Tonto was played by the actor Jay Silverheels. In the 2013 movie 'The Lone Ranger', Tonto was played by Johnny Depp."
"Actress Saldana of ""Avatar"".   		3 letters","ZOE.    	American actress Zoe Saldana played the Na'vi princess in 'Avatar', and Uhura in the 2009 movie 'Star Trek'. Saldana seems to pick the right movies, as she is the only actress to have three different films in the top twenty at the box office for three consecutive weeks ('Avatar', 'The Losers' and 'Death at a Funeral')."
Alternative to Beneful.   		4 letters,"IAMS.    	Iams dog food was produced by the animal nutritionist Paul Iams. He felt that household pets were suffering somewhat by being fed a diet of table scraps, so he developed a dry dog food that he felt was more nutritious and suitable for pet dogs. He founded the Iams company, now part of Procter & Gamble, in 1946."
Degs.   		4 letters,"MBAS.    	The world's first MBA degree was offered by Harvard's Graduate School of Business Administration, in 1908."
"""The Two Towers"" army.   		4 letters","ORCS.    	According to the author Tolkien, Orcs are small humanoids that live in his fantasy world of Middle-earth (also called 'Mordor'). They are very ugly and dirty, and are fond of eating human flesh."
"1994 Emmy winner for ""Dvorák in Prague"".   		5 letters","OZAWA.    	Seiji Ozawa is most famous for his work as music director of the Boston Symphony Orchestra, although he is also the principal conductor of the Vienna State Opera. Ozawa is renowned for wearing a white turtleneck under his dress suit when he conducts, rather than the traditional starched shirt and white tie."
Samson's end?.   		4 letters,"-ITE.    	The luggage company called Samsonite started out as the Shwayder Trunk Manufacturing Company in Denver, Colorado in 1910. For quite a few years, Samsonite manufactured and distributed Lego toy building blocks for the North American market."
Class.   		5 letters,"CASTE.    	Many creatures organize themselves into a social structure, a phenomenon known as ""eusociality"". Examples of such creatures would be ants, bees and wasps, where there are queens, workers and soldiers. The groups within such a hierarchical structure are known as castes. The word ""caste"" was borrowed from the class divisions in Indian society (although the word ""caste"" and hierarchical concept was actually introduced by the Portuguese)."
A greenhouse gas.   		5 letters,"OZONE.    	Ozone gets its name from the Greek word ozein, meaning ""to smell"". It was given this name as ozone's formation during lightning storms was detected by the gas's distinctive smell. Famously, there is a relatively high concentration of the gas in the 'ozone layer' in the Earth's stratosphere. This ozone layer provides a vital function for animal life on the planet as it absorbs most of the sun's UV radiation. A molecule of ozone is made up of three oxygen atoms, whereas a 'normal' oxygen has just two atoms."
"Musical with the song ""Seasons of Love"".   		4 letters","RENT.    	The musical 'Rent' is based on the Puccini opera 'La bohème'. ""Rent"" tells the story of struggling artists and musicians living in the Lower East Side of New York, and is set against the backdrop of the AIDS epidemic. We saw 'Rent' on Broadway quite a few years ago and we were quite disappointed ..."
Santa ___ (hot desert winds).   		4 letters,"ANAS.    	Santa Ana is the county seat of Orange County, California and takes its name from the Santa Ana River that runs through the city. The Santa Ana winds are the very dry air currents that sweep offshore late in the year in Southern California. Because these air currents are so dry, they are noted for their influence over forest fires in the area, especially in the heat of the fall. The winds arise from a buildup of air pressure in the Great Basin that lies between the Rocky Mountains and the Sierra Nevada. Under the right conditions, that air spills over the peaks of the Sierra Nevada and basically ""falls"" down the side of the Sierra range, heading for the ocean. As the air falls it becomes drier and heats up, so that relative humidity can fall to below 10% by the time it hits the coast."
River of Aragón.   		4 letters,EBRO.    	The Ebro is the longest river in Spain.
Divisions of office bldgs.   		4 letters,STES.    	Suite (ste.)
"""Spider-Man"" director Sam.   		5 letters","RAIMI.    	Sam Raimi is a very successful director and producer, responsible for the ""Spider-Man"" series of films among others, and TV series' such as ""Xena: Warrior Princess""."
Hunter of a 20-Across.   		5 letters,"POSSE.    	In the context of the Wild West, a 'posse' is a group of people who aided a sheriff in enforcing the law. 'Posse' comes from an Anglo-Latin term from the early 15th-century 'posse comitatus' meaning 'the force of the county'."
Brat's place.   		4 letters,DELI.    	A bratwurst (sometimes 'brat' in the US) is a German sausage.
Descendant.   		5 letters,"SCION.    	Scion comes from the old French word ""sion"" or ""cion"", meaning ""a shoot or a twig"". In botanical terms today, a scion is used in grafting two compatible plants together. In grafting, one plant is selected for its root system (the 'rootstock'), and the other plant is selected for its stems, leaves and fruit (the ""scion""). The term scion migrated naturally into the world of family history. A scion is simply a descendant, a son or a daughter and therefore a branching point in the family tree."
___ pants.   		5 letters,"CAPRI.    	Capri pants first became popular on the island of Capri, apparently. They were invented in Europe in 1948, but only became stylish in the US in the sixties. Mary Tyler Moore often wore Capri pants on ""The Dick Van Dyke Show"" and to some extent she sparked a fashion trend. After a lull in the seventies and eighties there was a resurgence in sales after Uma Thurman wore them (and danced in them) in ""Pulp Fiction"". Can't stand the look of them myself ..."
Unrefined type.   		3 letters,"OAF.    	Our word 'oaf', meaning a stupid or clumsy person, comes from the Old Norse word 'elf' meaning 'silly person'. Our word 'elf' has the same root. On the other side of the Atlantic, the plural of 'elf' is 'elves', and in some dictionaries the plural of 'oaf' is written as 'oaves'."
Pop singer Goulding.   		5 letters,ELLIE.    	Ellie Goulding is a singer-songwriter from England. One of Goulding's claims to fame is that she sang at the wedding reception of Prince William and Kate Middleton at Buckingham Palace in 2011.
Exams with a max.   		5 letters,LSATS.    	The Law School Admission Test (LSAT) has been around since 1948.
Skinny tie.   		4 letters,"BOLO.    	I've never worn a bolo tie, and was surprised to discover that it is a relatively recent invention. The first bolo tie was apparently produced in Wickenburg, Arizona in the late 1940s by a silversmith. The bolo takes its name from the boleadora, an Argentine lariat."
Neuwirth of Broadway.   		4 letters,"BEBE.    	Bebe Neuwirth is a wonderful actress and dancer, very famous for portraying Dr. Lilith Sternlin, the wife of Dr. Frasier Crane on ""Cheers"" and ""Frasier"". Neuwirth is a fabulous dancer, having studied ballet at Juilliard. In more recent years she has had starring roles on Broadway, and in 2010 played opposite Nathan Lane in ""The Addams Family""."
Upstate N.Y.   		3 letters,"RIT.    	The Rochester Institute of Technology (RIT) is a private school in Rochester, New York that is actually located in the town of Henrietta. Despite the 'technology' moniker, the school has a noted fine arts program. RIT was formed in 1891 when the Rochester Athenaeum (a literary society) merged with the Mechanics Institute (a technical training institute). The school's first name was the Rochester Athenaeum and mechanics Institute, but this became RIT in 1944."
