"Popular online reference, for short.   		4 letters","WIKI.    	A wiki is a website in which users are allowed to create and edit content themselves. The term 'wiki' comes from the name of the first such site, introduced in 1994 and called WikiWikiWeb. 'Wiki' is a Hawaiian word for 'quick', and is used because comprehensive content is created very quickly a there are so many collaborators contributing to the site."
Chocolate-and-caramel candy bar.   		4 letters,"TWIX.    	I remember Twix bars from way back in 1967 when they were introduced in the British Isles. Twix bars made it to the US over a decade later, in 1979."
Artist Matisse.   		5 letters,"HENRI.    	Henri Matisse was a French artist renowned for his contribution to modern art. In his early days he was classed as a ""fauve"", one of group of artists known as the ""wild beasts"" who emphasized strong color over realism in their works. Matisse was a life-long friend of Pablo Picasso, and the two were considered to be friendly rivals and their works are often compared. One major difference between their individual bodies of works is that Picasso tended to paint from his imagination, whereas Matisse tended to use nature for his inspiration."
Broccoli ___.   		4 letters,"RABE.    	Broccoli Rabe is perhaps better known as rapini, and is a vegetable often used in Mediterranean cuisines. It is quite delicious sauteed with garlic ..."
Mother Earth.   		4 letters,"GAEA.    	The Greek goddess personifying the earth was Gaea (meaning ""land"" or ""earth"" in Greek). The Roman equivalent goddess was Terra Mater, ""Mother Earth""."
Major name in cards.   		4 letters,"AMEX.    	Amex is short for American Express. In dollar terms, there are more transactions conducted in the US using the Amex card than any other card."
Hurl curse words at?.   		4 letters,"JINX.    	A jinx is a charm or a spell, and the word ""jinx"" comes from an older word ""jyng"" from the 17th century. A ""jyng"" was another word for the ""wryneck"", a type of bird much used in witchcraft."
Type of black tea.   		5 letters,PEKOE.    	A pekoe (or more commonly 'orange pekoe') is a medium-grade black tea. There is no orange flavor in an orange pekoe tea. The 'orange' name most likely derived from the name of the trading company that brought the tea to Europe from Asia.
Like much of Chile.   		4 letters,"ARID.    	The land of Chile has a very distinctive shape. It is a narrow strip that runs up the west coast of South America. The average width of the country is only a little over 100 miles, and yet its length is about 2,700 miles. Chile is touted as the longest country in the world, although I am not so sure what that means exactly. I mean, Russia extends about 4,800 miles from east-to west, so maybe 'longest' implies long in the north-south direction?"
Grp.   		3 letters,"RAF.    	The Royal Air Force (RAF) is the oldest independent air force in the world (i.e. the first air force to become independent of army or navy forces). The RAF was formed during WWI on 1 April 1918, a composite of two earlier forces, the Royal Flying Corps (part of the Army) and the Royal Naval Air Service. The RAF's ""finest hour"" has to be the Battle of Britain when the vastly outnumbered British fighters fought off the might of the Luftwaffe causing Hitler to delay his plan to cross the English Channel. This outcome prompted Winston Churchill to utter the memorable words:"
Big Indian.   		4 letters,"RAJA.    	""Raja"" is an Indian word for ""monarch""."
Hodgepodges.   		5 letters,"OLIOS.    	Olio is a term meaning a hodgepodge or a mixture, coming from the mixed stew of the same name. The stew in turn takes its name from the Spanish ""olla"", the clay pot in which it is cooked."
Like Antarctica.   		4 letters,"ARID.    	On average, Antarctica is the coldest, driest and windiest of all seven continents. Although Antarctica is very cold, it is essentially a desert, receiving only 8 inches of precipitation annually at the coasts, and even less inland."
Politico lampooned by Fey.   		5 letters,"PALIN.    	Tina Fey's impression of Sarah Palin on ""Saturday Night Live"" won her an Emmy in 2009. The sketch Fey did with Amy Poehler as Hillary Clinton remains NBC's most popular Internet video clip. Within a few days of the broadcast it had been viewed 5.7 million times. Now that's what I call viral video ..."
*Thing that won't go off without a hitch?.   		6 letters,"U-HAUL.    	U-Haul was started by married couple Leonard Shoen and Anna Mary Carty in Ridgefield, Washington in 1945. The Shoens used $5,000 of seed money to build trailers in their garage, and then cleverly recruited gas station owners as franchises with whom they would split the rental revenue. There are now about 15,000 U-Hail dealers across the country."
Auto-racing family name.   		5 letters,"UNSER.    	The Unser family seems to have racing cars in its blood. Al Unser, Sr. won the Indy 500 on four occasions. Al's brother Jerry was the first of the Unsers to compete at Indianapolis. Al's other brother Bobby, won the Indy three times. Al's son, Al Junior, won the Indy twice. Al Junior's son is also a racing driver who competes at the Indy Speedway."
Where Graceland is: Abbr..   		4 letters,"TENN.    	Elvis Presley was born in Tupelo, Mississippi and moved to Memphis, Tennessee with his family when he was 13-years-old. Once he had achieved fame, Elvis purchased Graceland, the famous Memphis home that he used for himself and his family. I visited Graceland some years ago, and thoroughly enjoyed the experience. "
Losing side in a 2000 Supreme Court ruling.   		7 letters,"AL GORE.    	George W. Bush won the 2000 US presidential election over Al Gore despite losing the popular vote. The result of the electoral college effectively came down to disputed votes cast in Florida. The US Supreme Court decided that these votes were to be awarded to Bush. President Bush wasn't the first candidate to take the office without winning the popular vote. Three earlier presidents came to office in the same way : John Quincy Adams (1824), Rutherford B. Hayes (1876) and Benjamin Harrison (1888)."
Ocean motion.   		4 letters,"TIDE.    	Tides of course are caused by the gravitational pull of the moon on the oceans. At neap tide, the lesser gravitational effect of the sun cancels out some of the moon's effect. At spring tides, the sun and the moon's gravities act in concert causing more extreme movement of the oceans."
"Beethoven's ""Für ___"".   		5 letters","ELISE.    	""Fur Elise"" is a beautiful piece of music by Beethoven, also known as ""Bagatelle in A Minor"". ""Fur Elise"" means simply ""For Elise"", but sadly, no one knows who Elise was."
Bogotá bears.   		4 letters,"OSOS.    	In Spanish, ""osa"" is a female bear, and ""oso"" is a male."
Weight without a load.   		4 letters,"TARE.    	""Tare"" is the weight of a container that is deducted from the gross weight to determine the net weight, the weight of the container's contents."
South Carolina's state bird.   		4 letters,"WREN.    	The Carolina wren is species of bird, the state bird of South Carolina in fact."
"""The Raven"" opening.   		4 letters","ONCE.    	""The Raven"" is a narrative poem by Edgar Allen Poe, and tells of a student who has lost the love of his life, Lenore. A raven enters his bedchamber and perches on a bust of Pallas. The raven can talk, to the student's surprise, but says nothing but the word, 'nevermore'. As the student questions all aspects of his life, the raven taunts him with the same comment, 'nevermore'. Finally the student decides that his soul is trapped beneath the raven's shadow and shall be lifted ""nevermore"" ..."
Electrical units.   		4 letters,"OHMS.    	The unit of electrical resistance is the ohm (with the symbol omega) named after German physicist Georg Simon Ohm. Ohm was the guy who established experimentally that the amount of current flowing through a circuit is directly proportional to the voltage applied, (V=IR) a relationship that every schoolkid knows as Ohm's Law."
"""Charlotte's Web"" girl.   		4 letters","FERN.    	""Charlotte's Web"" is a children's novel by author E. B. White. Charlotte is a barn spider, who manages to save the life of a pig named Wilbur. Wilbur is a pet pig, owned by the farmer's daughter, Fern Arable."
Airport need.   		5 letters,"RADAR.    	Scientists have been using radio waves to detect the presence of objects since the late 1800s, but it was the needs of WWII that accelerated the practical application of the technology. The British called their system RDF standing for Range and Direction Finding. The systems used by the US Navy was called Radio Detection And Ranging, shortened to the acronym RADAR."
Weight allowance.   		4 letters,"TARE.    	""Tare"" is the weight of a container that is deducted from the gross weight to determine the net weight, the weight of the container's contents."
"A or O, but not B.   		4 letters",ALER.    	The Oakland Athletics (usually 'the A's') baseball franchise was founded back in 1901 as the Philadelphia Athletics. The team became the Kansas City Athletics in 1955 and moved to Oakland in 1968.
Circus Maximus patron.   		5 letters,"ROMAN.    	The Circus Maximus was an ancient stadium used for chariot racing in Rome. It was the first such stadium built by the Romans, and was the largest ever to be built in the whole of the Roman Empire. It was over 2,000 feet long and just under 400 feet wide, and could house about 15,000 spectators. There is very little of the original structure remaining and the site is now used as a major park in the city."
Sporty autos.   		3 letters,"GTS.    	GT stands for ""Grand Touring"" or ""Gran Turismo""."
Star ___ (big name in exercise machines).   		4 letters,TRAC.    	Star Trac is a leader in the business of supplying cardio and strength-building exercise machines.
Actress Téa.   		5 letters,"LEONI.    	Tea Leoni is an American actress. One of her early roles was in the great film ""A League of Their Own"" (a minor role, Racine at first base). She also played Sam Malone's fiance on ""Cheers"". My favorite of her more prominent roles was as Jane, in ""Fun with Dick and Jane""."
Playwright Fugard.   		5 letters,"ATHOL.    	Athol Fugard was born in South Africa. Fugard became involved in the theater, writing plays that opposed apartheid, many of which had to be produced outside of South Africa given the political climate at home. Fugard now lives in San Diego, California."
