"Eisenhower, affectionately.   		3 letters","IKE.    	When the future president was growing up, the Eisenhower family used the nickname 'Ike' for all seven boys in the family, as 'Ike' was seen as an abbreviation for the family name. 'Big Ike' was Edgar, the second oldest boy. 'Little/Young Ike' was Dwight, who was the third son born. Dwight had no sisters."
Señora Perón.   		3 letters,"EVA.    	Nowadays, President Juan Perón of Argentina is perhaps less well-known than his second wife, Eva Perón of ""Evita"" fame. Juan and Eva Perón were overthrown in a military coup in 1955, although Juan Perón was returned to power in 1973 when he served for only nine months before he passed away. Juan was succeeded in office by his third wife, Isabel Perón."
Springfield's Flanders.   		3 letters,"NED.    	Ned Flanders lives next door to Homer on TV's ""The Simpsons"". Ned is voiced by actor Harry Shearer, and has been around since the very first episode aired on Fox in 1989."
Like some broody teens.   		3 letters,"EMO.    	The musical genre of ""emo"" originated in Washington D.C. in the 80s, and takes its name from ""emotional hardcore"". 'Emo' is also the name given to the associated subculture. Not my cup of tea ..."
R&B singer Shuggie ___.   		4 letters,OTIS.    	Shuggie Otis is the son of R7B musician Johnny Otis.
"Electrophorus electricus, for one.   		3 letters","EEL.    	Electrophorus electricus is the biological name for the electric eel. Despite its name, the electric ""eel"" isn't an eel at all, but rather what is called a knifefish, a fish with an elongated body related to the catfish. The electric eel has three pairs of organs along its abdomen, each capable of generating an electric discharge. The shock can go as high as 500 volts with 1 ampere of current (that's 500 watts), and that could perhaps kill a human."
Emergency signal.   		3 letters,"SOS.    	The combination of three dots - three dashes - three dots, is a Morse signal first introduced by the German government as a standard distress call in 1905. The sequence is remembered as the letters SOS (three dots - pause - three dashes - pause - three dots), although in the emergency signal there is no pause between the dots and dashes, so SOS is in effect only a mnemonic. Similarly, the phrases ""Save Our Souls"" and ""Save Our Ship"" are also mnemonics, introduced after the ""SOS"" signal was adopted."
Cousin of a blackfish.   		4 letters,"ORCA.    	The taxonomic name for the killer whale is Orcinus orca. The use of the name ""orca"" is becoming more and more common in English. The Latin word ""Orcinus"" means ""belonging to Orcus"", with Orcus being the name for the Kingdom of the Dead."
Colossal statue outside ancient Rome's Colosseum.   		4 letters,"NERO.    	The Roman Emperor Nero has a large (30m tall) statue made of himself in bronze, which he located outside of his palace. After he died, the bronze was altered and renamed the Colossus Solis, after the Roman sun god. It was later moved and located near the huge amphitheater that became known as the Colosseum. It is likely that the amphitheater actually took its name from the Colossus statue."
"Boat in ""Jaws"".   		4 letters","ORCA.    	'Jaws' is a thrilling 1975 movie directed by Steven Spielberg that is based on a novel of the same name by Peter Benchley. The film has a powerful cast, led by Roy Scheider, Richard Dreyfuss and Robert Shaw. 'Jaws' was perhaps the first 'summer blockbuster' with the highest box office take in history, a record that stood until 'Star Wars' was released two years later."
Return address letters?.   		3 letters,"IRS.    	The Internal Revenue Service (IRS) was set up during the Civil War to raise money to cover war expenses. Prior to the introduction of income tax in 1862, the government was funded by levies on trade and property."
Lacoste of tennis.   		4 letters,"RENE.    	René Lacoste was a French tennis player who went into the clothing business, and came up with a more comfortable shirt that players could use. This became known as a 'tennis shirt'. When it was adopted for use in the sport of polo, the shirts also became known as 'polo shirts'. And a 'golf shirt' is basically the same thing."
Electric ___.   		3 letters,"EEL.    	Electrophorus electricus is the biological name for the electric eel. Despite its name, the electric ""eel"" isn't an eel at all, but rather what is called a knifefish, a fish with an elongated body that is related to the catfish. The electric eel has three pairs of organs along its abdomen, each capable of generating an electric discharge. The shock can go as high as 500 volts with 1 ampere of current (that's 500 watts), and that could perhaps kill a human."
Intelligence org.   		3 letters,"NSA.    	The National Security Agency (NSA) was set up in 1952 by President Truman, a replacement for the Armed Forces Security Agency that had existed in the Department of Defense since 1949. The NSA has always been clouded in secrecy and even the 1952 letter from President Truman that established the agency was kept under wraps from the public for over a generation. I really like the organization's nickname ... ""No Such Agency""."
"Eastern ""way"".   		3 letters","TAO.    	The Chinese character ""tao"" translates as ""path"", but the concept of Tao signifies the true nature of the world."
"Thurman of ""Kill Bill"".   		3 letters","UMA.    	Robert Thurman was the first westerner to be ordained a Tibetan Buddhist monk. Robert raised his children in the Tibetan Buddhist tradition and called his daughter ""Uma"" as it is a phonetic spelling of the Buddhist name ""Dbuma""."
Massachusetts' Cape ___.   		3 letters,"ANN.    	Cape Ann is 30 miles north of Boston and is on the northernmost edge of Massachusetts Bay. The Cape was first mapped by the explorer John Smith. Early in his adventurous life Smith had been captured and enslaved by the Ottoman Empire. His ""owner"" in his days of slavery was a woman called Tragabigzanda, and apparently the slave and owner fell in love. Smith originally called Cape Tragabigzanda in her memory, but King Charles I changed the name to Cape Ann in honor of his own mother, Anne of Denmark."
Dashed fig.   		3 letters,"SSN.    	The main purpose of a Social Security Number (SSN) is to track individuals for the purposes of taxation although, given its ubiquitous use, it is looking more and more like an ""identity number"" to me. The social security number system was introduced in 1936. Prior to 1986, an SSN was required only for persons with substantial income, so many children under 14 had no number assigned. There was concern that a lot of people were claiming children as dependents on their tax returns who did not really exist, so from 1986 onwards it was a requirement to get an SSN for any dependents over the ago of 5. Sure enough, in the following year's returns, seven million dependents ""disappeared""."
"""Die Meistersinger von Nürnberg"" heroine.   		3 letters",EVA.    	Eva is the heroine in Richard Wagner's (long!) opera titled 'Die Meistersinger von Nürnberg' (The Mastersingers of Nuremberg).
Covert org.   		3 letters,"CIA.    	The Central Intelligence Agency (CIA) is the successor to the Office of Strategic Services (OSS) formed during WWII, and was chartered by the National Security Act of 1947."
Bahla Fort site.   		4 letters,"OMAN.    	The town of Bahla in Oman is famous for it's old fort, pottery and a surrounding oasis."
Old White House nickname.   		3 letters,"IKE.    	President Eisenhower was born in Denison, Texas and given the name David Dwight Eisenhower, but by the time he made it to the White House he was going by the name Dwight D. Eisenhower (DDE). Growing up, his family called him Dwight, and when ""Ike"" enrolled in West Point he himself reversed the order of his given names."
Member of the 1990s Persian Gulf war coalition.   		4 letters,"OMAN.    	The coalition forces that engaged in the Gulf War of 1990 to 1991 comprised mainly US military personnel. The next largest contributors of forces were Saudi Arabia, the UK and Egypt, in that order."
Actor Beatty.   		3 letters,"NED.    	Ned Beatty is probably best remembered for the rather disturbing ""squeal like a pig"" scene in the movie ""Deliverance""."
"The ""A"" of AIM.   		3 letters","AOL.    	Even though instant messaging (sending IMs) has been around since the 1960s, it was AOL who popularized the term 'instant message' in the eighties and nineties. The 'AOL Instant Message' service was known as AIM."
Tiniest bit of the Greek alphabet?.   		4 letters,"IOTA.    	Iota is the ninth letter in the Greek alphabet. We use ""iota"" to portray something very small as it is the smallest of all Greek letters."
