_LIENS,"ALIENS.    	'Aliens' is a 1986 sequel to the very successful science-fiction movie 'Alien' released in 1979. ""Aliens"" was filmed at Pinewood Studios in England, and at the decommissioned Acton Lane Power Station in London. The film was directed by James Cameron, and starred Sigourney Weaver reprising her role as Ellen Ripley from 'Alien'."
BA_,"BAT.    	Batman is an ally of Police Commissioner Gordon of Gotham City. Gordon orders the shining of a searchlight into the sky, known as the Bat-Signal, to summon Batman when he is needed."
PI_E,"PIPE.    	Popeye first appeared in 1929 in a comic strip called ""Thimble Theatre"". The strip, created by E. C. Segar, ran for ten years before Popeye made an appearance. Popeye received such a great welcome from readers that he soon ""took over"" the strip, and eventually even hogged the strip's title. Before Popeye turned up Olive Oyl was the main character."
L_RNA,"LORNA.    	Lorna Doone shortbread cookies were introduced by Nabisco in 1912. Presumably, they were named after the famous novel by R. D. Blackmore."
CHA_,"CHAD.    	The landlocked African country called Chad takes its name from the second largest wetland on the continent, which is known as Lake Chad."
C_ESS,"CHESS.    	The corner piece in the game of chess is a called a rook, a word coming from the Persian word ""rokh"" meaning a ""chariot"". The rook has also been called, perhaps incorrectly, the castle, tower, marquess or rector."
CI_E,"CINE.    	'Cinéma' is the French for 'cinema', and is often shortened to ""ciné""."
CA_,"CAY.    	A ""key"" (also ""cay"") is a low island offshore, as in the Florida Keys. Our term in English comes from the Spanish ""cayo"" meaning ""shoal, reef""."
LAMA_,"LAMAR.    	Kendrick Lamar is a hip hop singer from Compton, California. Lamar's full name is Kendrick Lamar Duckworth, with the singer's given name in honor of Motown artist Eddie Kendricks."
LE_NI,"LEONI.    	Téa Leoni is an American actress. One of Leoni's early parts was in the great film ""A League of Their Own"" (a minor role, Racine at first base). She also played Sam Malone's fiancée on ""Cheers"" and opposite Adam Sandler in ""Spanglish"". My favorite of her more prominent movie roles was as Jane in ""Fun with Dick and Jane"". Leoni is now playing the title role in the drama series 'Madame Secretary', a show that I really enjoy ..."
S_SES,"SASES.    	A self-addressed stamped envelope (SASE) might be a prepaid, postage-paid (ppd.) enclosure (enc.) sent with a letter."
HI_O,"HILO.    	Hilo is the largest settlement on the big island of Hawai'i, with a population of over 43,000 (that's not very many!). I love the Big Island ..."
LA_O,"LALO.    	Lalo Schifrin is an Argentine pianist and composer best-known for writing film and television scores. Famously, Schifrin wrote the theme for 'Mission: Impossible', but also for 'The Man from U.N.C.L.E.', 'Mannix' and 'Starsky and Hutch'."
_TP,ATP.    	The Association of Tennis Professionals (ATP) is an organization that looks after the interests of male tennis professionals. The equivalent organization for women is the Women's Tennis Association (WTA).
HIH_T,"HI-HAT.    	In a drum kit, a hi-hat is that pairing of cymbals that sits on a stand and is played by using a foot pedal. The top cymbal is raised and lowered by the foot, hence creating a crashing sound."
GOT_I,"GOTTI.    	John Gotti was the boss of the Gambino crime family from 1985. Gotti was known as the Teflon Don and took over leadership of the family from Paul Castellano when he was gunned down, allegedly on Gotti's orders. Gotti remained head of the New York family until he was sentenced to life in prison in 1992. Gotti died of throat cancer after ten years behind bars."
_ODD,"TODD.    	""Sweeney Todd"" was originally a 1936 film, and later in 1973 a play, then a 1979 musical and a movie adaptation of the musical in 2007. After Sweeney Todd has killed his victims, his partner in crime Mrs. Lovett helped him dispose of the bodies by taking the flesh and baking it into meat pies that she sold in her pie shop. Ugh!"
N_H,"NIH.    	The National Institutes of Health (NIH) is made up of 27 different institutes that coordinate their research and services. Examples of member institutes are the National Cancer Institute, the National Institute of Mental Health and the National Institute on Aging."
S_STET,"SESTET.    	A sestet is a group of six lines of poetry similar to a quatrain, a group of four lines."
_TISI,"IT IS I.    	The much debated statement 'it is I' is actually grammatically correct, and should not be 'corrected' to 'it is me'. Traditionally, pronouns following linking verbs, such as 'is', 'appear' and 'seem', are written in the nominative case. Examples are:"
W_E,WIE.    	Michelle Wie is an American golfer on the LPGA Tour. Wie began playing golf at the age of four and was the youngest player ever to qualify for an LPGA tour event. She turned pro just before her 16th birthday ...
CLA_,"CLAM.    	'Buck' and 'clam' are both slang terms for 'a dollar'. The term 'buck' has been around at least since 1856, and is thought to derive from the tradition of using buckskin as a unit of trade with Native Americans during the frontier days. It has been suggested that 'clam' has a similar derivation, a throwback to the supposed use of clams as units of currency in ancient cultures."
PC_S,"PCBS.    	Polychlorinated biphenyls (PCBs) were banned with good reason. Apart from their link to cancer and other disorders in humans and animals, they are extremely persistent in the environment once contamination has occurred. Among other things, PCBs were used as coolants and insulating fluids in electrical gear such as transformers and large capacitors, as well as a transfer agent in carbonless copy paper."
ES_,"ESQ.    	The title ""esquire"" is of British origin and is used differently today depending on whether one is in the US or the UK. Here in America the term is usually reserved for those practicing the law (both male and female). In the UK, ""esquire"" is a term of gentle respect reserved for a male who has no other title that one can use. So a mere commoner like me might receive a letter from the bank say, addressed to W. E. Butler Esq."
S_C,"SOC.    	ASCAP (the American Society of Composers, Authors and Publishers) collects licence fees for musicians and distributes royalties to composers whose works have been performed. BMI (Broadcast Music Incorporated) provides the same service."
SW_,SWM.    	Single white male (SWM) 
MED_,"MEDE.    	The Medes were an ancient people that lived in what is now northwestern Iran. The Medes held sway in the region only for about 60 years, until Cyrus the Great came along and defeated Astyages, the king of Media (not to be confused with Howard Stern, the self-proclaimed ""king of all media""!)."
CNOT_,"C-NOTE.    	Smacker' is American slang for 'money', with 'smackers' often being used to mean 'dollars'. It is suggested that the term might come from 'smacking' a banknote into one's hand."
BON_,"BONN.    	After WWII, Bonn was chosen as the capital of West Germany, a choice promoted by Chancellor Konrad Adenauer who was from the area. After German reunification, the capital was moved to Berlin."
_EATS,"YEATS.    	Irish poet and dramatist William Butler Yeats won the Nobel Prize in Literature in 1923 for ""inspired poetry"" that gave ""expression to a whole nation"". Yeats was Ireland's first Nobel laureate."
A_TI,"ANTI-.    	The antifreeze that we put into our cars has ethylene glycol as the active ingredient. Ethylene glycol is dangerous stuff, and is very poisonous. Ingestion causes calcium oxalate crystals to form in the kidneys. It sounds like a horrible way to go ..."
OUNC_,"OUNCE.    	Our term 'ounce' comes from the Latin 'uncia', which was 1/12 of a 'libra', the Roman 'pound'."
RIO_,"RIOT.    	A 'card', 'stitch' or 'riot' is a very amusing person."
NE_,NEB.    	Nebraska gets its name from the Platte River which flows through the state. 'Nebraska' is an anglicized version of Otoe or Omaha words meaning 'flat water'.
_OD,"LOD.    	The city of Lod lies just a few miles southeast of Tel Aviv, and is the home of Ben Gurion International, Israel's main airport."
SESTE_,"SESTET.    	A sestet is a group of six lines of poetry similar to a quatrain, a group of four lines."
_BJ,"LBJ.    	President Johnson introduced a set of programs in the mid-sixties that were designed to eliminate racial injustice and domestic poverty. The president called these programs 'the Great Society'. Some of the Great Society programs have survived the ravages of time, such as Medicare, Medicaid and the Older Americans Act."
_ATE,"MATE.    	In the game of chess, when the king is under immediate threat of capture it is said to be ""in check"". If the king cannot escape from check, then the game ends in ""checkmate"" and the player in check loses. In the original Sanskrit game of chess, the king could actually be captured. Then a rule was introduced requiring that a warning be given if capture was imminent (today we announce ""check!"") so that an accidental and early ending to the game doesn't occur."
Y_Z,"YAZ.    	Yaz is the nickname for Carl Yastrzemski, a baseball player who spent his whole career with the Boston Red Sox."
GLO_,"GLOM.    	'Glom' is a slang term meaning 'steal', although it can also be used to mean 'latch onto' when used as 'glom onto'. The term probably comes from the Scots word 'glam' meaning 'to snatch at'."
NR_,NRC.    	The Nuclear Regulatory Commission oversees most aspects of the safety of nuclear power plants and nuclear fuel in the US.
C_LC,"CALC.    	The Latin word 'calculus' was originally used for a reckoning or an account, and originally applied to a pebble that was used to maintain a count. The Latin word came from the Greek for a pebble, 'khalix'."
PT_,PTS.    	Points (pts.)
_SIDE,"B-SIDE.    	P.S. I Love You' was recorded by the Beatles way back in 1962. On the recording, Ringo Starr is playing the maracas, not the drums. A session musician played the drums, replacing Pete Best who had just been fired by Brian Epstein. Ringo had not yet been 'anointed' as Best's replacement."
_AIKU,"HAIKU.    	A haiku is a very elegant form of Japanese verse. When writing a haiku in English we tend to impose the rule that the verse must contain 17 syllables. This restriction comes from the rule in Japanese that the verse must contain 17 sound units called ""moras"", but moras and syllables aren't the same thing. What the difference is though, is not so clear to me. Here's an example of a Haiku:"
ES_ANA,"ESPANA.    	The famous surrealist painter Salvador Dalí was born in Figueres, Spain. I had the privilege of visiting the Dalí Museum in Figueres some years ago, just north of Barcelona. If you ever get the chance, it's a 'must see' as it really is a quite magnificent building with a fascinating collection."
_OC,"SOC.    	The former Soviet Union, the Union of Soviet Socialist Republics (USSR), was created in 1922, not long after the Russian Revolution of 1917 that overthrew the Tsar. Geographically, the new Soviet Union was roughly equivalent to the old Russian Empire, and was comprised of fifteen Soviet Socialist Republics (SSRs)."
ITI_I,"IT IS I.    	The much debated statement 'it is I' is actually grammatically correct, and should not be 'corrected' to 'it is me'. Traditionally, pronouns following linking verbs, such as 'is', 'appear' and 'seem', are written in the nominative case. Examples are:"
_MUS,"IMUS.    	Don Imus's syndicated radio show ""Imus in the Morning"" broadcasts from New York City."
ID_,"IDS.    	The Transportation Security Administration (TSA) was created in 2001, soon after the 9/11 attacks. TSA personnel carry out the baggage and body searches at US airports. The TSA has a Trusted Traveler program that allows certain passengers to move more quickly through security screening. These passengers pay the TSA a one-time fee that covers a background check after which successful applicants are issued a Known Traveler Number (KTN)."
_FTS,"EFTS.    	Newts wouldn't be my favorite animals. They are found all over the world living on land or in water depending on the species, but always associated with water even if it is only for breeding. Newts metamorphose through three distinct developmental stages during their lives. They start off as larvae in water, fertilized eggs that often cling to aquatic plants. The eggs hatch into tadpoles, the first developmental form of the newt. After living some months as tadpoles swimming around in the water, they undergo another metamorphosis, sprouting legs and replacing their external gills with lungs. At this juvenile stage they are known as efts, and leave the water to live on land. A more gradual transition takes place then, as the eft takes on the lizard-like appearance of the adult newt."
E_Q,"ESQ.    	The title ""esquire"" is of British origin and is used differently today depending on whether one is in the US or the UK. Here in America the term is usually reserved for those practicing the law (both male and female). In the UK, ""esquire"" is a term of gentle respect reserved for a male who has no other title that one can use. So a mere commoner like me might receive a letter from the bank say, addressed to W. E. Butler Esq."
HO_O,HOMO.    	'Homo' is Latin for 'man'.
BE_B,"BEEB.    	The British Broadcasting Corporation (BBC) is also known as ""the Beeb"", a name given to the network by the great Peter Sellers on the classic British radio comedy called ""The Goon Show"". The BBC was founded in 1922, and was the world's first national broadcasting organization."
O_IOS,"OLIOS.    	'Olio' is a term meaning a hodgepodge or a mixture, coming from the mixed stew of the same name. The stew in turn takes its name from the Spanish ""olla"", the clay pot used for cooking."
