Recondite.   		6 letters,"ARCANE.    	Something that is 'arcane' is something that is understood by only a few, something that might be described as mysterious."
"""Zip-a-Dee-Doo- ___"".   		3 letters","DAH.    	'Zip-a-Dee-Doo-Dah' is a song from the Disney film 'Song of the South' released in 1946. The following year, 'Zip-a-Dee-Doo-Dah' won the Oscar for Best Original Song. The song is also featured at the end of the Disney theme park ride called Splash Mountain."
"""The Bridge on the River ___"".   		4 letters","KWAI.    	The river referred to in the movie (and novel) ""The Bridge on the River Kwai"" is actually called the Khwae Yai River, and is in western Thailand. The original novel by Pierre Boulle was published in French in 1952, and the wonderful movie released in 1957. Both tell the story of construction of part of the Burma Railway and a bridge over the river, using prisoners of war as laborers. The film stars William Holden, Alec Guinness and Jack Hawkins."
Frequent Wyeth model.   		5 letters,"HELGA.    	Andrew Wyeth was known as a realist painter and ""the painter of the people"" in recognition of his popularity with the man in the street. His neighbor, Helga Testorf, posed for a total of 247 paintings over a 14 year period, a series known as ""The Helga Pictures"". The remarkable thing is that neither Wyeth's wife nor Testorf's husband knew anything about the portrait sessions or the paintings."
Aspic ___ (savory French dish).   		5 letters,"GELEE.    	Aspic is a dish in which the main ingredients are served in a gelatin made from meat stock. ""Aspic"" is a French word for ""jelly""."
Twits.   		5 letters,"ASSES.    	""Twit"" is a word not used very often here in America. It's a slang term that was quite common in England where it was used for ""someone foolish and idiotic""."
Wrinkle-reducing shot.   		5 letters,"BOTOX.    	Botulinum toxin is produced by the bacterium Clostridium botulinum. The toxin is a protein that can cause botulism, an extremely dangerous illness in humans and animals. Botulinum toxin is sold under the trade name Botox. Botox is used therapeutically and in cosmetic applications to weaken muscles, perhaps muscles that are in uncontrollable spasm. The cosmetic application involves the paralyzing of facial muscles in order to eliminate or reduce wrinkles, at least for a few months."
Nincompoops.   		5 letters,"ASSES.    	The word ""nincompoop"", meaning a fool, seems to have been around for quite a while. It has been used since the 1670s, but no one appears to know its origins."
Cousin of an impala.   		5 letters,"ELAND.    	An eland is a large African antelope, in fact the largest on the continent. Both male and female elands have horns, and those horns have a steady spiral ridge along their length."
Winter pear.   		4 letters,"BOSC.    	Bosc is a cultivar of the European Pear grown in the northwest of the United States. The Bosc is that pear with a skin the color of a potato, with a long neck. I always seem to use the potato as my point of reference. How Irish am I ...?"
Modern alternative to the telephone.   		5 letters,"SKYPE.    	The main feature of the Skype application is that it allows voice communication to take place over the Internet (aka VoIP). Skype has other features such as video conferencing and instant messaging, but the application made its name from voice communication. Skype was founded by two Scandinavian entrepreneurs and the software necessary was developed by a team of engineers in Estonia. The development project was originally called ""Sky peer-to-peer"" so the first commercial name for the application was ""Skyper"". This had to be shortened to ""Skype"" because the skyper.com domain name was already in use."
"Metaphor, e.g.   		5 letters","TROPE.    	A 'trope' is a figure of speech, from the Greek word 'tropos' that has the same meaning."
Bay Area's ___ College.   		5 letters,"MENLO.    	Menlo College is a private school located in Atherton, California, one of the wealthiest and most expensive cities in the country. Menlo was founded in 1927 as when the existing Menlo School for Boys grew to include a junior college. Today the school specializes in providing four-year business degrees. One of Menlo's more famous alumni is newspaper heiress and kidnap victim Patty Hearst."
"Mazar of ""Entourage"".   		4 letters","DEBI.    	Debi Mazar plays Shauna Roberts on the HBO series ""Entourage"". You might have seen her on ""Dancing with the Stars"" a while back, although she didn't do so well and was eliminated in the third week."
"Even, to Yvonne.   		4 letters","EGAL.    	""Égal"" is the French word for ""equal, alike"", and a word we sometimes use in English. The national motto of France is ""Liberté, égalité, fraternité"", meaning ""Liberty, equality, fraternity (brotherhood)."
Sharp pain.   		5 letters,"THROE.    	Our contemporary word ""throe"", meaning a spasm of pain, has been around since the early 1600s. It is a different spelling of the word ""throwe"" that had been around since around 1200 AD and which meant pain, particularly a pang of childbirth or the agony of death. Pain, from cradle to grave ..."
Kayo.   		4 letters,DECK.    	A 'kayo' is a knock-out (KO).
Firewood unit.   		5 letters,"STERE.    	""Stere"" is a metric measure, although it is not part of the modern metric system. Nowadays the stere is used as a measure for firewood, and is equal to one cubic meter."
