UL_N,"ULAN.    	The name ""Ulan Bator"" translates from Mongolian as ""the Red Hero"", and is Mongolia's capital city. Ulan Bator lies north of the Gobi Desert."
_NIT,"UNIT.    	The words 'condominium' and 'apartment' tend to describe the one type of residential property, a private living space with facilities shared with others residing in the same building or complex. The difference is that a condominium is usually owned, and an apartment is rented. At least that's how it is in the US. The word 'condominium' comes from the Latin 'com' (together) and 'dominum' (right of ownership)."
AMA_,"AMAS.    	Amo, amas, amat ... I love, you love, he/she/it loves, in Latin."
_IM,"SIM.    	As far as I am concerned, the definitive screen adaptation of the Charles Dickens novella ""A Christmas Carol"", is the 1951 film of the same name starring the wonderful actor Alastair Sim as Ebenezer Scrooge. If you don't own it, you have got to buy it for next Christmas!"
_II,WII.    	The Wii is the biggest-selling game console in the world.
LIM_,"LIMO.    	The word ""limousine"" actually derives from the French city of Limoges. The area around Limoges is called the Limousin, and it gave its name to a cloak hood worn by local shepherds. In early motor cars, a driver would sit outside in the weather while the passengers would sit in the covered compartment. The driver would often wear a limousin-style protective hood, giving rise to that type of transportation being called a ""limousine"". Well, that's how the story goes anyway ..."
_ISA,"LISA.    	Leonardo da Vinci's masterpiece that we know as the ""Mona Lisa"" is called ""La Gioconda"" in Italian, the language of the artist. It's also known as ""La Joconde"" by the Government of France which owns the painting and displays it in the Louvre Museum in Paris. The title come from the name of the subject, almost certainly Lisa Gherardini, wife of Francesco del Giocondo. Giocondo was a wealthy silk merchant in Florence who commissioned the painting for the couple's new home to celebrate the birth of their second son."
LIM_,"LIMO.    	The word 'limousine' actually derives from the French city of Limoges. The area around Limoges is called the Limousin, and it gave its name to a cloak hood worn by local shepherds. In early motor cars, a driver would sit outside in the weather while the passengers would sit in the covered compartment. The driver would often wear a limousin-style protective hood, giving rise to that type of transportation being called a 'limousine'. Well, that's how the story goes anyway ..."
RE_D,"REED.    	The English Horn is also known by its French name 'Cor Anglais', and is a double-reed woodwind instrument."
TAH_E,"TAHOE.    	Lake Tahoe is up in the Sierra Nevada mountains, right on the border between California and Nevada. Lake Tahoe is the largest alpine lake in the country, and the largest lake in general, behind the five Great Lakes. It's also the second deepest lake, with only the beautiful Crater Lake in Oregon being deeper. Given its location, there are tall casinos that sit right on the shore on the Nevada side of the state line where gambling is legal."
EC_,"ECO.    	""Foucault's Pendulum"" is a 1988 Italian novel by Umberto Eco that was translated into English by William Weaver the following year. The title of the book refers to a large pendulum that was constructed by French physicist Léon Foucault to demonstrate the effect of the Earth's rotation."
SK_T,"SKAT.    	When I was a teenager in Ireland, I had a friend with a German father. The father taught us the game of Skat, and what a great game it is. It originated in Germany in the 1800s and is to this day the most popular game in the country. I haven't played it in decades, but would love to try it again ..."
_TENT,"STENT.    	In the world of medicine and surgery, a stent is an artificial tube inserted inside a vessel in the body, say an artery, so that it reduces the effects of a local restriction in the body's conduit."
TEE_,"TEEN.    	Holden Caulfield is the main character in J. D. Salinger's 1951 novel, ""The Catcher in the Rye"". Salinger had used the same character in a short story called ""Slight Rebellion off Madison"" that was published a few years earlier in 1946 in ""The New Yorker"". Caulfield must have been a real favorite, as he appeared even before that, in the short story ""I'm Crazy"" published in ""Colliers"" at Christmas 1945."
