S_L,"SAL.    	""My Gal Sal"" is a song written by composer Paul Dresser. ""My Gal Sal"" is also the name of the movie recounting Dresser's life made in 1942. It stars Victor Mature as Dresser, and Rita Hayworth as Sally ""Sal"" Elliott."
D_E,"DRE.    	Dr. Dre is the stage name of rapper Andre Romelle Young. Dr. Dre is perhaps as well known for his own singing career as he is for producing records and starting the careers of others such Snoop Dog, Eminem and 50 Cent."
O_TO,"OTTO.    	Sgt. Snorkel ('Sarge') is Beetle Bailey's nemesis in the cartoon strip that bears his name. Snorkel has a dog called Otto that he dresses up to look just like himself. Otto started off as a regular dog, but artist Mort Walker decide to draw him more like his owner, and soon Otto became a big hit."
STE_,"STET.    	""Stet"" is the Latin word meaning ""let it stand"". In editorial work, the typesetter is instructed to disregard any change previously marked by writing the word ""stet"" and then underscoring that change with a line of dots or dashes."
_BOE,"OBOE.    	The oboe is perhaps my favorite of the reed instruments. The name ""oboe"" comes from the French ""hautbois"" which means ""high wood"". When you hear an orchestra tuning before a performance you'll note (pun intended!) that the oboe starts off the process by playing an ""A"". The rest of the musicians in turn tune to that oboe's ""A""."
ATAR_,"ATARI.    	Do you remember the arcade video game that was like a game of tennis, with paddles moving up and down to hit what looked like a ball, over what looked like a net? Well, that was 'Pong'."
_RO,SRO.    	Standing Room Only (SRO)
_MA,"AMA.    	The American Medical Association was founded in 1847, at the Academy of Natural Sciences in Philadelphia. The first female member was allowed to join in 1868, but the first African American members weren't let in until 1968."
_MA,AMA.    	American Medical Association (AMA)
A_IA,"ASIA.    	The Mongols are an ethnic group that is found today in modern Mongolia, in China and in Russia."
NE_,NES.    	The acronym stands for Super Nintendo Entertainment System. The kids probably have one. I wouldn't know ...
AT_A,"ATRA.    	Fortunately for crossword setters, the Atra razor was introduced by Gillette in 1977. The Atra was sold as the Contour in some markets and its derivative products are still around today."
ETT_,"ETTA.    	Etta James is best known for her rendition of ""At Last"". Sadly, she discloses in her autobiography, Etta James has lived a life that has been ravaged by drug addiction, leading to numerous legal and health problems."
AJA_,"AJAR.    	Our word ""ajar"" is thought to come from Scottish dialect, in which ""a char"" means ""slightly open""."
ARA_,"ARAL.    	The Aral Sea is great example of how man can have a devastating effect on the environment. In the early sixties the Aral Sea covered 68,000 square miles of Central Asia. Soviet Union irrigation projects drained the lake to such an extent that today the total area is less than 7,000 square miles, with 90% of the original lake's volume gone. Sad ..."
A_A,"ARA.    	The constellation of Ara takes its name from the Latin word for ""altar""."
_RE,"TRE.    	Rai 3 is one of three television channels owned and operated by the Italian government. They also operate Rai 1 and Rai 2. Rai stands for 'Radiotelevisione Italiana', Italian public broadcasting."
A_A,"ARA.    	The constellation of Ara takes its name from the Latin word for ""altar""."
_RIS,IRIS.    	The iris is the colored part of the eye with an aperture in the center that can open or close depending on the level of light hitting the eye.
ES_,"ESS.    	Slalom is an anglicized version of the Norwegian word ""slalam"" that translates as ""skiing race""."
IS_E,"ISLE.    	'Archipelago' is a name often used for a group or chain of islands. 'Archipelago' is our spelling of the Italian 'arcipelago', a word that has Greek roots. 'Arcipelago' was the proper name for the Aegean Sea in Greek, a word that was eventually used for the Aegean Islands."
U_O,"UNO.    	In my youth I remember being taught a great card game by a German acquaintance of mine, a game called Mau Mau. Years later I discovered that Uno is basically the same game, but played with a purpose-printed deck instead of the regular deck of playing cards that's used for Mau Mau."
_RENE,"IRENE.    	""Goodnight, Irene"", also known as ""Irene, Goodnight"", is a lovely American folk song that was first recorded commercially back in 1932 by blues singer Lead Belly. The song made it to number one in the charts for the Weavers in 1950 and for Frank Sinatra in the same year."
_AL,"SAL.    	Sal Mineo's most famous role was John ""Plate"" Crawford, the kid who was in awe of the James Dean character in ""Rebel Without a Cause"". Sadly, Mineo was murdered in 1976 when he was just 37 years old. He was attacked in the alley behind his Los Angeles apartment and stabbed through the heart. When an arrest was made it was discovered that the murderer had no idea that his victim was a celebrity, and that his plan was just to rob anyone who came along."
_AL,SAL.    	'Sal' is a pharmacological term meaning 'salt'.
